census_tract,year,housing_units,total_value,median_value,mean_limit_con,median_distance_to_transit,mean_distance_to_transit,housing_units_std,total_value_std,median_value_std,median_distance_to_transit_std,mean_distance_to_transit_std,year_id,income,segregation,white,income_std
27053011000,2020,2,430103300.0,282500.0,0.8644986449864499,1021.7880415055612,969.4026443349048,-0.3873748080286233,0.1279423297656709,0.8569183525049391,0.6414171977141696,0.5244487080702233,9,85461,0.0740321692791037,0.6986935220468155,0.8779197392099856
27053011703,2011,3,591579800.0,260000.0,1.0,782.7707488186177,777.7351127561938,-0.3764865215985535,0.49129189522317573,0.6194357440187821,0.20951022920496246,0.1738242688358832,0,97083,0.139439801748338,0.8291583166332666,1.2801508523850627
27053011703,2012,2,584285900.0,258500.0,1.0,782.7707488186177,777.7351127561938,-0.3873748080286233,0.4748793807366065,0.603603570119705,0.20951022920496246,0.1738242688358832,4,97083,0.139439801748338,0.8291583166332666,1.2801508523850627
27053011703,2013,5,553305000.0,247000.0,1.0,782.7707488186177,777.7293768247351,-0.3547099487384139,0.4051670910072501,0.48222357022678036,0.20951022920496246,0.17381377588627095,1,97083,0.139439801748338,0.8291583166332666,1.2801508523850627
27053011703,2014,6,562157200.0,252000.0,1.0,782.7707488186177,777.7293768247351,-0.34382166230834404,0.4250860453030327,0.5349974832237041,0.20951022920496246,0.17381377588627095,5,96111,0.1868953424228457,0.8673853096014038,1.2465104598531254
27053011703,2015,2,612890000.0,274500.0,0.7861960431654677,782.3958108653078,777.3432766296894,-0.3873748080286233,0.5392434665652133,0.7724800917098611,0.20883271205558526,0.17310746865070983,6,94280,0.2498567520286815,0.8962075848303394,1.1831405434683753
27053011703,2016,4,638898800.0,284500.0,0.7863881401617251,782.6359626167721,777.5207666721192,-0.36559823516848367,0.5977676863623426,0.8780279177037086,0.20926666900401814,0.17343215768950546,7,98646,0.2468410257393163,0.8595954844778928,1.334245434203394
27053011703,2017,5,686721800.0,306000.0,0.7885393258426966,786.479638594371,779.0092055434436,-0.3547099487384139,0.7053775631485886,1.1049557435904809,0.21621223524633496,0.17615501346113313,8,117237,0.2594509099443202,0.8474654377880184,1.9776698555627006
27053011703,2018,2,738591300.0,329500.0,0.7857470210815766,782.2742640522923,775.2125134357351,-0.3873748080286233,0.822092752575521,1.3529931346760224,0.20861307558095482,0.16920958545751708,2,121413,0.2909538040616659,0.8744750349976668,2.122198949403616
27053011703,2019,6,829203700.0,367500.0,0.7881850853548967,786.2666664636466,778.6750338715354,-0.34382166230834404,1.025986050764803,1.754074873452643,0.2158273921819523,0.17554370097588476,3,130313,0.3244196536243481,0.87406191369606,2.430223119706334
27053011703,2020,1,647167200.0,379250.0,0.7675595238095239,738.8582619577483,758.8845409726497,-0.3982630944586931,0.6163729914502583,1.878093568995414,0.13015986561173223,0.13934022708707228,9,130313,0.3244196536243481,0.87406191369606,2.430223119706334
27053011800,2011,2,596483300.0,190000.0,1.0,2254.791682855129,2208.5851259643937,-0.3873748080286233,0.5023256034978837,-0.11939903793815057,2.8694688123461343,2.7913306319495876,0,79019,0.1448394332503123,0.8209047717413758,0.6549656150425576
27053011800,2012,5,588183500.0,188500.0,1.0,2254.791682855129,2208.5851259643937,-0.3547099487384139,0.48364964307401886,-0.1352312118372277,2.8694688123461343,2.7913306319495876,4,79019,0.1448394332503123,0.8209047717413758,0.6549656150425576
27053011800,2013,9,553168500.0,177500.0,1.0,2254.791682855129,2208.5851259976034,-0.31115680301813464,0.4048599428111662,-0.25133382043046,2.8694688123461343,2.7913306320103395,1,79019,0.1448394332503123,0.8209047717413758,0.6549656150425576
27053011800,2014,1,547246200.0,174500.0,1.0,2254.791682855129,2208.5912767122327,-0.3982630944586931,0.39153376140700535,-0.28299816822861423,2.8694688123461343,2.791341883738006,5,79613,0.1487443041059559,0.7909989023051591,0.6755236327009637
27053011800,2015,8,578812800.0,183500.0,0.9878648737290916,2254.791682855129,2208.5799271733304,-0.3220450894482044,0.46256397566710433,-0.18800512483415147,2.8694688123461343,2.791321121610584,6,83116,0.1550406126902064,0.8169934640522876,0.79676056175382
27053011800,2016,6,606459100.0,191500.0,0.9878768020969856,2254.880332067043,2208.874175741689,-0.34382166230834404,0.5247728487322736,-0.10356686403907343,2.869629002481117,2.791859401299515,7,87539,0.1622170917875033,0.8385678391959799,0.9498381915570695
27053011800,2017,5,651673200.0,207000.0,0.9878728285807932,2254.968981278957,2209.039706114849,-0.3547099487384139,0.6265122571759306,0.06003226625139023,2.869789192616098,2.7921622120770495,8,89554,0.1768604898668686,0.8340147179067866,1.0195762480918984
27053011800,2018,3,706569400.0,227500.0,0.9871882473522378,2223.1231715212675,2181.600737651096,-0.3764865215985535,0.7500380359441617,0.2764053095387777,2.812243451897749,2.741967101556616,2,99792,0.2449857358275327,0.8904557531166973,1.3739078723120361
27053011800,2019,3,787655350.0,252000.0,0.9876968503937008,2257.208377195333,2209.8477043685857,-0.3764865215985535,0.9324952027592027,0.5349974832237041,2.873835806527003,2.793640312891962,3,102700,0.2223722074713404,0.87609736632083,1.4745521742491488
27053011998,2011,48,576372900.0,162500.0,1.0,1124.7951467576786,1259.744828979387,0.11348636775458788,0.4570737860434763,-0.4096555594212313,0.8275522093872439,1.0555823061216942,0,59129,0.1920706310177833,0.8517119838872105,-0.03341649139801075
27053011998,2012,4,562481000.0,159000.0,1.0,1125.788237749343,1259.283417797796,-0.36559823516848367,0.42581465032788235,-0.4465972985190779,0.8293467361130793,1.054738229738651,4,59129,0.1920706310177833,0.8517119838872105,-0.03341649139801075
27053011998,2013,7,512087200.0,144500.0,1.0,1122.4954477218537,1258.8417932403183,-0.33293337587827426,0.3124200366735586,-0.5996416462101568,0.8233966270530919,1.0539303497521855,1,59129,0.1920706310177833,0.8517119838872105,-0.03341649139801075
27053011998,2014,1,518453500.0,144500.0,1.0,1122.4954477218537,1258.835081947252,-0.3982630944586931,0.3267452935287178,-0.5996416462101568,0.8233966270530919,1.0539180725378419,5,63229,0.1184278523188127,0.7987908101571947,0.10848228368526378
27053011998,2015,11,549205600.0,151750.0,0.745253164556962,1122.4954477218537,1258.8010439973625,-0.289380230157995,0.39594274437701915,-0.5231194723646174,0.8233966270530919,1.0538558056687775,6,64145,0.1242703438866371,0.7882604562737643,0.14018454660630755
27053011998,2016,4,587860800.0,164000.0,0.7453237410071942,1122.522058063591,1258.8404267288158,-0.36559823516848367,0.48292351323609733,-0.3938233855221541,0.8234447122435046,1.0539278499426177,7,61686,0.0819245603274741,0.7582547169811321,0.055079891013680216
27053011998,2017,6,628500300.0,173000.0,0.7454702329594478,1122.9841962704434,1259.7342526448638,-0.34382166230834404,0.5743692942965629,-0.2988303421276914,0.8242798012435935,1.0555629584453778,8,64028,0.1036755048600504,0.7649440342938795,0.13613524009783362
27053011998,2018,22,682603800.0,191000.0,0.743731778425656,1121.0633104905858,1256.9146275084636,-0.16960907942722714,0.6961113633575725,-0.10884425533876582,0.8208087387748315,1.050404914857305,2,69735,0.1316868978244368,0.7880184331797235,0.3336514131222843
27053011998,2019,184,756399300.0,210500.0,0.7456190749784545,1123.568625710132,1259.164248262122,1.594293322244082,0.8621637787723189,0.09697400534923686,0.8253358718934023,1.0545202285400375,3,77031,0.1138760621775938,0.7963052989790957,0.5861620138558382
27053011998,2020,70,516177000.0,231000.0,0.5894932589493259,881.1103524756636,900.9713401074724,0.3530286692161237,0.32162278167241665,0.3133470486366243,0.38721101236771893,0.3992648155601627,9,77031,0.1138760621775938,0.7963052989790957,0.5861620138558382
27053012001,2012,2,559058100.0,219000.0,1.0,2334.717881787085,2357.99023367225,-0.3873748080286233,0.418112543658463,0.18668965744400726,3.013896363579337,3.064642870477064,4,90059,0.1602838089000424,0.8382327361280223,1.0370540240472772
27053012001,2013,12,552075400.0,216000.0,1.0,2334.068050972654,2356.8265157077453,-0.27849194372792524,0.4024002820555665,0.155025309645853,3.0127221119009353,3.0625140385597827,1,90059,0.1602838089000424,0.8382327361280223,1.0370540240472772
27053012001,2014,7,548408300.0,212000.0,1.0,2334.2110081760206,2356.919459585627,-0.33293337587827426,0.39414868388809804,0.112806179248314,3.012980437194635,3.0626840642015494,5,92771,0.2149501001679579,0.8741806263656228,1.1309148723462628
27053012001,2015,4,606594100.0,234000.0,1.0,2334.63093214668,2356.841802942087,-0.36559823516848367,0.5250766216734556,0.34501139643477857,3.013739244589418,3.062542004057769,6,93302,0.1930682148697053,0.812863436123348,1.1492924941924136
27053012001,2016,3,635685400.0,244500.0,1.0,2334.4209701613504,2356.8360743402104,-0.3764865215985535,0.5905369902942388,0.45583661372831846,3.0133598408920266,3.0625315245164297,7,92891,0.1902072262963614,0.798256320836966,1.135068007226749
27053012001,2017,7,681353700.0,261000.0,1.0,2333.411932723645,2357.262710438479,-0.33293337587827426,0.6932984259222278,0.6299905266181669,3.0115364987566835,3.063311985565208,8,90179,0.1816843429374026,0.7904578818594897,1.0412071589277634
27053012001,2018,5,730011600.0,281500.0,1.0,2331.683068771128,2353.602023481336,-0.3547099487384139,0.802786969586939,0.8463635699055543,3.0084124219156227,3.0566153567674728,2,100375,0.1682187918255982,0.8214769647696477,1.394085185939731
27053012001,2019,4,807052900.0,307000.0,1.0,2333.411932723645,2357.2580660609588,-0.36559823516848367,0.9761429865756727,1.1155105261898655,3.0115364987566835,3.0633034894352154,3,105750,0.151614003330594,0.8124794204807376,1.5801110191281702
27053012001,2020,2,854599700.0,325500.0,1.0,2333.411932723645,2357.2580660609588,-0.3873748080286233,1.0831313664259599,1.3107740042784835,3.0115364987566835,3.0633034894352154,9,105750,0.151614003330594,0.8124794204807376,1.5801110191281702
27053012003,2011,1,561891400.0,213500.0,1.0,341.41348636124866,397.46327661549344,-0.3982630944586931,0.42448795013439444,0.12863835314739114,-0.5880273678222077,-0.5218209361981834,0,65828,0.081054122819433,0.6071428571428571,0.19843226330512487
27053012003,2014,1,528743500.0,201000.0,1.0,338.07613322839177,397.146887069373,-0.3982630944586931,0.34989954215658453,-0.003296429344918287,-0.5940580029208357,-0.5223997191890966,5,61397,0.0600876096119239,0.6248366013071895,0.04507775784317623
27053012003,2018,2,685795200.0,267000.0,0.4639830508474576,330.800792847755,391.8706263680455,-0.3873748080286233,0.7032925556871131,0.6933192222144754,-0.6072046258004993,-0.5320517762402796,2,59609,0.0322587018656723,0.5733634311512416,-0.016803951876066415
27053012003,2019,2,726538100.0,283500.0,0.4702992407324698,343.0541608706116,398.5791605576631,-0.3873748080286233,0.7949710043188247,0.8674731351043238,-0.5850626503087455,-0.519779608810852,3,62428,0.0456078444636514,0.5512906469996648,0.08076010835801917
27053012003,2020,1,548320800.0,296500.0,0.4440723375753516,309.948922319915,392.4799246794908,-0.3982630944586931,0.3939517940188135,1.0046853088963257,-0.644884193191557,-0.5309371645112231,9,62428,0.0456078444636514,0.5512906469996648,0.08076010835801917
27053100200,2011,7,161211800.0,117000.0,1.0,160.95979460024992,195.66070579723163,-0.33293337587827426,-0.47710923922558574,-0.8898981676932375,-0.9141092428557012,-0.8909857741151567,0,42000,0.0518074304506046,0.5425439861551774,-0.6262418861300618
27053100200,2012,1,154304600.0,113000.0,1.0,160.93111016373146,195.28281492918575,-0.3982630944586931,-0.49265161299841387,-0.9321172980907766,-0.9141610759589918,-0.8916770637280036,4,42000,0.0518074304506046,0.5425439861551774,-0.6262418861300618
27053100200,2013,1,140637900.0,102750.0,1.0,160.9454523819907,195.4261485953585,-0.3982630944586931,-0.5234040104447177,-1.0403038197344703,-0.9141351594073465,-0.8914148581999661,1,42000,0.0518074304506046,0.5425439861551774,-0.6262418861300618
27053100200,2014,3,141450000.0,103500.0,1.0,160.89953894026343,195.5096988291584,-0.3764865215985535,-0.5215766474407633,-1.0323877327849318,-0.9142181255191592,-0.8912620166955512,5,36442,0.1450669682411672,0.5108761329305136,-0.8186012500112423
27053100200,2016,1,164136500.0,120000.0,0.2772861356932153,160.83613544177268,195.27554424479072,-0.3982630944586931,-0.4705281672176244,-0.8582338198950833,-0.9143326963626248,-0.891690364257404,7,34177,0.1442570964277512,0.4979411764705882,-0.8969916708804171
27053100200,2017,2,172443000.0,125000.0,0.2794985250737463,159.17790050705793,195.0533260182028,-0.3873748080286233,-0.4518371306551973,-0.8054599068981595,-0.9173291457645799,-0.8920968762025585,8,36639,0.1070918109338376,0.5658823529411765,-0.8117831869157776
27053100200,2018,2,188428500.0,138500.0,0.2807547169811321,160.32679665889373,195.3269242608007,-0.3873748080286233,-0.41586703916435536,-0.6629703418064653,-0.9152530773408561,-0.8915963729112799,2,42246,0.1073637332534893,0.5581524763494713,-0.6177279596250653
27053100200,2019,9,212905800.0,153500.0,0.2807407407407407,159.48865246248803,195.6251679399838,-0.31115680301813464,-0.36078895462218985,-0.504648602815694,-0.9167676134439711,-0.8910507848197161,3,43971,0.0660771344879503,0.5326057298772169,-0.5580266457180779
27053100200,2020,1,230386900.0,166000.0,0.2823355506282335,160.32679665889373,196.75606215599535,-0.3982630944586931,-0.3214535089770391,-0.3727138203233846,-0.9152530773408561,-0.8889819985883896,9,43971,0.0660771344879503,0.5326057298772169,-0.5580266457180779
27053100400,2011,5,126608800.0,106750.0,1.0,369.0767593765058,442.5689969355374,-0.3547099487384139,-0.5549718694753499,-0.9980846893369313,-0.5380395186053257,-0.4393073891033189,0,39355,0.3739406321092405,0.2680890538033395,-0.7177839007874426
27053100400,2012,9,118268500.0,101500.0,1.0,369.0568811754178,441.9538927511397,-0.31115680301813464,-0.5737389617815692,-1.0534972979837012,-0.5380754387409562,-0.4404326217285254,4,39355,0.3739406321092405,0.2680890538033395,-0.7177839007874426
27053100400,2013,10,107774400.0,91000.0,1.0,369.0568811754178,441.9538927511397,-0.30026851658806486,-0.5973524700931043,-1.1643225152772412,-0.5380754387409562,-0.4404326217285254,1,39355,0.3739406321092405,0.2680890538033395,-0.7177839007874426
27053100400,2014,3,103541800.0,85500.0,1.0,369.0568811754178,442.0040689566616,-0.3764865215985535,-0.6068765393586348,-1.2223738195738572,-0.5380754387409562,-0.4403408325570411,5,36250,0.2480172256717127,0.29788639365918096,-0.82524626582002
27053100400,2015,1,104710000.0,85500.0,0.5259856630824373,369.0767593765058,442.07331690909456,-0.3982630944586931,-0.6042478908409405,-1.2223738195738572,-0.5380395186053257,-0.4402141547400424,6,35688,0.2470596496856107,0.30410691003911344,-0.8446967808436298
27053100400,2016,2,119910400.0,100000.0,0.5251346499102334,369.0479947072408,440.99779831436734,-0.3873748080286233,-0.5700444077658167,-1.0693294718827784,-0.5380914966901026,-0.4421816403180965,7,31854,0.2255338432282844,0.3169079149984601,-0.9773894402751602
27053100400,2017,1,123932400.0,104500.0,0.5367713004484305,367.2008536151313,440.5596716219348,-0.3982630944586931,-0.56099422428853,-1.021832950185547,-0.541429301668702,-0.44298312153185476,8,31293,0.2906462428680935,0.2898148148148148,-0.9968053458414327
27053100400,2018,5,132143000.0,112250.0,0.5236988847583643,366.2577614499197,425.86141624114174,-0.3547099487384139,-0.5425189790228387,-0.9400333850403151,-0.5431334799460236,-0.46987117872216344,2,32750,0.2463537953027671,0.3026191227516567,-0.9463793665008641
27053100400,2019,1,148582000.0,124500.0,0.5376007162041182,367.2389450593371,441.8349819832005,-0.3982630944586931,-0.505528435466619,-0.8107372981978519,-0.5413604699954446,-0.44065014955383924,3,37951,0.2796412236509175,0.27292307692307693,-0.7663755788891298
27053100400,2020,4,162438700.0,137500.0,0.5377019748653501,367.2961520402562,442.1905298657927,-0.36559823516848367,-0.4743485057327257,-0.6735251244058501,-0.541257096329763,-0.43999973278304855,9,37951,0.2796412236509175,0.27292307692307693,-0.7663755788891298
27053100500,2011,3,248105000.0,145500.0,1.0,2315.668431679597,2236.2019753882205,-0.3764865215985535,-0.28158477305736895,-0.5890868636107721,2.979473790403978,2.841851146628789,0,42938,0.0741080241029304,0.716301703163017,-0.5937782151475955
27053100500,2014,3,218837400.0,127000.0,1.0,2315.668431679597,2236.3257800578226,-0.3764865215985535,-0.3474418466376365,-0.78435034169939,2.979473790403978,2.8420776270477535,5,43388,0.0404113373989,0.6509695290858726,-0.5782039593457727
27053100500,2016,36,239061505.0,144000.0,0.546420581655481,330.4296827821314,771.0807364288058,-0.017173069406249818,-0.30193417361080627,-0.6049190375098492,-0.6078752259132564,0.16165117436846424,7,43318,0.0594205436747625,0.7184737087017218,-0.5806266213593897
27053100500,2018,1,272252200.0,174000.0,0.5350356294536817,324.2413039882681,756.1877123275242,-0.3982630944586931,-0.22724946961064166,-0.28827555952830664,-0.6190576968332366,0.1344068196204043,2,56250,0.0837902572453974,0.7750623441396509,-0.13305711907233939
27053100500,2019,3,303535100.0,193000.0,0.5467185761957731,331.51425055051595,769.7292565739147,-0.3764865215985535,-0.15685762856101168,-0.08773469013999631,-0.6059153996106494,0.15917886274450446,3,60968,0.0888309877939083,0.778987479586282,0.030230300645438482
27053100500,2020,2,333060200.0,213250.0,0.549554565701559,332.1162232525477,772.2854207311251,-0.3873748080286233,-0.09042113622256383,0.12599965749754494,-0.6048276280860998,0.16385494750873472,9,60968,0.0888309877939083,0.778987479586282,0.030230300645438482
27053100700,2011,2,141973600.0,113500.0,1.0,551.6709177968025,537.8311872509132,-0.3873748080286233,-0.5203984584629644,-0.9268399067910842,-0.20808979595453336,-0.2650407734462643,0,53882,0.1706695894156343,0.565551839464883,-0.21501231404726476
27053100700,2012,1,139538300.0,112500.0,1.0,551.6738081130073,538.1055972322064,-0.3982630944586931,-0.5258782973048929,-0.9373946893904689,-0.20808457312025216,-0.26453878521164403,4,53882,0.1706695894156343,0.565551839464883,-0.21501231404726476
27053100700,2013,1,128577300.0,103000.0,1.0,551.6738081130073,538.1055972322064,-0.3982630944586931,-0.5505424099589304,-1.037665124084624,-0.20808457312025216,-0.26453878521164403,1,53882,0.1706695894156343,0.565551839464883,-0.21501231404726476
27053100700,2014,3,123474300.0,97500.0,1.0,551.6426499019428,536.4837372528358,-0.3764865215985535,-0.5620250271356072,-1.0957164283812402,-0.2081408763623053,-0.2675057131054793,5,50962,0.1538719125707104,0.5525263540530716,-0.3160719294724261
27053100700,2016,4,140718200.0,112500.0,0.6569255404323459,551.6738081130073,538.163754263876,-0.36559823516848367,-0.5232233217989628,-0.9373946893904689,-0.20808457312025216,-0.26443239642242805,7,49335,0.1138349027147309,0.4768456375838926,-0.37238151656034996
27053100700,2017,1,153846700.0,122500.0,0.6569255404323459,553.121197903421,539.1670882618621,-0.3982630944586931,-0.49368196581150425,-0.8318468633966214,-0.20546912329400238,-0.26259696077241984,8,49033,0.1649926918182417,0.4462729912875121,-0.3828335726762399
27053100700,2019,1,191315900.0,150000.0,0.657051282051282,553.1407193285046,539.190576432669,-0.3982630944586931,-0.40936989849495764,-0.5415903419135407,-0.205433847856673,-0.2625539930008313,3,49439,0.1101660910394639,0.41738594327990136,-0.368782132997262
27053100700,2020,3,214657400.0,169500.0,0.657051282051282,553.1407193285046,539.190576432669,-0.3764865215985535,-0.35684755696460274,-0.335772081225538,-0.205433847856673,-0.2625539930008313,9,49439,0.1101660910394639,0.41738594327990136,-0.368782132997262
27053100800,2011,8,129003200.0,95000.0,1.0,339.785727937335,350.54257723827334,-0.3220450894482044,-0.5495840625837499,-1.1221033848797022,-0.590968745822245,-0.6076546909928225,0,34494,0.3781498428104913,0.27445216461785144,-0.8860204729044664
27053100800,2012,8,122748400.0,91000.0,1.0,339.785727937335,350.54257723827334,-0.3220450894482044,-0.5636584254911922,-1.1643225152772412,-0.590968745822245,-0.6076546909928225,4,34494,0.3781498428104913,0.27445216461785144,-0.8860204729044664
27053100800,2013,1,112287200.0,83500.0,1.0,339.785727937335,350.54257723827334,-0.3982630944586931,-0.5871979032118763,-1.2434833847726268,-0.590968745822245,-0.6076546909928225,1,34494,0.3781498428104913,0.27445216461785144,-0.8860204729044664
27053100800,2014,6,108516200.0,81000.0,1.0,339.62593822597063,350.0792725081677,-0.34382166230834404,-0.5956832940355581,-1.2698703412710886,-0.5912574876494933,-0.6085022313135533,5,35217,0.3195112333809671,0.2987910189982729,-0.8609978352495377
27053100800,2015,1,109565600.0,82000.0,0.482884195193008,339.62593822597063,350.0792725081677,-0.3982630944586931,-0.5933219657061038,-1.259315558671704,-0.5912574876494933,-0.6085022313135533,6,39432,0.2963348471864873,0.3131978242198683,-0.715118972572464
27053100800,2016,2,122132300.0,91000.0,0.4832361516034985,339.7058330816528,350.3045335767697,-0.3873748080286233,-0.565044755187949,-1.1643225152772412,-0.5911131167358691,-0.6080901529859966,7,40735,0.3047265845303627,0.3332426550598477,-0.6700228496618527
27053100800,2017,3,134273200.0,99000.0,0.4832483612527312,340.468358831835,350.520277851564,-0.3764865215985535,-0.5377256670279814,-1.0798842544821632,-0.58973522402581,-0.607695484078098,8,39598,0.358227750225736,0.31041209461107044,-0.7093738026544583
27053100800,2018,1,147621000.0,109000.0,0.4845928099779897,340.36685291711166,350.78780052481187,-0.3982630944586931,-0.5076908487738473,-0.9743364284883156,-0.5899186463691103,-0.6072060950484726,2,41654,0.3495049119447148,0.3211340206185567,-0.6382167583687967
27053100800,2019,9,166811100.0,124000.0,0.4832239241429613,340.36685291711166,350.4756868259503,-0.31115680301813464,-0.46450986271032685,-0.8160146894975443,-0.5899186463691103,-0.6077770560753054,3,45391,0.3895754276540598,0.27916056612981943,-0.5088812162989925
27053100800,2020,5,184486700.0,137500.0,0.4832239241429613,340.36685291711166,350.4756868259503,-0.3547099487384139,-0.4247367590128806,-0.6735251244058501,-0.5899186463691103,-0.6077770560753054,9,45391,0.3895754276540598,0.27916056612981943,-0.5088812162989925
27053100900,2011,14,155883900.0,89500.0,1.0,449.4563424913671,522.034203162764,-0.2567153708677856,-0.48909791962057225,-1.1801546891763182,-0.39279269699294955,-0.2939387753242011,0,34505,0.3462302527988184,0.2692217258405831,-0.8856397688737551
27053100900,2012,7,147860900.0,85500.0,1.0,449.404168193323,522.0570239912834,-0.33293337587827426,-0.5071510330065173,-1.2223738195738572,-0.3928869765433912,-0.2938970283463142,4,34505,0.3462302527988184,0.2692217258405831,-0.8856397688737551
27053100900,2013,9,133186500.0,77000.0,1.0,449.404168193323,522.0570239912834,-0.31115680301813464,-0.5401709266959992,-1.3120894716686275,-0.3928869765433912,-0.2938970283463142,1,34505,0.3462302527988184,0.2692217258405831,-0.8856397688737551
27053100900,2014,9,126746500.0,72500.0,1.0,449.404168193323,522.0294677157548,-0.31115680301813464,-0.5546620210753443,-1.359585993365859,-0.3928869765433912,-0.2939474380509471,5,40250,0.3945491993249661,0.2319180712609345,-0.6868084364704838
27053100900,2015,8,127614300.0,72500.0,0.5713048498845266,449.404168193323,512.2413163374133,-0.3220450894482044,-0.5527093236060282,-1.359585993365859,-0.3928869765433912,-0.3118532620572547,6,42556,0.3616215381917484,0.2203891708967851,-0.6069990278504763
27053100900,2016,5,140628800.0,80000.0,0.5709751875360646,449.3779692710235,511.8863877867889,-0.3547099487384139,-0.5234244869911233,-1.2804251238704734,-0.3929343182941967,-0.31250254586138115,7,41638,0.3220782187172578,0.2495744680851064,-0.6387705096861949
27053100900,2017,4,156009000.0,89000.0,0.5697808535178778,448.9233049535874,511.8959665516925,-0.36559823516848367,-0.4888164233617437,-1.1854320804760106,-0.3937559018910386,-0.3124850230757261,8,44526,0.352472356753005,0.1947623666343356,-0.5388183968958298
27053100900,2018,4,169742300.0,97500.0,0.5627578078962876,448.6071076141994,498.3069235077556,-0.36559823516848367,-0.4579141645977901,-1.0957164283812402,-0.3943272740824416,-0.33734395749078644,2,45506,0.3732585196104894,0.18892443022790884,-0.5049011287051934
27053100900,2019,4,184050700.0,102150.0,0.5704387990762124,448.9429667341699,512.1805328110601,-0.36559823516848367,-0.42571783310440153,-1.046636689294101,-0.393720372829725,-0.31196445558944425,3,47639,0.2875859951104347,0.24939855653568566,-0.4310791562045533
27053100900,2020,6,215702200.0,120000.0,0.5703575547866205,448.9233049535874,511.783497747415,-0.34382166230834404,-0.35449657941684815,-0.8582338198950833,-0.3937559018910386,-0.3126907663808458,9,47639,0.2875859951104347,0.24939855653568566,-0.4310791562045533
27053101200,2012,2,353598100.0,183500.0,1.0,1718.5898989370612,1755.4799239088568,-0.3873748080286233,-0.0442073711210804,-0.18800512483415147,1.9005460854679204,1.9624486816457474,4,56325,0.1343888068092657,0.8292215568862276,-0.13046140977203557
27053101200,2013,1,335006400.0,173500.0,1.0,1718.5754903655018,1755.3667216135557,-0.3982630944586931,-0.0860418554956878,-0.293552950827999,1.9005200490151062,1.962241596538619,1,56325,0.1343888068092657,0.8292215568862276,-0.13046140977203557
27053101200,2014,5,338027400.0,175000.0,1.0,1718.5725655318986,1755.3062900928892,-0.3547099487384139,-0.07924409212301672,-0.2777207769289219,1.9005147638074933,1.9621310469433317,5,58056,0.1214731889087337,0.8043682480037576,-0.07055243912102381
27053101200,2015,5,367377700.0,190500.0,1.0,1718.5725655318986,1755.2556328470127,-0.3547099487384139,-0.01320092948915109,-0.1141216466384582,1.9005147638074933,1.962038377787099,6,70703,0.1679726831367117,0.8187680676006226,0.367153367824872
27053101200,2016,5,385154400.0,200000.0,1.0,1716.216705857806,1754.7238051153795,-0.3547099487384139,0.026799666388691357,-0.01385121194430304,1.8962576985607407,1.9610654858286267,7,72214,0.1454889345473479,0.8123885918003565,0.4194482578616593
27053101200,2019,4,504493300.0,261500.0,1.0,1716.21032028521,1754.6423716446789,-0.36559823516848367,0.2953324712065851,0.6352679179178593,1.896246159758376,1.9609165165965188,3,88054,0.1438129311135932,0.7996781979082864,0.9676620620858223
27053101200,2020,5,539229200.0,279000.0,1.0,1716.2175355489644,1754.9769563436676,-0.3547099487384139,0.37349414904066836,0.8199766134070925,1.8962591978221082,1.961528584647341,9,88054,0.1438129311135932,0.7996781979082864,0.9676620620858223
27053101300,2011,10,51400500.0,85500.0,1.0,270.4123830841776,317.3598052964951,-0.30026851658806486,-0.7242033249738135,-1.2223738195738572,-0.7163271696167748,-0.6683571516991057,0,34671,0.578434513005429,0.1330352152040246,-0.8798945989557494
27053101300,2012,20,48671700.0,81500.0,1.0,270.4123830841776,317.3598052964951,-0.19138565228736676,-0.7303435886915708,-1.2645929499713962,-0.7163271696167748,-0.6683571516991057,4,34671,0.578434513005429,0.1330352152040246,-0.8798945989557494
27053101300,2013,3,45105400.0,76500.0,1.0,270.4123830841776,317.3598052964951,-0.3764865215985535,-0.7383683697296234,-1.31736686296832,-0.7163271696167748,-0.6683571516991057,1,34671,0.578434513005429,0.1330352152040246,-0.8798945989557494
27053101300,2015,104,45181500.0,75500.0,0.4155052264808362,270.40715024861817,316.2142571075949,0.7232304078384971,-0.7381971317975942,-1.3279216455677048,-0.7163366254101936,-0.670452744980037,6,33750,0.6769201447268587,0.0955593029792018,-0.9117699091634801
27053101300,2016,13,49873400.0,82000.0,0.4230088495575221,270.4352010505438,321.23915966763747,-0.2676036572978554,-0.7276395594810647,-1.259315558671704,-0.7162859372918247,-0.6612605065878052,7,33846,0.6508115361222955,0.07793522267206478,-0.9084474012590912
27053101300,2018,11,70764300.0,100000.0,0.4118181818181818,271.5978753602964,311.739775476416,-0.289380230157995,-0.680631484392639,-1.0693294718827784,-0.7141849715799148,-0.6786380781967492,2,46442,0.5554171524985289,0.10558712121212122,-0.4725066766374019
27053101300,2019,3,78953300.0,111000.0,0.4224598930481283,271.6553177350044,321.8133479077573,-0.3764865215985535,-0.6622048427975369,-0.9532268632895461,-0.7140811725549773,-0.6602101229988441,3,37000,0.5598778455539933,0.1096023278370514,-0.799289172816982
27053101300,2020,1,86100800.0,123500.0,0.4224598930481283,271.6553177350044,321.8133479077573,-0.3982630944586931,-0.6461217531894049,-0.8212920807972366,-0.7140811725549773,-0.6602101229988441,9,37000,0.5598778455539933,0.1096023278370514,-0.799289172816982
