census_tract,year,housing_units,total_value,median_value,mean_limit_con,median_distance_to_transit,mean_distance_to_transit,housing_units_std,total_value_std,median_value_std,median_distance_to_transit_std,mean_distance_to_transit_std,year_id
27053008200,2020,6,282809700.0,268500.0,0.336996336996337,248.61173565580933,256.96400680522095,-0.34592520577371516,-0.20604149897743745,0.708520129195034,-0.7542141345652807,-0.7770440186467837,9
27053008300,2012,6,74115500.0,161500.0,1.0,372.3158904187931,355.58141712462634,-0.34592520577371516,-0.6535395139094454,-0.4189603956142266,-0.5360299331222376,-0.600844853764051,4
27053008300,2014,8,68367100.0,145000.0,1.0,373.61140019774496,357.9079395699758,-0.3246029079842337,-0.6658656714597517,-0.5928242148605145,-0.5337449672928858,-0.5966880693724937,5
27053008300,2016,5,79305700.0,168250.0,0.4766009852216749,373.61140019774496,357.9079395699758,-0.3565863546684559,-0.6424102913575004,-0.3478342877407452,-0.5337449672928858,-0.5966880693724937,7
27053008300,2018,15,91566600.0,200250.0,0.47625,382.14275764848855,359.28043297027347,-0.24997486572104843,-0.6161195347802699,-0.010643850414611166,-0.5186977167281648,-0.5942358432376129,2
27053008300,2019,6,103618200.0,228000.0,0.4766009852216749,373.61140019774496,357.90793922123066,-0.34592520577371516,-0.5902775752205189,0.2817634819541457,-0.5337449672928858,-0.5966880699955946,3
27053008400,2011,5,102528800.0,165000.0,1.0,295.7947366107309,305.45753161910426,-0.3565863546684559,-0.5926135497587042,-0.3820801915316807,-0.6709947357927798,-0.6904009142826351,0
27053008400,2013,3,84744500.0,137500.0,1.0,296.267586891347,306.87861122374915,-0.3779086524579374,-0.6307480017317599,-0.6718532236088272,-0.6701607422937256,-0.6878618794533962,1
27053008400,2018,3,116942200.0,192750.0,0.41721311475409834,295.87683807621136,308.5150762117325,-0.3779086524579374,-0.5617072385702715,-0.08967285916292383,-0.6708499286703555,-0.6849380167874775,2
27053008400,2019,1,134346500.0,217500.0,0.4155844155844156,295.662206542224,308.04471736044775,-0.3992309502474189,-0.5243876115692281,0.17112286970650797,-0.6712284867708272,-0.6857784042659475,3
27053008400,2020,1,147985600.0,236000.0,0.4155844155844156,295.662206542224,308.04471595917346,-0.3992309502474189,-0.49514161347508295,0.3660610912856792,-0.6712284867708272,-0.6857784067695963,9
27053008500,2011,2,174601000.0,157250.0,1.0,360.08419717942127,441.4007653286587,-0.38856980135267816,-0.43807084358008175,-0.4637435005716038,-0.5576036808014643,-0.4475119135118624,0
27053008500,2012,1,163718700.0,148500.0,1.0,359.47814413831617,440.77195687534453,-0.3992309502474189,-0.4614055009299007,-0.5559440107779685,-0.558672611744479,-0.4486354019910905,4
27053008500,2016,1,172848200.0,160500.0,0.5565085771947528,360.0211096416752,443.26551811372804,-0.3992309502474189,-0.4418293309773013,-0.4294975967806683,-0.5577149519553758,-0.44418017034016694,7
27053008500,2018,2,199031400.0,182000.0,0.5585215605749486,360.2079209638278,445.1930538655894,-0.38856980135267816,-0.3856853172741522,-0.202947771702172,-0.5573854619780789,-0.44073625319957715,2
27053008500,2019,53,223599800.0,202750.0,0.5546558704453441,358.5595348891694,442.3841296384096,0.1551487922790999,-0.33300388084680754,0.015699152501493056,-0.5602928162222292,-0.4457549421049637,3
27053008500,2020,3,250066900.0,225750.0,0.5546558704453441,358.5595348891694,442.3788666663714,-0.3779086524579374,-0.2762511071185154,0.2580547793296519,-0.5602928162222292,-0.4457643454271046,9
27053009500,2012,2,126861000.0,157000.0,1.0,278.0292141014934,246.03001979669332,-0.38856980135267816,-0.5404385913797526,-0.46637780086321423,-0.7023288195131131,-0.7965797109094523,4
27053009500,2015,2,126510700.0,155500.0,0.325609756097561,278.6887924849249,246.170962225325,-0.38856980135267816,-0.5411897313473735,-0.48218360261287674,-0.7011654828155396,-0.7963278898756104,6
27053009500,2016,3,139227100.0,168500.0,0.3250303766707169,278.68697748150294,245.79306965020012,-0.3779086524579374,-0.5139222569418491,-0.34519998744913477,-0.7011686840424749,-0.7970030683855381,7
27053009500,2019,1,190452400.0,230500.0,0.32460414129110843,278.6863757913476,245.8234353001981,-0.3992309502474189,-0.40408106315545456,0.30810648487024994,-0.7011697452783429,-0.7969488142517759,3
27053009500,2020,3,207554000.0,251500.0,0.32460414129110843,278.6863757913476,245.8234353001981,-0.3779086524579374,-0.36741050857290636,0.5293877093655254,-0.7011697452783429,-0.7969488142517759,9
27053009600,2011,1,198093100.0,174500.0,1.0,379.21527745896,409.03241260692107,-0.3992309502474189,-0.38769729167215033,-0.28197678045048463,-0.5238610835416434,-0.5053442648150241,0
27053009600,2012,2,192906900.0,170500.0,1.0,379.21527745896,409.03241260692107,-0.38856980135267816,-0.3988179371191267,-0.3241255851162514,-0.5238610835416434,-0.5053442648150241,4
27053009600,2013,4,181295500.0,160000.0,1.0,379.21527745896,409.03241260692107,-0.36724750356319663,-0.4237159862770885,-0.43476619736388916,-0.5238610835416434,-0.5053442648150241,1
27053009600,2015,4,190702300.0,168500.0,0.5740088105726873,377.85531576793153,408.69162423820944,-0.36724750356319663,-0.4035452085225443,-0.34519998744913477,-0.5262597269511449,-0.5059531494508532,6
27053009600,2016,2,203045500.0,176500.0,0.5741394527802295,377.8476187045202,408.60522520603996,-0.38856980135267816,-0.3770779780105858,-0.26090237811760125,-0.5262733027088635,-0.5061075181091422,7
27053009600,2017,3,218972100.0,192500.0,0.5738284703801945,377.85531576793153,408.74825688383186,-0.3779086524579374,-0.34292694801254986,-0.09230715945453426,-0.5262597269511449,-0.5058519642257348,8
27053009600,2020,2,294324800.0,252000.0,0.5738284703801945,377.85531576793153,408.6572268863127,-0.38856980135267816,-0.18134994362159354,0.5346563099487462,-0.5262597269511449,-0.5060146070034167,9
27053010600,2011,3,554586000.0,412500.0,1.0,983.9063605617062,911.4888225171336,-0.3779086524579374,0.37672196428874755,2.225877097162637,0.5426676950534337,0.39239173868997346,0
27053010600,2012,8,529971000.0,395000.0,1.0,983.9063605617062,911.4888225171336,-0.3246029079842337,0.32394060458851925,2.0414760767499076,0.5426676950534337,0.39239173868997346,4
27053010600,2013,8,516543700.0,391000.0,1.0,983.9063605617062,911.4888225171336,-0.3246029079842337,0.29514876420245895,1.999327272084141,0.5426676950534337,0.39239173868997346,1
27053010600,2014,4,525226200.0,398000.0,1.0,985.4242289040208,911.9957675483179,-0.36724750356319663,0.3137664426748226,2.0730876802492326,0.5453448475936868,0.39329749448752294,5
27053010600,2015,7,582725100.0,447500.0,0.7766990291262136,985.4242289040208,911.8625413376444,-0.3352640568789744,0.4370599678938945,2.5946791379880962,0.5453448475936868,0.3930594599763233,6
27053010600,2016,7,593948300.0,454500.0,0.7768959435626103,984.7675730127528,911.9239618274271,-0.3352640568789744,0.4611256090146583,2.6684395461531882,0.5441866654652556,0.39316919961531144,7
27053010600,2017,3,623517700.0,481000.0,0.7770925110132159,985.4242289040208,912.4710904819234,-0.3779086524579374,0.5245305709289354,2.947675377063893,0.5453448475936868,0.3941467512635795,8
27053010600,2018,4,637925500.0,502250.0,0.7763392857142857,991.6882596243231,913.6645120122624,-0.36724750356319663,0.5554248741704121,3.1715909018507786,0.5563930823368324,0.39627903070914344,2
27053010600,2019,5,705054900.0,554000.0,0.7766990291262136,985.4242289040208,912.4764199780931,-0.3565863546684559,0.6993688517393944,3.7168910622141365,0.5453448475936868,0.3941562734440069,3
27053010600,2020,3,721636300.0,576500.0,0.7765017667844523,984.7675730127528,912.0174275368911,-0.3779086524579374,0.7349239538207825,3.953978088459074,0.5441866654652556,0.3933361942656413,9
27053010700,2014,1,447338200.0,345000.0,1.0,146.57678377634053,192.36573171965904,-0.3992309502474189,0.1467530547271737,1.5146160184278232,-0.9341791045192473,-0.8924613885216985,5
27053010700,2015,2,480964000.0,384000.0,0.27570621468926554,146.5949626757022,192.44698144448498,-0.38856980135267816,0.21885605879005957,1.925566863919049,-0.9341470413387671,-0.8923162201014884,6
27053010700,2016,1,490781500.0,401750.0,0.2754524886877828,146.58587322602136,192.41871540920778,-0.3992309502474189,0.23990749079724993,2.1126021846233893,-0.9341630729290072,-0.8923667228655973,7
27053010700,2018,2,518486900.0,439500.0,0.2746878547105562,146.57678377634053,191.7662298200144,-0.38856980135267816,0.29931552179618165,2.5103815286565627,-0.9341791045192473,-0.8935325151485374,2
27053010700,2019,1,570201900.0,487750.0,0.2754524886877828,146.58587322602136,192.4191370370174,-0.3992309502474189,0.4102067676583512,3.0188014849373745,-0.9341630729290072,-0.8923659695455931,3
27053011000,2011,1,299391800.0,196500.0,1.0,1021.5633239190634,969.5009899043621,-0.3992309502474189,-0.17048489590268,-0.0501583547887675,0.6090854681236835,0.496041747482139,0
27053011000,2013,1,277647900.0,182500.0,1.0,1021.5702602633762,969.8661986326272,-0.3992309502474189,-0.21710982408410567,-0.19767917111895114,0.609097702156952,0.4966942638351823,1
27053011000,2014,1,275293800.0,180000.0,1.0,1021.7557257033988,969.5118013340534,-0.3992309502474189,-0.22215766478572288,-0.22402217403505537,0.6094248183237787,0.4960610642019416,5
27053011000,2015,2,295345600.0,193000.0,0.8645903859174001,1021.7557257033988,969.5118013340534,-0.38856980135267816,-0.179161066433619,-0.08703855887131341,0.6094248183237787,0.4960610642019416,6
27053011000,2016,9,313453200.0,204500.0,0.8645903859174001,1021.7557257033988,969.5118013340534,-0.3139417590894929,-0.14033336995147994,0.034139254542766014,0.6094248183237787,0.4960610642019416,7
27053011000,2017,1,337730300.0,222000.0,0.8645903859174001,1021.788802566729,969.5368596119795,-0.3992309502474189,-0.08827656119347013,0.21854027495549558,0.6094831579084579,0.4961058356842759,8
27053011000,2018,1,366561200.0,241000.0,0.863761153054221,1021.7961435573384,969.8569510680996,-0.3992309502474189,-0.02645514728401205,0.41874709711788766,0.609496105639898,0.49667774126435354,2
27053011000,2020,2,430103300.0,282500.0,0.8644986449864499,1021.7880415055613,969.4026443349047,-0.38856980135267816,0.10979666812154852,0.8560409455252177,0.6094818155806804,0.49586603401377494,9
27053011703,2011,3,591579800.0,260000.0,1.0,782.7707488186177,777.7351127561938,-0.3779086524579374,0.45604689073515436,0.6189539192802798,0.18791313637263346,0.15341474787755519,0
27053011703,2012,2,584285900.0,258500.0,1.0,782.7707488186177,777.7351127561938,-0.38856980135267816,0.4404067542526236,0.6031481175306173,0.18791313637263346,0.15341474787755519,4
27053011703,2013,5,553305000.0,247000.0,1.0,782.7707488186177,777.7293768247351,-0.3565863546684559,0.3739751464225687,0.4819703041165378,0.18791313637263346,0.1534044995215138,1
27053011703,2014,6,562157200.0,252000.0,1.0,782.7707488186177,777.7293768247351,-0.34592520577371516,0.3929567085732232,0.5346563099487462,0.18791313637263346,0.1534044995215138,5
27053011703,2015,2,612890000.0,274500.0,0.7861960431654677,782.3958108653078,777.3432766296894,-0.38856980135267816,0.5017418463103648,0.7717433361936842,0.18725183653116617,0.1527146565038582,6
27053011703,2016,4,638898800.0,284500.0,0.7863881401617251,782.6359626167721,777.5207666721192,-0.36724750356319663,0.5575118982368851,0.8771153478581011,0.18767540612119954,0.15303177695094597,7
27053011703,2017,5,686721800.0,306000.0,0.7885393258426966,786.479638594371,779.0092055434436,-0.3565863546684559,0.6600576209646533,1.1036651729365974,0.19445472065097447,0.15569116219800266,8
27053011703,2018,2,738591300.0,329500.0,0.7857470210815766,782.2742640522923,775.2125134357351,-0.38856980135267816,0.7712801575062332,1.3512894003479772,0.18703745735864333,0.1489076340509097,2
27053011703,2019,6,829203700.0,367500.0,0.7881850853548967,786.2666664636466,778.6750338715354,-0.34592520577371516,0.9655781740693435,1.7517030446727613,0.19407908933640186,0.1550940995766361,3
27053011703,2020,1,647167200.0,379250.0,0.7675595238095239,738.8582619577483,758.8845409726497,-0.3992309502474189,0.5752416319173793,1.875515158378451,0.11046213323151778,0.11973453872315912,9
27053011800,2011,2,596483300.0,190000.0,1.0,2254.791682855129,2208.5851259643937,-0.38856980135267816,0.4665613492884783,-0.11865016237063848,2.7842019402172666,2.7099063104036323,0
27053011800,2012,5,588183500.0,188500.0,1.0,2254.791682855129,2208.5851259643937,-0.3565863546684559,0.4487642853339809,-0.134455964120301,2.7842019402172666,2.7099063104036323,4
27053011800,2013,9,553168500.0,177500.0,1.0,2254.791682855129,2208.5851259976034,-0.3139417590894929,0.3736824527155168,-0.25036517695115956,2.7842019402172666,2.709906310462968,1
27053011800,2014,1,547246200.0,174500.0,1.0,2254.791682855129,2208.5912767122327,-0.3992309502474189,0.3609834055267026,-0.28197678045048463,2.7842019402172666,2.709917299909736,5
27053011800,2015,8,578812800.0,183500.0,0.9878648737290915,2254.791682855129,2208.5799271733304,-0.3246029079842337,0.4286709159517778,-0.18714196995250945,2.7842019402172666,2.7098970217532736,6
27053011800,2016,6,606459100.0,191500.0,0.9878768020969856,2254.880332067043,2208.874175741689,-0.34592520577371516,0.4879522202247991,-0.10284436062097595,2.784358295980314,2.7104227539930967,7
27053011800,2017,5,651673200.0,207000.0,0.9878728285807932,2254.968981278957,2209.039706114849,-0.3565863546684559,0.5849037406644534,0.06048225745887023,2.7845146517433603,2.710718506167272,8
27053011800,2018,3,706569400.0,227500.0,0.9871882473522378,2223.1231715212675,2181.6007376510956,-0.3779086524579374,0.7026163581081126,0.27649488137092487,2.728346347739333,2.6616934576195748,2
27053011800,2019,3,787655350.0,252000.0,0.9876968503937008,2257.2083771953326,2209.8477043685857,-0.3779086524579374,0.8764870342643069,0.5346563099487462,2.7884644043661835,2.7121621520415045,3
27053011998,2011,48,576372900.0,162500.0,1.0,1124.7951467576786,1259.744828979387,0.10184304780539616,0.4234390963485851,-0.4084231944477849,0.7911614288924056,1.0146187603213666,0
27053011998,2012,4,562481000.0,159000.0,1.0,1125.788237749343,1259.2834177977961,-0.36724750356319663,0.3936510252204275,-0.44530339853033085,0.7929130011447014,1.0137943595933354,4
27053011998,2013,7,512087200.0,144500.0,1.0,1122.4954477218535,1258.8417932403183,-0.3352640568789744,0.2855927971293707,-0.5980928154437353,0.7871053161559157,1.0130053115138202,1
27053011998,2014,1,518453500.0,144500.0,1.0,1122.4954477218535,1258.8350819472519,-0.3992309502474189,0.2992439029696942,-0.5980928154437353,0.7871053161559157,1.0129933204847539,5
27053011998,2015,11,549205600.0,151750.0,0.745253164556962,1122.4954477218535,1258.8010439973625,-0.29261946130001143,0.3651849003955479,-0.5216981069870331,0.7871053161559157,1.0129325050737081,6
27053011998,2016,4,587860800.0,164000.0,0.7453237410071942,1122.522058063591,1258.8404267288158,-0.36724750356319663,0.4480723273906429,-0.3926173926981224,0.787152250360941,1.013002869975508,7
27053011998,2017,6,628500300.0,173000.0,0.7454702329594478,1122.9841962704434,1259.7342526448638,-0.34592520577371516,0.5352146417330125,-0.2977825822001472,0.787967350353432,1.0145998636447608,8
27053011998,2018,22,682603800.0,191000.0,0.743731778425656,1121.0633104905858,1256.9146275084636,-0.17534682345786323,0.6512274913995287,-0.10811296120419679,0.7845793725547515,1.009562055485867,2
27053011998,2019,184,756399300.0,210500.0,0.7456190749784545,1123.568625710132,1259.164248262122,1.5517592974901377,0.8094654288262277,0.09736246154141615,0.7889981424949133,1.013581440063232,3
27053011998,2020,70,516177000.0,231000.0,0.5894932589493259,881.1103524756636,900.9713401074725,0.33638832348969255,0.29436245810446693,0.31337508545347076,0.36136040607224656,0.37360021281995726,9
27053012001,2012,2,559058100.0,219000.0,1.0,2334.717881787085,2357.99023367225,-0.38856980135267816,0.3863113820712131,0.1869286714561705,2.925172418708947,2.9768475647123442,4
27053012001,2013,12,552075400.0,216000.0,1.0,2334.068050972654,2356.8265157077453,-0.2819583124052707,0.3713385443552357,0.15531706795684544,2.9240262743648757,2.974768356458542,1
27053012001,2014,7,548408300.0,212000.0,1.0,2334.2110081760206,2356.919459585627,-0.3352640568789744,0.3634752689476913,0.11316826329107868,2.9242784162861946,2.9749344187553586,5
27053012001,2015,4,606594100.0,234000.0,1.0,2334.63093214668,2356.841802942087,-0.36724750356319663,0.48824169751748775,0.34498668895279583,2.9250190605788675,2.9747956700730005,6
27053012001,2016,3,635685400.0,244500.0,1.0,2334.4209701613504,2356.8360743402104,-0.3779086524579374,0.5506214809603986,0.45562730120043354,2.924648738432531,2.9747854348126817,7
27053012001,2017,7,681353700.0,261000.0,1.0,2333.411932723645,2357.262710438479,-0.3352640568789744,0.6485469316692319,0.6294911204467214,2.922869040507318,2.9755477030975648,8
27053012001,2018,5,730011600.0,281500.0,1.0,2331.683068771128,2353.602023481336,-0.3565863546684559,0.7528829106315613,0.8455037443587761,2.9198197427565167,2.9690071745777358,2
27053012001,2019,4,807052900.0,307000.0,1.0,2333.411932723645,2357.2580660609588,-0.36724750356319663,0.918080739884992,1.1142023741030391,2.922869040507318,2.9755394050147226,3
27053012001,2020,2,854599700.0,325500.0,1.0,2333.411932723645,2357.2580660609588,-0.38856980135267816,1.0200342135146816,1.3091405956822104,2.922869040507318,2.9755394050147226,9
27053012003,2011,1,561891400.0,213500.0,1.0,341.41348636124866,397.46327661549344,-0.3992309502474189,0.3923867599480629,0.12897406504074121,-0.590534297707922,-0.5260147741449898,0
27053012003,2014,1,528743500.0,201000.0,1.0,338.07613322839177,397.146887069373,-0.3992309502474189,0.3213085055012948,-0.0027409495397798995,-0.5964205812334912,-0.5265800655435723,5
27053012003,2018,2,685795200.0,267000.0,0.4639830508474576,330.800792847755,391.87062636804546,-0.38856980135267816,0.6580707345986881,0.6927143274453715,-0.6092525215528518,-0.5360071304631077,2
27053012003,2019,2,726538100.0,283500.0,0.47029924073246987,343.0541608706116,398.5791605576631,-0.38856980135267816,0.7454347671044947,0.8665781466916594,-0.5876405447993056,-0.5240210306662314,3
27053012003,2020,1,548320800.0,296500.0,0.44407233757535164,309.948922319915,392.47992467949075,-0.3992309502474189,0.36328764477650416,1.0035617618554014,-0.6460301765024967,-0.5349185006431458,9
27053012102,2020,3,285197400.0,214250.0,0.9958770614692654,1840.6943016941618,1830.0592715441137,-0.3779086524579374,-0.20092161059408442,0.13687696591557247,2.053834341801757,2.0335963239685886,9
27053100200,2011,7,161211800.0,117000.0,1.0,160.95979460024992,195.66070579723163,-0.3352640568789744,-0.4667809870413166,-0.8878658475208817,-0.9088109530859025,-0.8865742771191768,0
27053100200,2012,1,154304600.0,113000.0,1.0,160.93111016373146,195.28281492918578,-0.3992309502474189,-0.48159193190101257,-0.9300146521866485,-0.9088615454923388,-0.8872494525790762,4
27053100200,2013,1,140637900.0,102750.0,1.0,160.9454523819907,195.42614859535854,-0.3992309502474189,-0.5108971120194408,-1.0380209641426759,-0.9088362492891207,-0.88699335913475,1
27053100200,2014,3,141450000.0,103500.0,1.0,160.89953894026345,195.50969882915842,-0.3779086524579374,-0.5091557452832004,-1.0301180632678446,-0.9089172294925579,-0.8868440804082693,5
27053100200,2016,1,164136500.0,120000.0,0.27728613569321536,160.83613544177268,195.27554424479072,-0.3992309502474189,-0.46050962231593545,-0.8562542440215567,-0.9090290579247834,-0.8872624430694408,7
27053100200,2017,2,172443000.0,125000.0,0.27949852507374634,159.17790050705793,195.05332601820282,-0.38856980135267816,-0.44269819171061564,-0.8035682381893482,-0.9119537831753532,-0.8876594791082061,8
27053100200,2018,2,188428500.0,138500.0,0.2807547169811321,160.32679665889373,195.3269242608007,-0.38856980135267816,-0.4084208638419178,-0.6613160224423854,-0.9099274083142213,-0.88717064268771,2
27053100200,2019,9,212905800.0,153500.0,0.28074074074074074,159.48865246248803,195.6251679399838,-0.3139417590894929,-0.3559347709802319,-0.5032580049457601,-0.9114056919057244,-0.8866377724061499,3
27053100200,2020,1,230386900.0,166000.0,0.28233555062823357,160.32679665889373,196.75606215599538,-0.3992309502474189,-0.31845046356379236,-0.371542990365239,-0.9099274083142213,-0.8846172101566793,9
27053100400,2011,5,126608800.0,106750.0,1.0,369.07675937650583,442.5689969355374,-0.3565863546684559,-0.5409793778480197,-0.9958721594769091,-0.5417429766427637,-0.44542464075895843,0
27053100400,2012,9,118268500.0,101500.0,1.0,369.0568811754178,441.95389275113973,-0.3139417590894929,-0.5588632849903238,-1.0511924656007279,-0.5417780369803799,-0.44652364389902993,4
27053100400,2013,10,107774400.0,91000.0,1.0,369.0568811754178,441.95389275113973,-0.30328061019475216,-0.5813655343029448,-1.1618330778483656,-0.5417780369803799,-0.44652364389902993,1
27053100400,2014,3,103541800.0,85500.0,1.0,369.0568811754178,442.0040689566616,-0.3779086524579374,-0.5904413979254183,-1.219787684263795,-0.5417780369803799,-0.44643399435863634,5
27053100400,2015,1,104710000.0,85500.0,0.5259856630824373,369.07675937650583,442.07331690909456,-0.3992309502474189,-0.5879364544193526,-1.219787684263795,-0.5417429766427637,-0.4463102694367488,6
27053100400,2016,2,119910400.0,100000.0,0.5251346499102334,369.04799470724083,440.99779831436734,-0.38856980135267816,-0.5553425978283573,-1.0669982673503904,-0.5417937105603543,-0.4482318923793206,7
27053100400,2017,1,123932400.0,104500.0,0.5367713004484305,367.2008536151313,440.5596716219348,-0.3992309502474189,-0.546718318782478,-1.0195808621014029,-0.5450516205707878,-0.44901469084329787,8
27053100400,2018,5,132143000.0,112250.0,0.5236988847583643,366.2577614499197,425.86141624114174,-0.3565863546684559,-0.5291125242687793,-0.9379175530614798,-0.5467150069893615,-0.47527597994976367,2
27053100400,2019,1,148582000.0,124500.0,0.5376007162041182,367.2389450593371,441.8349819832005,-0.3992309502474189,-0.4938627671242718,-0.8088368387725691,-0.5449844364786143,-0.4467361010902966,3
27053100400,2020,4,162438700.0,137500.0,0.5377019748653501,367.2961520402562,442.1905298657927,-0.36724750356319663,-0.4641501745198374,-0.6718532236088272,-0.5448835372042713,-0.44610084571514874,9
27053100500,2011,3,248105000.0,145500.0,1.0,2315.668431679597,2236.2019753882205,-0.3779086524579374,-0.2804579626779661,-0.5875556142772936,2.891573797323959,2.7592491778487425,0
27053100500,2014,3,218837400.0,127000.0,1.0,2315.668431679597,2236.3257800578226,-0.3779086524579374,-0.34321578202236586,-0.7824938358564649,2.891573797323959,2.7594703789462143,5
27053100500,2016,36,239061505.0,144000.0,0.546420581655481,330.4296827821314,771.0807364288058,-0.026090738931492788,-0.29984971415236034,-0.6033614160269561,-0.6099070699265156,0.14152541162441631,7
27053100500,2018,1,272252200.0,174000.0,0.5350356294536817,324.2413039882681,756.1877123275242,-0.3992309502474189,-0.22867969540380997,-0.2872453810337055,-0.6208218729737787,0.1149161303552663,2
27053100500,2019,3,303535100.0,193000.0,0.5467185761957731,331.51425055051595,769.7292565739147,-0.3779086524579374,-0.1616005161486294,-0.08703855887131341,-0.6079941547709232,0.13911073027133272,3
27053100500,2020,2,333060200.0,213250.0,0.549554565701559,332.1162232525477,772.2854207311251,-0.38856980135267816,-0.09829054567187907,0.12633976474913078,-0.6069324205588836,0.1436778142004777,9
27053100700,2011,2,141973600.0,113500.0,1.0,551.6709177968025,537.8311872509132,-0.38856980135267816,-0.508033002242817,-0.9247460516034277,-0.21969105591763954,-0.27522022833213683,0
27053100700,2012,1,139538300.0,112500.0,1.0,551.6738081130073,538.1055972322064,-0.3992309502474189,-0.5132549581752958,-0.9352832527698693,-0.2196859580991041,-0.27472994158274094,4
27053100700,2013,1,128577300.0,103000.0,1.0,551.6738081130073,538.1055972322064,-0.3992309502474189,-0.536758370065371,-1.0353866638510654,-0.2196859580991041,-0.27472994158274094,1
27053100700,2014,3,123474300.0,97500.0,1.0,551.6426499019428,536.4837372528358,-0.3779086524579374,-0.5477006117290015,-1.0933412702664946,-0.21974091364536308,-0.27762770956302213,5
27053100700,2016,4,140718200.0,112500.0,0.6569255404323459,551.6738081130073,538.163754263876,-0.36724750356319663,-0.510724926637197,-0.9352832527698693,-0.2196859580991041,-0.2746260327457613,7
27053100700,2017,1,153846700.0,122500.0,0.6569255404323459,553.121197903421,539.1670882618621,-0.3992309502474189,-0.4825737959922876,-0.8299112411054524,-0.21713311267363483,-0.27283338161072307,8
27053100700,2019,1,191315900.0,150000.0,0.657051282051282,553.1407193285046,539.190576432669,-0.3992309502474189,-0.40222948062036834,-0.540138209028306,-0.21709868160257625,-0.27279141542982865,3
27053100700,2020,3,214657400.0,169500.0,0.657051282051282,553.1407193285046,539.190576432669,-0.3779086524579374,-0.3521788567145029,-0.3346627862826931,-0.21709868160257625,-0.27279141542982865,9
27053100800,2011,8,129003200.0,95000.0,1.0,339.785727937335,350.54257723827334,-0.3246029079842337,-0.5358451228138444,-1.1196842731825989,-0.5934052697665747,-0.6098477202668079,0
27053100800,2012,8,122748400.0,91000.0,1.0,339.785727937335,350.54257723827334,-0.3246029079842337,-0.5492571418531695,-1.1618330778483656,-0.5934052697665747,-0.6098477202668079,4
27053100800,2013,1,112287200.0,83500.0,1.0,339.785727937335,350.54257723827334,-0.3992309502474189,-0.5716888444774242,-1.2408620865966784,-0.5934052697665747,-0.6098477202668079,1
27053100800,2014,6,108516200.0,81000.0,1.0,339.62593822597063,350.0792725081677,-0.34592520577371516,-0.5797749101865267,-1.2672050895127827,-0.5936871001597386,-0.6106755041871768,5
27053100800,2015,1,109565600.0,82000.0,0.482884195193008,339.62593822597063,350.0792725081677,-0.3992309502474189,-0.577524706698027,-1.256667888346341,-0.5936871001597386,-0.6106755041871768,6
27053100800,2016,2,122132300.0,91000.0,0.48323615160349853,339.7058330816528,350.3045335767697,-0.38856980135267816,-0.5505782304459508,-1.1618330778483656,-0.5935461849631566,-0.6102730315199296,7
27053100800,2017,3,134273200.0,99000.0,0.48324836125273124,340.468358831835,350.520277851564,-0.3779086524579374,-0.5245447870177768,-1.0775354685168321,-0.5922012740165354,-0.6098875624539314,8
27053100800,2018,1,147621000.0,109000.0,0.4845928099779897,340.36685291711166,350.78780052481187,-0.3992309502474189,-0.4959234165929665,-0.9721634568524152,-0.5923803058929352,-0.6094095812185613,2
27053100800,2019,9,166811100.0,124000.0,0.48322392414296134,340.36685291711166,350.4756868259503,-0.3139417590894929,-0.45477454107871296,-0.8141054393557899,-0.5923803058929352,-0.6099672329852195,3
27053100800,2020,5,184486700.0,137500.0,0.48322392414296134,340.36685291711166,350.4756868259503,-0.3565863546684559,-0.4168731719331776,-0.6718532236088272,-0.5923803058929352,-0.6099672329852195,9
27053100900,2011,14,155883900.0,89500.0,1.0,449.4563424913671,522.034203162764,-0.26063601461578917,-0.47820547643180394,-1.1776388795980282,-0.399972838138988,-0.3034446097571072,0
27053100900,2012,7,147860900.0,85500.0,1.0,449.404168193323,522.0570239912834,-0.3352640568789744,-0.49540900472247756,-1.219787684263795,-0.4000648609782888,-0.30340383591287406,4
27053100900,2013,9,133186500.0,77000.0,1.0,449.404168193323,522.0570239912834,-0.3139417590894929,-0.5268749720101082,-1.3093538941785494,-0.4000648609782888,-0.30340383591287406,1
27053100900,2014,9,126746500.0,72500.0,1.0,449.404168193323,522.0294677157548,-0.3139417590894929,-0.5406841110094773,-1.356771299427537,-0.4000648609782888,-0.3034530705532858,5
27053100900,2015,8,127614300.0,72500.0,0.5713048498845266,449.404168193323,512.2413163374133,-0.3246029079842337,-0.53882330808655,-1.356771299427537,-0.4000648609782888,-0.3209415048269464,6
27053100900,2016,5,140628800.0,80000.0,0.5709751875360646,449.3779692710235,511.8863877867889,-0.3565863546684559,-0.5109166249332442,-1.2777422906792242,-0.40011106953895953,-0.3215756536451978,7
27053100900,2017,4,156009000.0,89000.0,0.5697808535178778,448.9233049535874,511.89596655169254,-0.36724750356319663,-0.4779372274739125,-1.1829074801812491,-0.400912987398667,-0.3215585393205449,8
27053100900,2018,4,169742300.0,97500.0,0.5627578078962876,448.6071076141994,498.3069235077556,-0.36724750356319663,-0.4484892385577579,-1.0933412702664946,-0.4014706830082038,-0.3458380050674369,2
27053100900,2019,4,184050700.0,102150.0,0.5704387990762124,448.9429667341699,512.1805328110601,-0.36724750356319663,-0.41780807637474976,-1.044343284842541,-0.40087830877446423,-0.32105010640700593,3
