GeoFIPS,GeoName,Expected_agricultural_loss_rate,Expected_building_loss_rate,Expected_population_loss_rate,Diesel_particulate_matter_exposure,Proximity_to_hazardous_waste_sites,Proximity_to_Risk_Management_Plan_facilities
1083,"Limestone, AL",0.5913857115711466,0.026460944609245515,0.0005142926515143518,0.19817443812218272,0.3033948082384114,0.3110987363687228
1085,"Lowndes, AL",1.9068597281476336,0.020821559678539537,0.0008492112312729438,0.10646393491417801,0.05834705823990474,0.06475543208651653
1087,"Macon, AL",0.5731474449433397,0.017215127218302328,0.0001332317725037417,0.12542014111610006,0.11430083386786402,0.07606264699593757
1089,"Madison, AL",0.09898113648157758,0.02847669484039793,0.0005112116176616723,0.2373244708454328,0.9817949850390311,0.22610056973136503
1091,"Marengo, AL",0.9975160498938979,0.04011751979711195,0.0006610630919724652,0.08077014647274985,0.14794420578644996,0.35343926297810674
1093,"Marion, AL",0.22547361548248845,0.03981140762070583,0.0007,0.08571318556217773,0.29263778209335023,0.13633395834728454
1095,"Marshall, AL",0.5299169223048211,0.04102322281818847,0.001090490678878747,0.1285414510209843,0.7409033593676485,1.0169682046778123
1097,"Mobile, AL",0.5325582042625944,0.2110613700575204,0.00039069676465900696,0.33097388641774966,1.4359840044045842,0.6301049952428558
1099,"Monroe, AL",0.7513354019746122,0.05832633286318759,0.00026981664315937936,0.07238034790785144,0.028686412787964268,0.40741889985895624
1101,"Montgomery, AL",0.1461665869102542,0.012386377957266428,0.00026248628498155906,0.2814548274661696,1.1024077183056389,0.4409553143768644
1103,"Morgan, AL",0.391753086492245,0.03768568696367006,0.0014600823735666413,0.23010317666697425,0.5809791717346263,0.5899254275959837
1105,"Perry, AL",0.32269626600667173,0.02999247820940493,0.000563219627676746,0.07,0.0363219627676746,0.023678037232325404
1107,"Pickens, AL",1.6437144691992294,0.0433523143802796,0.0006270562663636812,0.074897001432594,0.3023519241219187,0.075510052857778
1109,"Pike, AL",2.4962306453064533,0.016802859028590286,0.0002054720547205472,0.08818078180781809,0.7162664626646267,0.8102205022050222
1111,"Randolph, AL",0.9281125182143329,0.0312708305735859,0.00032385304896895837,0.09317216408354308,0.03328034618271736,0.03420188104384687
1113,"Russell, AL",1.2987668570541138,0.0035581774572059632,0.00019999999999999998,0.1972867200441745,0.4021038100496963,0.8762948647156268
1115,"St. Clair, AL",0.43669647683233126,0.026782962643057656,0.0005108945436361365,0.1831589175919717,0.3458395935855618,0.20278932593846957
1117,"Shelby, AL",0.231412890756775,0.029389580756400163,0.0006024410585104389,0.21666807226657672,0.8209203868210952,0.15283233067206417
1119,"Sumter, AL",1.1931960537626007,0.06897774478393373,0.0008118855981870752,0.08923263264827692,0.043912635774009535,0.034825349691333905
1121,"Talladega, AL",0.43839190167564407,0.028193187953276022,0.0003224849789145012,0.13775598044459922,0.3562354609576175,0.3692667968701407
1123,"Tallapoosa, AL",0.9814639920080905,0.010126812362793221,0.0002158432204435016,0.09333514220172172,0.20657137219111518,0.183783083791717
1125,"Tuscaloosa, AL",0.23144252719423078,0.024538191071127077,0.0004917686500566799,0.25850157979788235,1.3674787872940837,0.4131618147174453
1127,"Walker, AL",0.4703167649352676,0.03496152862267976,0.00042321166744657614,0.14243986897519886,0.19379675557635315,0.2343949461862424
1129,"Washington, AL",0.5642703464119461,0.10034629103439938,0.0006932229006710598,0.07198536968744332,0.09536061906777099,0.1960606976603591
1131,"Wilcox, AL",1.0000616889804326,0.04465169927909371,0.0004295103454732703,0.06864057672502574,0.01,0.02
1133,"Winston, AL",0.20534969307097206,0.02768280776992936,0.0005,0.08069710729902456,0.28647872519340734,0.0543361083081063
2013,"Aleutians East Borough, AK",0.0,0.0002,0.0002,0.0,0.0,1.01
2016,"Aleutians West Census Area, AK",0.0,1.7093717093717093e-05,0.0,0.13265005265005267,0.008290628290628292,2.1263285363285362
2020,"Anchorage Municipality, AK",0.0008656073804811076,0.0010241374846268365,0.002173606876275418,0.4656804903059642,0.35106026280018116,0.8015338754680085
2050,"Bethel Census Area, AK",0.0,0.0058008933495092094,0.00015885077754494318,0.0,0.0,0.0
2060,"Bristol Bay Borough, AK",0.0,0.0001,0.0,0.0,0.0,0.55
2068,"Denali Borough, AK",0.0,0.0,0.0036,0.0,0.09,0.0
2070,"Dillingham Census Area, AK",0.0,0.0025868373311832295,0.00019999999999999998,0.0,0.0,0.12106430155210643
2090,"Fairbanks North Star Borough, AK",0.02346502947351421,0.0008507630813953488,5.98453649870801e-06,0.11323007509689922,0.4655784681847545,0.20683997496770026
2100,"Haines Borough, AK",0.0,0.0002,0.0007,0.0,0.09,0.01
2110,"Juneau City and Borough, AK",0.0,0.0032139262109411363,0.00028886027244236196,0.05392434914822975,0.01,0.011496881496881496
2122,"Kenai Peninsula Borough, AK",0.003633393199233716,0.004730329775588397,0.0037927408319649693,0.032809250136836346,0.06251744663382594,0.08980740284619596
2130,"Ketchikan Gateway Borough, AK*",0.0,0.0,0.0,0.07603333333333336,0.0,1.8744557971014495
2150,"Kodiak Island Borough, AK",0.0,0.0,0.0,0.03888484127574158,0.20865214482194633,1.7723143260724108
2164,"Lake and Peninsula Borough, AK",0.0,0.0001,0.0001,0.0,0.08,0.0
2170,"Matanuska-Susitna Borough, AK",0.0,0.0029544477028347993,0.004029854131670605,0.12112870009205742,0.019727813683341398,0.12400763032770551
2180,"Nome Census Area, AK",0.0,0.001852172607128554,0.0002,0.0,0.0,0.0
2185,"North Slope Borough, AK",0.0,0.0001,0.000983986928104575,0.0,0.028543709150326797,0.0428155637254902
2188,"Northwest Arctic Borough, AK",0.0,0.0009373169151004537,0.0001,0.0042605314322747894,0.0,0.0
2220,"Sitka City and Borough, AK",0.0,0.007690763888888888,0.00013850694444444444,0.02459722222222222,0.0,0.9688402777777778
2240,"Southeast Fairbanks Census Area, AK",0.0,0.00032247746437918,0.0011905495783658042,0.0,0.0515963943006688,0.0
2290,"Yukon-Koyukuk Census Area, AK",0.0,0.04382447461409708,0.0004538032360052074,0.0,0.004731262785940116,0.002365631392970058
4001,"Apache, AZ",11.075071777768455,0.017349418970508037,1.1873697752793278e-05,0.017804253891009775,0.008219854288151474,0.01997622743354169
4003,"Cochise, AZ",4.249867465658195,0.02384746756496937,0.00016318177123471602,0.05498987025987749,0.07992309342401106,0.050439193752135195
4005,"Coconino, AZ",0.01987945694182935,0.09621123844444128,0.0007236158104109744,0.1053369339014964,0.7788404094171609,0.19840317397397964
4007,"Gila, AZ",1.1760529675419265,0.20176926754566168,0.000898466738878721,0.04256433720539349,0.2488923542374781,0.10552758375975796
4009,"Graham, AZ",8.9914628855669,0.03042671597010212,0.0001166912306558585,0.04387619749447311,0.13109511527529213,0.18464285714285716
4011,"Greenlee, AZ",5.942788143247218,0.025887051039697545,0.0005602814534761604,0.017208569628229364,0.2201879857172863,0.2201879857172863
4012,"La Paz, AZ",0.0,0.035700331842446975,0.0003454383686817679,0.06025970278459097,0.3226364641946809,0.07642235367671814
4013,"Maricopa, AZ",0.02904257680517278,0.005162539982119797,3.2411003397140816e-06,0.4201225431082624,2.047398506748968,0.8869974796768627
4015,"Mohave, AZ",0.10525862009196177,0.03571619297527625,0.00036313584823900426,0.08023293772117769,0.5113877560846433,0.1268316040347625
4017,"Navajo, AZ",7.132817617827401,0.09792206827125466,0.00024258533906836274,0.04207806351240047,0.09662240322137822,0.0506744760684543
4019,"Pima, AZ",0.7550962945940536,0.020270170697685178,4.9805447079493654e-05,0.2567319635010877,0.9014364331394676,0.2132848618820091
4021,"Pinal, AZ",5.118243882410298,0.01556502646761847,3.6858729230833215e-05,0.1695502930962377,0.32564101082965763,0.26875349185407343
4023,"Santa Cruz, AZ",4.157820983218588,0.03792828528399311,0.0003352086919104991,0.04840210843373494,0.0166118760757315,0.17300688468158348
4025,"Yavapai, AZ",0.09532684956613628,0.07498335006818173,4.5783475908395346e-05,0.08444536035463261,0.4222722708677713,0.02912582705959214
4027,"Yuma, AZ",0.0,0.00036536893463440717,1.3501346267687665e-05,0.2327464338228274,0.3753316019630684,1.2425918994786793
5001,"Arkansas, AR",0.25815702802277546,0.03747251311823155,0.0013789215138997433,0.11393770235569944,0.021674667857541585,0.42995310929998887
5003,"Ashley, AR",0.26312846077947705,0.05368917118894919,0.0009917908238776516,0.09285742476566353,0.7927819437592503,0.42124913665515534
5005,"Baxter, AR",0.8043906486108093,0.0849469355734183,0.0006185579453013735,0.10090906896468486,0.27690298597533014,0.34166147681463777
5007,"Benton, AR",0.5720833522100851,0.02086111853220399,0.0003182680548918381,0.19612660342641267,0.4379089325290959,1.1102543657975836
5009,"Boone, AR",0.8073082478369183,0.09609613993731751,0.0006317698427580295,0.09429750073665319,0.22099970533872657,0.1739709624708687
5011,"Bradley, AR",0.44339482251241497,0.07189830789038074,0.0007862791980871805,0.07093341916498068,0.24059775611550485,0.016901784072098584
5013,"Calhoun, AR",1.1076068759630202,0.07877729198767333,0.0007588405238828967,0.07,0.2076617873651772,0.04058936825885979
5015,"Carroll, AR",0.5773607473627749,0.07357301269443947,0.0010187055247630969,0.07098229930269981,0.027904881101376722,0.5898036831753979
5017,"Chicot, AR",0.5193465473386717,0.09605418747056053,0.0013040885539331135,0.09478379651436647,0.02533584550164861,0.04067169100329722
5019,"Clark, AR",0.7819533011703743,0.0632949075314929,0.0007000000000000001,0.16166041275797371,0.10159832037880819,0.11505003126954347
5021,"Clay, AR",0.4546609308885754,0.06078034119148364,0.001517388676203909,0.14293572436026597,0.04232184834441534,0.03820471489018739
5023,"Cleburne, AR",0.9120114183266932,0.09710666533864543,0.001148390438247012,0.08750278884462152,0.02216334661354582,0.08464621513944225
5025,"Cleveland, AR",0.3882621678149606,0.05999247047244094,0.0006,0.0758919783464567,0.126595718503937,0.025891978346456693
5027,"Columbia, AR",1.3823651749663526,0.06565923199865412,0.0007919624831763122,0.10465427321668909,0.5676215511440108,0.5424343876177659
5029,"Conway, AR",1.043861568702656,0.08900104995685108,0.0010858183910250263,0.1552157445584428,0.03257167513663822,0.2338853197813789
5031,"Craighead, AR",0.567716858726536,0.01754871395966277,0.0010973645721738322,0.21185737575108293,0.8499518375331874,0.7033233965252226
5033,"Crawford, AR",2.861837565150863,0.029214571478665585,0.0010068681362469913,0.19993959100400072,0.28461690495545033,0.7784677792122922
5035,"Crittenden, AR",0.5524310322156477,0.016968628780407627,0.0007171967455621303,0.29460490631163705,0.6691687212360289,0.5152105933596318
5037,"Cross, AR",0.6915708511650025,0.031785847598668565,0.0004610972420351878,0.15167379933428438,0.587702686638136,0.1929481692819781
5039,"Dallas, AR",0.2668282593762879,0.0667738975133947,0.0006430278884462152,0.09456243989559006,0.03252919357054541,0.022529193570545406
5041,"Desha, AR",0.10180994107097105,0.04334292424630626,0.0011137757280724229,0.09877188487488257,0.015204543513536593,0.04256127764967119
5043,"Drew, AR",0.24594063093880653,0.043356659607970895,0.0009552804474127167,0.08470272031275453,0.031113102025302708,0.01600695010045067
5045,"Faulkner, AR",1.0686892375266939,0.03874949767035527,0.0015166254125412542,0.22418114605578207,0.47192236135378246,0.507063434284605
5047,"Franklin, AR",2.860566343443455,0.03722041943849363,0.0012867854324050063,0.10927162025031006,0.023968880369827486,0.21404216935392942
5049,"Fulton, AR",0.4354632572970321,0.10942361213310442,0.0008571171613114218,0.07857656773771564,0.02571171613114218,0.01571171613114218
5051,"Garland, AR",0.6788903931814724,0.041700217137638884,0.0010712942012074476,0.11694708538379586,0.5859143625386841,0.2581687382679722
5053,"Grant, AR",0.9186833278163964,0.06487368972746331,0.0011374269005847953,0.0882577512964802,0.3008424362793777,0.04136489021295377
5055,"Greene, AR",0.3240709170616642,0.04192740948438926,0.0008555889356209805,0.1635500812248259,1.0216643300620871,0.5606141932038188
5057,"Hempstead, AR",1.8045067759362698,0.07572744712022708,0.0008115328266642249,0.13236287885724748,0.09167246589140188,0.1350563135244025
5059,"Hot Spring, AR",0.5495573592880316,0.05075340953061285,0.0012315325773134508,0.12903622347233384,0.07448492424918893,0.4020335148971634
5061,"Howard, AR",1.7376832995267073,0.060767943805874844,0.0004304560138231538,0.10087972353692434,0.4059266771842836,0.6759507174517317
5063,"Independence, AR",0.7731626312555108,0.09716652951078099,0.0009203756646271408,0.09812060811713468,0.30216822080316347,0.8702730648996714
5065,"Izard, AR",0.38617411938098745,0.12294154016212232,0.000514753131908622,0.06999999999999999,0.12237361827560797,0.02448268238761975
5067,"Jackson, AR",0.9729953779291715,0.075793263640101,0.003132401480002349,0.14170728842426733,0.17688553473894403,0.03
5069,"Jefferson, AR",0.18101046159175546,0.02999307612366849,0.0013674027886031003,0.1608261886204209,0.42865015444126897,0.17401720504604368
5071,"Johnson, AR",1.0609800015167603,0.08017758986804187,0.0012086341574397087,0.13928257242529957,0.025493705445169115,0.5686747307750646
5073,"Lafayette, AR",1.5785148235294117,0.07627389705882354,0.0011888676470588233,0.08629558823529411,0.03629558823529412,0.07852205882352942
5075,"Lawrence, AR",0.19636609462807422,0.06672425524200858,0.002418236751465345,0.14812254516889237,0.0270771647833706,0.049600580095474044
5077,"Lee, AR",0.9835279747661517,0.011956101805525343,0.0015331738090058732,0.11695127256906679,0.04271807700674353,0.03462693060691756
5079,"Lincoln, AR",0.24851342995169082,0.06413921218877741,0.0019248086213303603,0.09398885172798216,0.023592716462281678,0.023592716462281678
5081,"Little River, AR",1.4775306228233578,0.06295329229772414,0.0005540941119300235,0.11845711508868552,0.08186118085364867,0.3569911719446019
5083,"Logan, AR",1.9986968848070887,0.08157365700572274,0.0006348255491969725,0.0816282074949234,0.022234170204910468,0.18170066457448772
5085,"Lonoke, AR",0.8246909372931832,0.04168549249944849,0.0006646371056695345,0.16071985991617033,0.07913178358702846,0.055853877123317894
5087,"Madison, AR",0.9666713959657023,0.0867550983899821,0.002216174202701869,0.0626259946949602,0.27342915304422927,0.2182320646474616
5089,"Marion, AR",0.9317563850449138,0.10553329691672736,0.0007198531196892449,0.06680322893906289,0.32192886622966743,0.03791454236465162
5091,"Miller, AR",0.681477995042688,0.07853002157348755,0.001007899568530249,0.2071130542550262,0.48873588543101076,0.4810467731570734
5093,"Mississippi, AR",1.4500552627830794,0.01293070075487822,0.0004373997056449699,0.16998789346246976,0.2815812087546883,0.5464898162654892
5095,"Monroe, AR",0.0,0.08228496453900709,0.003333985815602837,0.1373872340425532,0.022720567375886527,0.022720567375886527
5097,"Montgomery, AR",1.5760235195530727,0.05403231284916201,0.0008,0.06344469273743016,0.02,0.0224268156424581
5099,"Nevada, AR",1.6069866842294336,0.056768794156388455,0.001042485929828763,0.10781942282361395,0.18978445695126334,0.04
5101,"Newton, AR",1.2834083461341526,0.0699884792626728,0.0014864311315924222,0.055135688684075784,0.03027137736815156,0.03027137736815156
5103,"Ouachita, AR",0.5410770667226186,0.07583796894670583,0.0005756819135543433,0.10625765841376415,0.7945509861519092,0.8671665967268151
5105,"Perry, AR",1.062560173829068,0.11178439401255431,0.0015122549492998553,0.0879816513761468,0.0316687590535973,0.057981651376146796
5107,"Phillips, AR",0.31771701601633884,0.020160964205095132,0.0012758250026873052,0.12152047726539827,0.8236649467913576,0.4589062667956574
5109,"Pike, AR",1.4504724432874674,0.06444104685756788,0.0005348270732614355,0.07940498326515433,0.028956861286723694,0.030995723317218296
5111,"Poinsett, AR",0.8010986608637428,0.03265918563776364,0.0015203674255105458,0.1536499832607968,0.03922037161031135,0.03948443254101104
5113,"Polk, AR",1.551867457947646,0.053601602468398526,0.00043522444510799246,0.07398875286155071,0.20702896386981187,0.19198566736339207
5115,"Pope, AR",1.1414502203541348,0.06694493812832296,0.001584104703502141,0.17604225153306882,0.45214676683238975,1.1409027461928138
5117,"Prairie, AR",0.9393182317743315,0.0801578214678227,0.0011201367688362437,0.12302845280253999,0.3835950665526926,0.03449261204054219
5119,"Pulaski, AR",0.2208032053582107,0.04091355101064466,0.0007300457799255407,0.2822998623294068,1.1486285871332709,0.9178747070364687
5121,"Randolph, AR",0.1750066402938683,0.07583997739474427,0.0012623452952811526,0.12100536874823396,0.06888047471037016,0.10881435433738346
5123,"St. Francis, AR",0.8687290386100386,0.029282579150579146,0.002540633204633205,0.16934749034749036,0.3371154440154441,0.3269957528957529
5125,"Saline, AR",0.8365725394632164,0.04084744043880584,0.0004131792488380858,0.18311769878156006,0.5808029979483315,0.41522832140015903
5127,"Scott, AR",2.909417463377024,0.06801960292983808,0.0005756360832690824,0.06756360832690826,0.021748265227447956,0.45299730146491896
5129,"Searcy, AR",1.075981120384421,0.09757206626201315,0.0012408952959028832,0.06240895295902883,0.02,0.02291097622660597
5131,"Sebastian, AR",2.109794586608773,0.025469567602730597,0.0004664043702142001,0.2122622285270905,0.6439896230925379,1.109744652836015
5133,"Sevier, AR",1.7930701246999592,0.036955910075522506,0.0005148703237515367,0.1015584567648264,0.19120718927463262,0.39712136291786193
5135,"Sharp, AR",0.4060663457611296,0.12978834821168095,0.0013660540288231518,0.08868720462103974,0.02720928875663691,0.024313553882957
5137,"Stone, AR",0.6304958316633266,0.12483451703406814,0.001383070140280561,0.06700841683366734,0.02830701402805611,0.03
5139,"Union, AR",0.47604269309741687,0.05319799234454613,0.0006240335623209713,0.09521660878602754,0.6300699637506654,1.1082742274835864
5141,"Van Buren, AR",0.9672548431678885,0.10925332291791852,0.0009696310539598607,0.07484977767095301,0.012428794616031727,0.17861555101550294
5143,"Washington, AR",0.710184897692099,0.04038195437579911,0.0005195609779197466,0.2024754077894347,1.1164167911524006,1.3403995023440627
5145,"White, AR",0.8181346042507808,0.035134067189761566,0.0016550354231736114,0.13866928214113405,0.8052516441939006,0.9777519616058505
5147,"Woodruff, AR",0.0,0.0819003367518751,0.004373228225929894,0.12609673962957293,0.19271085259452014,0.43970763814480335
5149,"Yell, AR",0.7982235836749908,0.0895269148341409,0.0013228988073052553,0.08679183749534104,0.2842964964591875,0.6880437010808796
6001,"Alameda, CA",1.4535327023203204,0.002728239255797783,1.9920277844507996e-05,0.32368179584899154,6.233655443113461,0.915200995440482
6003,"Alpine, CA",0.0,0.0625,0.0305,0.01,0.03,0.05
6005,"Amador, CA",22.61879617476385,0.07105572874651957,0.0002147076426656952,0.06625387077467539,0.2816115433656874,0.4597017877124047
6007,"Butte, CA",7.762901568526727,0.0624153137274873,2.057949578641112e-05,0.1450142371920626,1.6459014157481502,0.32748043769955315
6009,"Calaveras, CA",28.654998143428397,0.14865324735246296,0.0002994726897218438,0.05892824185964759,0.09609834336687612,0.3432820670562904
6011,"Colusa, CA",13.201919949659738,0.018478176563810945,2.0993754078493523e-05,0.07793185419968303,0.1612258786240328,0.7379509648550386
6013,"Contra Costa, CA",5.52808626492776,0.006630674869183744,1.7716071161242143e-05,0.24009581081566134,3.309962600164062,0.8856280449743534
6015,"Del Norte, CA",0.0852553300600109,0.04206182942353155,0.00012900163666121112,0.0213595199127114,0.2175206401163848,0.006472449536279323
6017,"El Dorado, CA",9.752346886186581,0.05430870425269008,0.0008134856785265403,0.07193362430593488,0.43384306571278564,0.3053238970529743
6019,"Fresno, CA",0.5203510558941861,0.011662078208590778,7.713111249023637e-05,0.38407794247151655,3.0306967449145317,1.69297327329737
6021,"Glenn, CA",13.034600114383759,0.008279954246496997,5.092221904489563e-05,0.11591149556762939,1.0366635687732342,0.7410794967114669
6023,"Humboldt, CA",0.0,0.02249097469471826,2.3518464028247756e-05,0.05270979844048845,0.7855671619832277,0.3929015742239224
6025,"Imperial, CA",0.10134103574412981,0.0006268615004897594,6.3054437994255705e-06,0.13032290911505748,0.8729565414690564,1.9722833299206977
6027,"Inyo, CA",0.15393344829504366,0.02641652667297102,0.0011509206207932358,0.015179395894754408,0.011698837403348724,0.029879290204149745
6029,"Kern, CA",0.1772753277507461,0.017422687775801252,0.0,0.33768008688197143,2.7885113238347485,1.4070812637090897
6031,"Kings, CA",1.0116633236225123,0.003656653682038078,1.5026776648904049e-05,0.23174151077370247,1.165169917247878,1.3308382053340941
6033,"Lake, CA",6.76477748266999,0.07256852714385854,3.99454786198302e-05,0.027945945945945946,0.036855985668665776,0.12130025702936365
6035,"Lassen, CA",14.395735041209681,0.12149528522292168,1.0412745797910313e-05,0.018237069245246283,0.2142170160295931,0.19661301836589007
6037,"Los Angeles, CA",0.0027275118957439896,0.00584068948324632,8.353551822492386e-05,0.44499409566989656,8.741699154954848,1.6465810916743635
6039,"Madera, CA",1.0318891310082159,0.09880585075241424,0.00015331042957415734,0.261492089839352,1.4114561901269358,0.7937757104347212
6041,"Marin, CA",1.7017592260610983,0.04157548924187226,0.00040520344844831367,0.09550320647218814,2.449551363183467,0.20870425439423257
6043,"Mariposa, CA",0.720782950631458,0.3574669690011481,0.00037610218140068886,0.03320091848450057,0.20791274397244547,0.02063145809414466
6045,"Mendocino, CA",4.026646758919563,0.054055960515454464,7.528661836191874e-05,0.030541479409336877,0.497153879666147,0.5196330138493992
6047,"Merced, CA",0.9766273363745569,0.009887094206690202,0.0,0.30284156650035743,0.9129277549726953,0.6657667052346875
6049,"Modoc, CA",15.62341274278657,0.21822087122487935,2.7405411474121478e-05,0.019731671718872794,0.5349197260581565,0.23989446502750644
6051,"Mono, CA",3.156101194968554,0.06545497554157931,0.0010799440950384348,0.0057085953878406705,0.7800719776380154,0.413351502445842
6053,"Monterey, CA",0.19812008975335135,0.011573955607853998,4.155441729540158e-05,0.11042580927989663,1.285558108949955,2.2955135322212223
6055,"Napa, CA",8.348557385960765,0.044152301554901414,9.880177334679817e-06,0.1042590404159773,1.3326863052648916,0.27825415583392415
6057,"Nevada, CA",4.354535427834428,0.0764932741525936,0.0007009884728547823,0.06588962556930393,0.1894400669058079,0.6618930111644029
6059,"Orange, CA",0.010826135337766772,0.008108173055677256,0.0,0.3782117577912428,8.169756666889727,1.135540118760977
6061,"Placer, CA",8.034471848865923,0.015101009566498578,0.0013083014277117187,0.20968159227209526,1.6644698219510679,0.672523060241964
6063,"Plumas, CA",9.374136741693462,0.12959601286173633,0.00046142550911039653,0.022918542336548768,0.014591639871382638,0.014591639871382638
6065,"Riverside, CA",0.035489121599177914,0.07265104342262027,5.923309691847896e-06,0.30064879517997345,2.2157377814657555,0.8256537984166301
6067,"Sacramento, CA",4.207100500605751,0.0012274250222852206,0.0,0.27726788114286616,3.02817040798188,1.2465914861602057
