GeoFIPS,GeoName,CountyFIPS,CountyName
22220,"Fayetteville-Springdale-Rogers, AR (MA)",5007,"Benton, AR"
22220,"Fayetteville-Springdale-Rogers, AR (MA)",5087,"Madison, AR"
22220,"Fayetteville-Springdale-Rogers, AR (MA)",5143,"Washington, AR"
22380,"Flagstaff, AZ (MA)",4005,"Coconino, AZ"
22420,"Flint, MI (MA)",26049,"Genesee, MI"
22500,"Florence, SC (MA)",45031,"Darlington, SC"
22500,"Florence, SC (MA)",45041,"Florence, SC"
22520,"Florence-Muscle Shoals, AL (MA)",1033,"Colbert, AL"
22520,"Florence-Muscle Shoals, AL (MA)",1077,"Lauderdale, AL"
22540,"Fond du Lac, WI (MA)",55039,"Fond du Lac, WI"
22660,"Fort Collins, CO (MA)",8069,"Larimer, CO"
22900,"Fort Smith, AR-OK (MA)",5033,"Crawford, AR"
22900,"Fort Smith, AR-OK (MA)",5047,"Franklin, AR"
22900,"Fort Smith, AR-OK (MA)",5131,"Sebastian, AR"
22900,"Fort Smith, AR-OK (MA)",40135,"Sequoyah, OK"
23060,"Fort Wayne, IN (MA)",18003,"Allen, IN"
23060,"Fort Wayne, IN (MA)",18183,"Whitley, IN"
23420,"Fresno, CA (MA)",6019,"Fresno, CA"
23460,"Gadsden, AL (MA)",1055,"Etowah, AL"
23540,"Gainesville, FL (MA)",12001,"Alachua, FL"
23540,"Gainesville, FL (MA)",12041,"Gilchrist, FL"
23540,"Gainesville, FL (MA)",12075,"Levy, FL"
23580,"Gainesville, GA (MA)",13139,"Hall, GA"
23900,"Gettysburg, PA (MA)",42001,"Adams, PA"
24020,"Glens Falls, NY (MA)",36113,"Warren, NY"
24020,"Glens Falls, NY (MA)",36115,"Washington, NY"
24140,"Goldsboro, NC (MA)",37191,"Wayne, NC"
24220,"Grand Forks, ND-MN (MA)",27119,"Polk, MN"
24220,"Grand Forks, ND-MN (MA)",38035,"Grand Forks, ND"
24260,"Grand Island, NE (MA)",31079,"Hall, NE"
24260,"Grand Island, NE (MA)",31093,"Howard, NE"
24260,"Grand Island, NE (MA)",31121,"Merrick, NE"
24300,"Grand Junction, CO (MA)",8077,"Mesa, CO"
24340,"Grand Rapids-Kentwood, MI (MA)",26067,"Ionia, MI"
24340,"Grand Rapids-Kentwood, MI (MA)",26081,"Kent, MI"
24340,"Grand Rapids-Kentwood, MI (MA)",26117,"Montcalm, MI"
24340,"Grand Rapids-Kentwood, MI (MA)",26139,"Ottawa, MI"
24420,"Grants Pass, OR (MA)",41033,"Josephine, OR"
24500,"Great Falls, MT (MA)",30013,"Cascade, MT"
24540,"Greeley, CO (MA)",8123,"Weld, CO"
24580,"Green Bay, WI (MA)",55009,"Brown, WI"
24580,"Green Bay, WI (MA)",55061,"Kewaunee, WI"
24580,"Green Bay, WI (MA)",55083,"Oconto, WI"
24660,"Greensboro-High Point, NC (MA)",37081,"Guilford, NC"
24660,"Greensboro-High Point, NC (MA)",37151,"Randolph, NC"
24660,"Greensboro-High Point, NC (MA)",37157,"Rockingham, NC"
24780,"Greenville, NC (MA)",37147,"Pitt, NC"
24860,"Greenville-Anderson, SC (MA)",45007,"Anderson, SC"
24860,"Greenville-Anderson, SC (MA)",45045,"Greenville, SC"
24860,"Greenville-Anderson, SC (MA)",45059,"Laurens, SC"
24860,"Greenville-Anderson, SC (MA)",45077,"Pickens, SC"
25060,"Gulfport-Biloxi, MS (MA)",28045,"Hancock, MS"
25060,"Gulfport-Biloxi, MS (MA)",28047,"Harrison, MS"
25060,"Gulfport-Biloxi, MS (MA)",28059,"Jackson, MS"
25060,"Gulfport-Biloxi, MS (MA)",28131,"Stone, MS"
25180,"Hagerstown-Martinsburg, MD-WV (MA)",24043,"Washington, MD"
25180,"Hagerstown-Martinsburg, MD-WV (MA)",54003,"Berkeley, WV"
25180,"Hagerstown-Martinsburg, MD-WV (MA)",54065,"Morgan, WV"
25220,"Hammond, LA (MA)",22105,"Tangipahoa, LA"
25260,"Hanford-Corcoran, CA (MA)",6031,"Kings, CA"
25420,"Harrisburg-Carlisle, PA (MA)",42041,"Cumberland, PA"
25420,"Harrisburg-Carlisle, PA (MA)",42043,"Dauphin, PA"
25420,"Harrisburg-Carlisle, PA (MA)",42099,"Perry, PA"
25500,"Harrisonburg, VA (MA)",51947,"Rockingham + Harrisonburg, VA"
25540,"Hartford-East Hartford-Middletown, CT (MA)",9003,"Hartford, CT"
25540,"Hartford-East Hartford-Middletown, CT (MA)",9007,"Middlesex, CT"
25540,"Hartford-East Hartford-Middletown, CT (MA)",9013,"Tolland, CT"
25620,"Hattiesburg, MS (MA)",28031,"Covington, MS"
25620,"Hattiesburg, MS (MA)",28035,"Forrest, MS"
25620,"Hattiesburg, MS (MA)",28073,"Lamar, MS"
25620,"Hattiesburg, MS (MA)",28111,"Perry, MS"
25860,"Hickory-Lenoir-Morganton, NC (MA)",37003,"Alexander, NC"
25860,"Hickory-Lenoir-Morganton, NC (MA)",37023,"Burke, NC"
25860,"Hickory-Lenoir-Morganton, NC (MA)",37027,"Caldwell, NC"
25860,"Hickory-Lenoir-Morganton, NC (MA)",37035,"Catawba, NC"
25940,"Hilton Head Island-Bluffton, SC (MA)",45013,"Beaufort, SC"
25940,"Hilton Head Island-Bluffton, SC (MA)",45053,"Jasper, SC"
25980,"Hinesville, GA (MA)",13179,"Liberty, GA"
25980,"Hinesville, GA (MA)",13183,"Long, GA"
26140,"Homosassa Springs, FL (MA)",12017,"Citrus, FL"
26300,"Hot Springs, AR (MA)",5051,"Garland, AR"
26380,"Houma-Thibodaux, LA (MA)",22057,"Lafourche, LA"
26380,"Houma-Thibodaux, LA (MA)",22109,"Terrebonne, LA"
26420,"Houston-The Woodlands-Sugar Land, TX (MA)",48015,"Austin, TX"
26420,"Houston-The Woodlands-Sugar Land, TX (MA)",48039,"Brazoria, TX"
26420,"Houston-The Woodlands-Sugar Land, TX (MA)",48071,"Chambers, TX"
26420,"Houston-The Woodlands-Sugar Land, TX (MA)",48157,"Fort Bend, TX"
26420,"Houston-The Woodlands-Sugar Land, TX (MA)",48167,"Galveston, TX"
26420,"Houston-The Woodlands-Sugar Land, TX (MA)",48201,"Harris, TX"
26420,"Houston-The Woodlands-Sugar Land, TX (MA)",48291,"Liberty, TX"
26420,"Houston-The Woodlands-Sugar Land, TX (MA)",48339,"Montgomery, TX"
26420,"Houston-The Woodlands-Sugar Land, TX (MA)",48473,"Waller, TX"
26580,"Huntington-Ashland, WV-KY-OH (MA)",21019,"Boyd, KY"
26580,"Huntington-Ashland, WV-KY-OH (MA)",21043,"Carter, KY"
26580,"Huntington-Ashland, WV-KY-OH (MA)",21089,"Greenup, KY"
26580,"Huntington-Ashland, WV-KY-OH (MA)",39087,"Lawrence, OH"
26580,"Huntington-Ashland, WV-KY-OH (MA)",54011,"Cabell, WV"
26580,"Huntington-Ashland, WV-KY-OH (MA)",54079,"Putnam, WV"
26580,"Huntington-Ashland, WV-KY-OH (MA)",54099,"Wayne, WV"
26620,"Huntsville, AL (MA)",1083,"Limestone, AL"
26620,"Huntsville, AL (MA)",1089,"Madison, AL"
26820,"Idaho Falls, ID (MA)",16019,"Bonneville, ID"
26820,"Idaho Falls, ID (MA)",16023,"Butte, ID"
26820,"Idaho Falls, ID (MA)",16051,"Jefferson, ID"
26900,"Indianapolis-Carmel-Anderson, IN (MA)",18011,"Boone, IN"
26900,"Indianapolis-Carmel-Anderson, IN (MA)",18013,"Brown, IN"
26900,"Indianapolis-Carmel-Anderson, IN (MA)",18057,"Hamilton, IN"
26900,"Indianapolis-Carmel-Anderson, IN (MA)",18059,"Hancock, IN"
26900,"Indianapolis-Carmel-Anderson, IN (MA)",18063,"Hendricks, IN"
26900,"Indianapolis-Carmel-Anderson, IN (MA)",18081,"Johnson, IN"
26900,"Indianapolis-Carmel-Anderson, IN (MA)",18095,"Madison, IN"
26900,"Indianapolis-Carmel-Anderson, IN (MA)",18097,"Marion, IN"
26900,"Indianapolis-Carmel-Anderson, IN (MA)",18109,"Morgan, IN"
26900,"Indianapolis-Carmel-Anderson, IN (MA)",18133,"Putnam, IN"
26900,"Indianapolis-Carmel-Anderson, IN (MA)",18145,"Shelby, IN"
26980,"Iowa City, IA (MA)",19103,"Johnson, IA"
26980,"Iowa City, IA (MA)",19183,"Washington, IA"
27060,"Ithaca, NY (MA)",36109,"Tompkins, NY"
27100,"Jackson, MI (MA)",26075,"Jackson, MI"
27140,"Jackson, MS (MA)",28029,"Copiah, MS"
27140,"Jackson, MS (MA)",28049,"Hinds, MS"
27140,"Jackson, MS (MA)",28051,"Holmes, MS"
27140,"Jackson, MS (MA)",28089,"Madison, MS"
27140,"Jackson, MS (MA)",28121,"Rankin, MS"
27140,"Jackson, MS (MA)",28127,"Simpson, MS"
27140,"Jackson, MS (MA)",28163,"Yazoo, MS"
27180,"Jackson, TN (MA)",47023,"Chester, TN"
27180,"Jackson, TN (MA)",47033,"Crockett, TN"
27180,"Jackson, TN (MA)",47053,"Gibson, TN"
27180,"Jackson, TN (MA)",47113,"Madison, TN"
27260,"Jacksonville, FL (MA)",12003,"Baker, FL"
27260,"Jacksonville, FL (MA)",12019,"Clay, FL"
27260,"Jacksonville, FL (MA)",12031,"Duval, FL"
27260,"Jacksonville, FL (MA)",12089,"Nassau, FL"
27260,"Jacksonville, FL (MA)",12109,"St. Johns, FL"
27340,"Jacksonville, NC (MA)",37133,"Onslow, NC"
27500,"Janesville-Beloit, WI (MA)",55105,"Rock, WI"
27620,"Jefferson City, MO (MA)",29027,"Callaway, MO"
27620,"Jefferson City, MO (MA)",29051,"Cole, MO"
27620,"Jefferson City, MO (MA)",29135,"Moniteau, MO"
27620,"Jefferson City, MO (MA)",29151,"Osage, MO"
27740,"Johnson City, TN (MA)",47019,"Carter, TN"
27740,"Johnson City, TN (MA)",47171,"Unicoi, TN"
27740,"Johnson City, TN (MA)",47179,"Washington, TN"
27780,"Johnstown, PA (MA)",42021,"Cambria, PA"
27860,"Jonesboro, AR (MA)",5031,"Craighead, AR"
27860,"Jonesboro, AR (MA)",5111,"Poinsett, AR"
27900,"Joplin, MO (MA)",29097,"Jasper, MO"
27900,"Joplin, MO (MA)",29145,"Newton, MO"
27980,"Kahului-Wailuku-Lahaina, HI (MA)",15901,"Maui + Kalawao, HI"
28020,"Kalamazoo-Portage, MI (MA)",26077,"Kalamazoo, MI"
28100,"Kankakee, IL (MA)",17091,"Kankakee, IL"
28140,"Kansas City, MO-KS (MA)",20091,"Johnson, KS"
28140,"Kansas City, MO-KS (MA)",20103,"Leavenworth, KS"
28140,"Kansas City, MO-KS (MA)",20107,"Linn, KS"
28140,"Kansas City, MO-KS (MA)",20121,"Miami, KS"
28140,"Kansas City, MO-KS (MA)",20209,"Wyandotte, KS"
28140,"Kansas City, MO-KS (MA)",29013,"Bates, MO"
28140,"Kansas City, MO-KS (MA)",29025,"Caldwell, MO"
28140,"Kansas City, MO-KS (MA)",29037,"Cass, MO"
28140,"Kansas City, MO-KS (MA)",29047,"Clay, MO"
28140,"Kansas City, MO-KS (MA)",29049,"Clinton, MO"
28140,"Kansas City, MO-KS (MA)",29095,"Jackson, MO"
28140,"Kansas City, MO-KS (MA)",29107,"Lafayette, MO"
28140,"Kansas City, MO-KS (MA)",29165,"Platte, MO"
28140,"Kansas City, MO-KS (MA)",29177,"Ray, MO"
28420,"Kennewick-Richland, WA (MA)",53005,"Benton, WA"
28420,"Kennewick-Richland, WA (MA)",53021,"Franklin, WA"
28660,"Killeen-Temple, TX (MA)",48027,"Bell, TX"
28660,"Killeen-Temple, TX (MA)",48099,"Coryell, TX"
28660,"Killeen-Temple, TX (MA)",48281,"Lampasas, TX"
28700,"Kingsport-Bristol, TN-VA (MA)",47073,"Hawkins, TN"
28700,"Kingsport-Bristol, TN-VA (MA)",47163,"Sullivan, TN"
28700,"Kingsport-Bristol, TN-VA (MA)",51169,"Scott, VA"
28700,"Kingsport-Bristol, TN-VA (MA)",51953,"Washington + Bristol, VA"
28740,"Kingston, NY (MA)",36111,"Ulster, NY"
28940,"Knoxville, TN (MA)",47001,"Anderson, TN"
28940,"Knoxville, TN (MA)",47009,"Blount, TN"
28940,"Knoxville, TN (MA)",47013,"Campbell, TN"
28940,"Knoxville, TN (MA)",47093,"Knox, TN"
28940,"Knoxville, TN (MA)",47105,"Loudon, TN"
28940,"Knoxville, TN (MA)",47129,"Morgan, TN"
28940,"Knoxville, TN (MA)",47145,"Roane, TN"
28940,"Knoxville, TN (MA)",47173,"Union, TN"
29020,"Kokomo, IN (MA)",18067,"Howard, IN"
29100,"La Crosse-Onalaska, WI-MN (MA)",27055,"Houston, MN"
29100,"La Crosse-Onalaska, WI-MN (MA)",55063,"La Crosse, WI"
29180,"Lafayette, LA (MA)",22001,"Acadia, LA"
29180,"Lafayette, LA (MA)",22045,"Iberia, LA"
29180,"Lafayette, LA (MA)",22055,"Lafayette, LA"
29180,"Lafayette, LA (MA)",22099,"St. Martin, LA"
29180,"Lafayette, LA (MA)",22113,"Vermilion, LA"
29200,"Lafayette-West Lafayette, IN (MA)",18007,"Benton, IN"
29200,"Lafayette-West Lafayette, IN (MA)",18015,"Carroll, IN"
29200,"Lafayette-West Lafayette, IN (MA)",18157,"Tippecanoe, IN"
29200,"Lafayette-West Lafayette, IN (MA)",18171,"Warren, IN"
29340,"Lake Charles, LA (MA)",22019,"Calcasieu, LA"
29340,"Lake Charles, LA (MA)",22023,"Cameron, LA"
29420,"Lake Havasu City-Kingman, AZ (MA)",4015,"Mohave, AZ"
29460,"Lakeland-Winter Haven, FL (MA)",12105,"Polk, FL"
29540,"Lancaster, PA (MA)",42071,"Lancaster, PA"
29620,"Lansing-East Lansing, MI (MA)",26037,"Clinton, MI"
29620,"Lansing-East Lansing, MI (MA)",26045,"Eaton, MI"
29620,"Lansing-East Lansing, MI (MA)",26065,"Ingham, MI"
29620,"Lansing-East Lansing, MI (MA)",26155,"Shiawassee, MI"
29700,"Laredo, TX (MA)",48479,"Webb, TX"
29740,"Las Cruces, NM (MA)",35013,"Doña Ana, NM"
29820,"Las Vegas-Henderson-Paradise, NV (MA)",32003,"Clark, NV"
29940,"Lawrence, KS (MA)",20045,"Douglas, KS"
30020,"Lawton, OK (MA)",40031,"Comanche, OK"
30020,"Lawton, OK (MA)",40033,"Cotton, OK"
30140,"Lebanon, PA (MA)",42075,"Lebanon, PA"
30300,"Lewiston, ID-WA (MA)",16069,"Nez Perce, ID"
30300,"Lewiston, ID-WA (MA)",53003,"Asotin, WA"
30340,"Lewiston-Auburn, ME (MA)",23001,"Androscoggin, ME"
30460,"Lexington-Fayette, KY (MA)",21017,"Bourbon, KY"
30460,"Lexington-Fayette, KY (MA)",21049,"Clark, KY"
30460,"Lexington-Fayette, KY (MA)",21067,"Fayette, KY"
30460,"Lexington-Fayette, KY (MA)",21113,"Jessamine, KY"
30460,"Lexington-Fayette, KY (MA)",21209,"Scott, KY"
30460,"Lexington-Fayette, KY (MA)",21239,"Woodford, KY"
30620,"Lima, OH (MA)",39003,"Allen, OH"
30700,"Lincoln, NE (MA)",31109,"Lancaster, NE"
30700,"Lincoln, NE (MA)",31159,"Seward, NE"
30780,"Little Rock-North Little Rock-Conway, AR (MA)",5045,"Faulkner, AR"
30780,"Little Rock-North Little Rock-Conway, AR (MA)",5053,"Grant, AR"
30780,"Little Rock-North Little Rock-Conway, AR (MA)",5085,"Lonoke, AR"
30780,"Little Rock-North Little Rock-Conway, AR (MA)",5105,"Perry, AR"
30780,"Little Rock-North Little Rock-Conway, AR (MA)",5119,"Pulaski, AR"
30780,"Little Rock-North Little Rock-Conway, AR (MA)",5125,"Saline, AR"
30860,"Logan, UT-ID (MA)",16041,"Franklin, ID"
30860,"Logan, UT-ID (MA)",49005,"Cache, UT"
30980,"Longview, TX (MA)",48183,"Gregg, TX"
30980,"Longview, TX (MA)",48203,"Harrison, TX"
30980,"Longview, TX (MA)",48401,"Rusk, TX"
30980,"Longview, TX (MA)",48459,"Upshur, TX"
31020,"Longview, WA (MA)",53015,"Cowlitz, WA"
31080,"Los Angeles-Long Beach-Anaheim, CA (MA)",6037,"Los Angeles, CA"
31080,"Los Angeles-Long Beach-Anaheim, CA (MA)",6059,"Orange, CA"
31140,"Louisville/Jefferson County, KY-IN (MA)",18019,"Clark, IN"
31140,"Louisville/Jefferson County, KY-IN (MA)",18043,"Floyd, IN"
31140,"Louisville/Jefferson County, KY-IN (MA)",18061,"Harrison, IN"
31140,"Louisville/Jefferson County, KY-IN (MA)",18175,"Washington, IN"
31140,"Louisville/Jefferson County, KY-IN (MA)",21029,"Bullitt, KY"
31140,"Louisville/Jefferson County, KY-IN (MA)",21103,"Henry, KY"
31140,"Louisville/Jefferson County, KY-IN (MA)",21111,"Jefferson, KY"
31140,"Louisville/Jefferson County, KY-IN (MA)",21185,"Oldham, KY"
31140,"Louisville/Jefferson County, KY-IN (MA)",21211,"Shelby, KY"
31140,"Louisville/Jefferson County, KY-IN (MA)",21215,"Spencer, KY"
31180,"Lubbock, TX (MA)",48107,"Crosby, TX"
31180,"Lubbock, TX (MA)",48303,"Lubbock, TX"
31180,"Lubbock, TX (MA)",48305,"Lynn, TX"
31340,"Lynchburg, VA (MA)",51009,"Amherst, VA"
31340,"Lynchburg, VA (MA)",51011,"Appomattox, VA"
31340,"Lynchburg, VA (MA)",51019,"Bedford, VA"
31340,"Lynchburg, VA (MA)",51911,"Campbell + Lynchburg, VA"
31420,"Macon-Bibb County, GA (MA)",13021,"Bibb, GA"
31420,"Macon-Bibb County, GA (MA)",13079,"Crawford, GA"
31420,"Macon-Bibb County, GA (MA)",13169,"Jones, GA"
31420,"Macon-Bibb County, GA (MA)",13207,"Monroe, GA"
31420,"Macon-Bibb County, GA (MA)",13289,"Twiggs, GA"
31460,"Madera, CA (MA)",6039,"Madera, CA"
31540,"Madison, WI (MA)",55021,"Columbia, WI"
31540,"Madison, WI (MA)",55025,"Dane, WI"
31540,"Madison, WI (MA)",55045,"Green, WI"
31540,"Madison, WI (MA)",55049,"Iowa, WI"
31700,"Manchester-Nashua, NH (MA)",33011,"Hillsborough, NH"
31740,"Manhattan, KS (MA)",20061,"Geary, KS"
31740,"Manhattan, KS (MA)",20149,"Pottawatomie, KS"
31740,"Manhattan, KS (MA)",20161,"Riley, KS"
31860,"Mankato, MN (MA)",27013,"Blue Earth, MN"
31860,"Mankato, MN (MA)",27103,"Nicollet, MN"
31900,"Mansfield, OH (MA)",39139,"Richland, OH"
32580,"McAllen-Edinburg-Mission, TX (MA)",48215,"Hidalgo, TX"
32780,"Medford, OR (MA)",41029,"Jackson, OR"
32820,"Memphis, TN-MS-AR (MA)",5035,"Crittenden, AR"
32820,"Memphis, TN-MS-AR (MA)",28033,"DeSoto, MS"
32820,"Memphis, TN-MS-AR (MA)",28093,"Marshall, MS"
32820,"Memphis, TN-MS-AR (MA)",28137,"Tate, MS"
32820,"Memphis, TN-MS-AR (MA)",28143,"Tunica, MS"
32820,"Memphis, TN-MS-AR (MA)",47047,"Fayette, TN"
32820,"Memphis, TN-MS-AR (MA)",47157,"Shelby, TN"
32820,"Memphis, TN-MS-AR (MA)",47167,"Tipton, TN"
32900,"Merced, CA (MA)",6047,"Merced, CA"
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (MA)",12011,"Broward, FL"
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (MA)",12086,"Miami-Dade, FL"
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (MA)",12099,"Palm Beach, FL"
33140,"Michigan City-La Porte, IN (MA)",18091,"LaPorte, IN"
33220,"Midland, MI (MA)",26111,"Midland, MI"
33260,"Midland, TX (MA)",48317,"Martin, TX"
33260,"Midland, TX (MA)",48329,"Midland, TX"
33340,"Milwaukee-Waukesha, WI (MA)",55079,"Milwaukee, WI"
33340,"Milwaukee-Waukesha, WI (MA)",55089,"Ozaukee, WI"
33340,"Milwaukee-Waukesha, WI (MA)",55131,"Washington, WI"
33340,"Milwaukee-Waukesha, WI (MA)",55133,"Waukesha, WI"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (MA)",27003,"Anoka, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (MA)",27019,"Carver, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (MA)",27025,"Chisago, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (MA)",27037,"Dakota, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (MA)",27053,"Hennepin, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (MA)",27059,"Isanti, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (MA)",27079,"Le Sueur, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (MA)",27095,"Mille Lacs, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (MA)",27123,"Ramsey, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (MA)",27139,"Scott, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (MA)",27141,"Sherburne, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (MA)",27163,"Washington, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (MA)",27171,"Wright, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (MA)",55093,"Pierce, WI"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (MA)",55109,"St. Croix, WI"
33540,"Missoula, MT (MA)",30063,"Missoula, MT"
33660,"Mobile, AL (MA)",1097,"Mobile, AL"
33660,"Mobile, AL (MA)",1129,"Washington, AL"
33700,"Modesto, CA (MA)",6099,"Stanislaus, CA"
33740,"Monroe, LA (MA)",22067,"Morehouse, LA"
33740,"Monroe, LA (MA)",22073,"Ouachita, LA"
33740,"Monroe, LA (MA)",22111,"Union, LA"
33780,"Monroe, MI (MA)",26115,"Monroe, MI"
33860,"Montgomery, AL (MA)",1001,"Autauga, AL"
33860,"Montgomery, AL (MA)",1051,"Elmore, AL"
33860,"Montgomery, AL (MA)",1085,"Lowndes, AL"
33860,"Montgomery, AL (MA)",1101,"Montgomery, AL"
34060,"Morgantown, WV (MA)",54061,"Monongalia, WV"
34060,"Morgantown, WV (MA)",54077,"Preston, WV"
34100,"Morristown, TN (MA)",47057,"Grainger, TN"
34100,"Morristown, TN (MA)",47063,"Hamblen, TN"
34100,"Morristown, TN (MA)",47089,"Jefferson, TN"
34580,"Mount Vernon-Anacortes, WA (MA)",53057,"Skagit, WA"
34620,"Muncie, IN (MA)",18035,"Delaware, IN"
34740,"Muskegon, MI (MA)",26121,"Muskegon, MI"
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MA)",37019,"Brunswick, NC"
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MA)",45051,"Horry, SC"
34900,"Napa, CA (MA)",6055,"Napa, CA"
34940,"Naples-Marco Island, FL (MA)",12021,"Collier, FL"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (MA)",47015,"Cannon, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (MA)",47021,"Cheatham, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (MA)",47037,"Davidson, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (MA)",47043,"Dickson, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (MA)",47111,"Macon, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (MA)",47119,"Maury, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (MA)",47147,"Robertson, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (MA)",47149,"Rutherford, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (MA)",47159,"Smith, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (MA)",47165,"Sumner, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (MA)",47169,"Trousdale, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (MA)",47187,"Williamson, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (MA)",47189,"Wilson, TN"
35100,"New Bern, NC (MA)",37049,"Craven, NC"
35100,"New Bern, NC (MA)",37103,"Jones, NC"
35100,"New Bern, NC (MA)",37137,"Pamlico, NC"
35300,"New Haven-Milford, CT (MA)",9009,"New Haven, CT"
35380,"New Orleans-Metairie, LA (MA)",22051,"Jefferson, LA"
35380,"New Orleans-Metairie, LA (MA)",22071,"Orleans, LA"
35380,"New Orleans-Metairie, LA (MA)",22075,"Plaquemines, LA"
35380,"New Orleans-Metairie, LA (MA)",22087,"St. Bernard, LA"
35380,"New Orleans-Metairie, LA (MA)",22089,"St. Charles, LA"
35380,"New Orleans-Metairie, LA (MA)",22093,"St. James, LA"
35380,"New Orleans-Metairie, LA (MA)",22095,"St. John the Baptist, LA"
35380,"New Orleans-Metairie, LA (MA)",22103,"St. Tammany, LA"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",34003,"Bergen, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",34013,"Essex, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",34017,"Hudson, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",34019,"Hunterdon, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",34023,"Middlesex, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",34025,"Monmouth, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",34027,"Morris, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",34029,"Ocean, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",34031,"Passaic, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",34035,"Somerset, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",34037,"Sussex, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",34039,"Union, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",36005,"Bronx, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",36047,"Kings, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",36059,"Nassau, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",36061,"New York, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",36079,"Putnam, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",36081,"Queens, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",36085,"Richmond, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",36087,"Rockland, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",36103,"Suffolk, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",36119,"Westchester, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (MA)",42103,"Pike, PA"
35660,"Niles, MI (MA)",26021,"Berrien, MI"
35840,"North Port-Sarasota-Bradenton, FL (MA)",12081,"Manatee, FL"
35840,"North Port-Sarasota-Bradenton, FL (MA)",12115,"Sarasota, FL"
35980,"Norwich-New London, CT (MA)",9011,"New London, CT"
36100,"Ocala, FL (MA)",12083,"Marion, FL"
36140,"Ocean City, NJ (MA)",34009,"Cape May, NJ"
36220,"Odessa, TX (MA)",48135,"Ector, TX"
36260,"Ogden-Clearfield, UT (MA)",49003,"Box Elder, UT"
36260,"Ogden-Clearfield, UT (MA)",49011,"Davis, UT"
36260,"Ogden-Clearfield, UT (MA)",49029,"Morgan, UT"
36260,"Ogden-Clearfield, UT (MA)",49057,"Weber, UT"
36420,"Oklahoma City, OK (MA)",40017,"Canadian, OK"
