index,GeoFIPS,roads,MilesSq_Land,Ac_Land,Ac_Water,Ac_Unpr,Ac_Total,TotPop,CountHU,HH,R_LowWageWk,R_HiWageWk,TotEmp,D3A,D1A,D1B,D1C,E_PctLowWage,D2a_JpHH,WeightAvgP_WrkAge,WeightAvgD5AE,WeightAvgNatWalkInd
1299,26137,1443.9316499559372,514.99516844,329596.9078016,7178.3943637,240018.0549329,336775.3021556,24397,14861.0,9886.0,2634,3340,9317,2.803777080724523,0.06191617544836189,0.10164651991209778,0.03881791310493155,28.270902651067942,0.9424438600040461,0.5719890970201253,2364.0313153256548,5.75078903143739
1300,26139,2656.6409099472203,563.4991139210938,360639.4329095,683440.4489823,348481.7814218,1044079.8818908,284034,107632.0,101223.0,31423,64271,128418,4.714543189715161,0.30885976179547514,0.8150612604226996,0.3685070693683229,24.46931115575698,1.268664236388963,0.5790926121520662,34329.70660202652,6.640050134633262
1301,26141,1443.7549569506016,658.7028320073438,421569.8124847,1224955.5263554,330425.4984524,1646525.3388456998,12797,10463.0,5808.0,1351,1692,2567,2.1918153176157977,0.03166523179659292,0.038728851314250176,0.007768770909094335,52.629528632645105,0.44197658402203854,0.529015550519653,782.3224974603422,5.64103565976471
1302,26143,1484.9458967671428,519.8853786010937,332726.6423047,38479.1836942,114716.4652107,371205.8260051,23877,24524.0,10899.0,2117,2189,6052,2.856294787060239,0.21377925091186092,0.20813925844162876,0.05275615831506207,34.98017184401851,0.5552803009450409,0.5223190099258701,1363.4246764668928,5.844983317270596
1303,26145,2697.878748336524,800.6865248332813,512439.3758933,9767.2716896,481026.87266352,522206.6475992,192778,87377.0,78648.0,21783,27605,81127,3.3694569156116065,0.1816468163538974,0.40076347280258684,0.16865377925933178,26.850493670417986,1.0315201912318177,0.5785761705173827,19314.138210791687,6.465215602026082
1304,26147,2290.050871247399,721.3202318240625,461644.9483674,73707.662616,443236.0842907,535352.6109799,159566,72016.0,64805.0,18375,32777,43823,3.1748047125426617,0.1624777461772894,0.3600022779177594,0.09887056030225719,41.93003673869885,0.6762286860581745,0.5947708283719588,13900.567257435794,5.9481113353281465
1305,26149,1451.0057475611402,500.5845891173438,320374.1370351,13075.4385821,316767.9175097,333449.5755987,60897,27872.0,24022.0,6430,11856,20357,2.898622488797802,0.08798870863917749,0.19224484751722126,0.06426471518971498,31.586186569730312,0.8474315211056531,0.5646943691807478,9807.323135786655,5.248003459091384
1306,26151,2135.710959625892,962.5498489218751,616031.90331,401508.1019933,604991.357153,1017540.0053015,41376,23014.0,17179.0,3827,5485,11008,2.218805563179966,0.038040212852462035,0.06839105965861951,0.018195301254884076,34.765625,0.6407823505442691,0.5623665409899459,1937.0033594354215,4.7951429169031075
1307,26153,1661.5813593990497,1171.850775034375,749984.496022,455704.41879840003,197107.64469,1205688.914783,8069,6379.0,3351.0,912,1019,2302,1.4179120710572632,0.03236302686297398,0.040937022065737114,0.011678897607550729,39.61772371850565,0.6869591166815876,0.5502210930722519,814.0313545668608,5.913413475487917
1308,26155,1443.5566423731925,530.9477687489062,339806.5719993,6388.3190484,333286.3894572,346194.8910695,68493,30242.0,27741.0,6595,12156,16612,2.71882984982629,0.0907387788899901,0.20550794201812353,0.04984301947359684,39.70021671081146,0.5988248440935799,0.5915675324485714,14195.589563897041,5.678602192843444
1309,26157,2000.4835813963255,804.6833638370313,514997.3528557,69892.7707121,480791.582071,584890.1235845999,53250,24451.0,21759.0,5416,7810,11530,2.4860506272396035,0.05085571568178838,0.11075485092860134,0.023981285093084947,46.97311361665221,0.5298956753527276,0.5796141596244131,4550.762816901409,4.605154929571455
1310,26159,1852.040853377763,607.8141711496876,389001.0695358,308522.08860019996,383343.9402298,697523.1581511999,75272,37122.0,29013.0,7877,13074,20833,3.0470511239884486,0.0968373204953932,0.19635630591911096,0.05434545277411041,37.81020496327942,0.7180574225347258,0.5745727893506217,10128.886225953875,5.309834112697949
1311,26161,3163.352335733329,705.9482072442188,451806.8526363,10532.822331,418140.59624636,462339.6749607,365961,150400.0,140210.0,37196,78387,197644,4.4809977605609035,0.35968762983106134,0.8752104035944483,0.47267354993570665,18.81969601910506,1.4096284145210756,0.6380953680856704,53050.692448102396,9.618919320285045
1312,26163,9312.29470590096,611.7660561270313,391530.2759213,39017.1517724,362593.7641613,430547.4276935,1761382,814962.0,676587.0,181826,297436,716763,15.22198659542381,2.2475896734877763,4.857728328765325,1.9767659315871404,25.367659881997255,1.0593803901050418,0.5964843764725654,110924.56968051223,10.1809456059831
1313,26165,1553.2344776491693,564.9125784165625,361544.0501866,6716.6828253,206184.3651574,368260.7330055,33111,16892.0,13053.0,3100,4016,13354,2.749512998989775,0.08192667754950644,0.16058928607279824,0.06476727752759348,23.2140182716789,1.023059832988585,0.5743258131738698,2781.078704962097,6.124077597676935
