GeoFIPS,GeoName,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
10180,"Abilene, TX (MA)",-0.05132340166330607,-0.05165728910892109,-0.05177266483440257,-0.05209446658671646,-0.0522908057808793,-0.052450931529521516,-0.052515877097807806,-0.052731737368281406,-0.053187112922262525,-0.05351472155838477,-0.053894143463546595,-0.05422341146485343,-0.05468393988578901,-0.05515445400527974,-0.055576775866095995,-0.055856272595599,-0.05594685956117984,-0.055969198127825304,-0.055910083252930454,-0.05591193504328906,-0.056000762364534995,-0.05604438109100274,-0.056064316180454044,-0.05624152345892641,-0.056419062179729584,-0.0565626857494167,-0.056689076561992624,-0.056833669225043404,-0.05723639645698442
10420,"Akron, OH (MA)",0.013231058535765117,0.012706683510794292,0.012230024295780906,0.011859118757298281,0.011070686401799978,0.010212752655288426,0.009428784355314468,0.008765266031935948,0.008104389940607248,0.007455562906466762,0.00690934596978332,0.006218371499498554,0.005537861339195427,0.0047560630876206655,0.004075907487540054,0.0032598051068248868,0.00250839446370299,0.0017514155777436091,0.0010666737242548407,0.00024198006966758,-0.00026277282832731785,-0.0008193366706737981,-0.0015554139443991755,-0.0023045901930212054,-0.00284911909546115,-0.0033690320958128517,-0.0038552779092083655,-0.004368619123659712,-0.005061496940479193
10500,"Albany, GA (MA)",-0.051915141877591386,-0.05219920954184665,-0.052500850852772674,-0.0526661071401584,-0.05285094211490504,-0.05301612251241439,-0.053234484919834624,-0.05349972768716704,-0.053775532325950226,-0.054188770573743716,-0.05456767352910974,-0.05503283179573437,-0.055553830492748424,-0.05602226171525415,-0.056496109883635515,-0.05680358305793842,-0.05697171839291393,-0.057195924140249876,-0.05719684289208382,-0.05733655768111523,-0.05755268409509384,-0.057752885940077436,-0.05806010276945839,-0.058387518704517416,-0.0586854665209845,-0.05892294299846479,-0.059249891854583625,-0.05968889332198779,-0.06054085102172302
10540,"Albany-Lebanon, OR (MA)",-0.058417958338306764,-0.05862153226186839,-0.05872116448508169,-0.05879670337002674,-0.058867058565562846,-0.05896276032925374,-0.05903840219963208,-0.05929106519438854,-0.05946670220725425,-0.059642217203183634,-0.05979698264821287,-0.060163112781784434,-0.06052026860469273,-0.06074661500367695,-0.060972534642177556,-0.06104049850442117,-0.061123097131721704,-0.06120165642127162,-0.061118170156243545,-0.06119717822253756,-0.061277850790315114,-0.061352638968304674,-0.061397747997223084,-0.06136254756958137,-0.06137382197520869,-0.06139136825867475,-0.061428123218813746,-0.061610250769872255,-0.062044075088879436
10580,"Albany-Schenectady-Troy, NY (MA)",0.03227060621146105,0.03146350395375386,0.030276942437277077,0.028818203720536006,0.027183344223479233,0.025824122616076473,0.024649429594456596,0.02386468272720954,0.023222928365442153,0.022942993546227974,0.023005586650905796,0.022807969892133295,0.02245824215596337,0.02225680734697799,0.021679492971837133,0.021090428351362656,0.020510652004486207,0.019870754465891594,0.019371869625042226,0.018887931637035615,0.018505667462512587,0.017960104205658523,0.017405833434090967,0.01688026781442664,0.0166246727910786,0.016294288646873545,0.01571498255184345,0.015461461983766078,0.01601201437678723
10740,"Albuquerque, NM (MA)",0.010241069524847157,0.011683580167671126,0.012930619245875352,0.013413598226402978,0.013477730029152868,0.013315944204518981,0.01286490997282308,0.012932589836322173,0.013089526558822673,0.014023295285533921,0.01487418288922937,0.015981321891936018,0.017447418294762818,0.01903144755870234,0.020199302814124742,0.020773354327449978,0.02127900522075188,0.02178709929781597,0.02171003190628884,0.021134473752802085,0.020520248721364487,0.01952911647597011,0.01875319574318235,0.01820148242911679,0.017739206669899588,0.01736716596180976,0.017160702798981298,0.017238092763117274,0.017382171167504845
10780,"Alexandria, LA (MA)",-0.05264404347534579,-0.05296737770490878,-0.05322181778963209,-0.05358282374572754,-0.05388555563770403,-0.054086429264177394,-0.0542487869785242,-0.05446274817685759,-0.054754219911755775,-0.05504510623092407,-0.05532539140640014,-0.05569131636500335,-0.0561072021713388,-0.05628665338804806,-0.056733019176672284,-0.056954205312692796,-0.057106317520807304,-0.057208248404870043,-0.05723872090709203,-0.057339285616057056,-0.05741843202875563,-0.05757192133417521,-0.05779077330575444,-0.058011061445842116,-0.05829265102909442,-0.05860507473223164,-0.05890170116247273,-0.05933501012891895,-0.05993462448280673
10900,"Allentown-Bethlehem-Easton, PA-NJ (MA)",0.017526191761496612,0.017123052150520568,0.01655620820886594,0.01605330063329835,0.015479867369398992,0.014889748380231715,0.014449402532045186,0.014035068083152913,0.013859927695018426,0.01390049052019382,0.014291926012024447,0.014645874773677736,0.015021031808452712,0.01541199099963353,0.015561741579936506,0.015377038796302367,0.014917599473349252,0.01455454398769862,0.014199892754884758,0.013643788928932254,0.01296914311785824,0.01260066241255231,0.012142711533587702,0.011845403326949056,0.011834213675595118,0.011911393799832748,0.011696374930780351,0.011634494064033607,0.012425016598263339
11020,"Altoona, PA (MA)",-0.0539496711609756,-0.05431023445262906,-0.05472233810522231,-0.05513211630635828,-0.05543678307536681,-0.055708377067841264,-0.05599226146486436,-0.05631815994181133,-0.05664040191295572,-0.05704661910530262,-0.057413062378889546,-0.057893221318405574,-0.05845828280648613,-0.05895332434665468,-0.05942134810586741,-0.059716418907461266,-0.059917065515960655,-0.06010374477502867,-0.06013745402344406,-0.0602463496227571,-0.06038800531976052,-0.06056022599158528,-0.06076812181672686,-0.06104724280797835,-0.061308157299785004,-0.06158498991766104,-0.06185950990995248,-0.06224113021732569,-0.06282368560639817
11100,"Amarillo, TX (MA)",-0.0445997084243861,-0.04460623744841541,-0.04432592297586213,-0.044462618944072,-0.04460415185644695,-0.0447849951519258,-0.04476250462530418,-0.044831030522243576,-0.04507997458759605,-0.045258242932017856,-0.045350361685507434,-0.04559941565364545,-0.04584755903206805,-0.046170410394643535,-0.04649241028174955,-0.046694551567587395,-0.046699250354429456,-0.04663262570813176,-0.046436638113414475,-0.04643499528439066,-0.04650800148993106,-0.04653915248163687,-0.04670735546214411,-0.04686703561028194,-0.047017420019027645,-0.047292873811983105,-0.04750199409799161,-0.047634845549220595,-0.04798910127686329
