GeoFIPS,GeoName,2017,2018,2019,2020,2021
38860,"Portland-South Portland, ME (MA)",31325495.0,32448041.0,33034941.0,33896554.0,36340168.0
38900,"Portland-Vancouver-Hillsboro, OR-WA (MA)",155831974.0,162729750.0,166879269.0,165137716.0,174790074.0
38940,"Port St. Lucie, FL (MA)",16744001.0,17315295.0,17465492.0,18443057.0,19125641.0
39100,"Poughkeepsie-Newburgh-Middletown, NY (MA)",32061816.0,32619657.0,34272601.0,33252799.0,34787649.0
39150,"Prescott Valley-Prescott, AZ (MA)",7229041.0,7345912.0,7388378.0,7450732.0,8087008.0
39300,"Providence-Warwick, RI-MA (MA)",84627951.0,84716700.0,86512507.0,83975024.0,88228619.0
39340,"Provo-Orem, UT (MA)",25475443.0,27586380.0,30110498.0,31474478.0,34029795.0
39380,"Pueblo, CO (MA)",5971695.0,6176243.0,6417332.0,6179360.0,6616075.0
39460,"Punta Gorda, FL (MA)",5181236.0,5363641.0,5658676.0,5983852.0,6234758.0
39540,"Racine, WI (MA)",8168961.0,8307502.0,8287192.0,8326223.0,8430514.0
39580,"Raleigh-Cary, NC (MA)",84942031.0,89495451.0,92341921.0,92736334.0,100642564.0
39660,"Rapid City, SD (MA)",6285618.0,6389384.0,6514959.0,6676205.0,6908225.0
39740,"Reading, PA (MA)",20118171.0,20374240.0,20313332.0,19600626.0,20082366.0
39820,"Redding, CA (MA)",8147396.0,7889537.0,8349619.0,8133732.0,8172559.0
39900,"Reno, NV (MA)",29361104.0,28776037.0,29840002.0,30088205.0,32927151.0
40060,"Richmond, VA (MA)",84500969.0,86528275.0,88497657.0,86961163.0,91241142.0
40140,"Riverside-San Bernardino-Ontario, CA (MA)",171203284.0,177211054.0,184662178.0,182563278.0,193689715.0
40220,"Roanoke, VA (MA)",15918924.0,16183704.0,16072741.0,15737137.0,16634246.0
40340,"Rochester, MN (MA)",13102093.0,13555688.0,13848335.0,13672605.0,14128823.0
40380,"Rochester, NY (MA)",61031225.0,61352704.0,63572840.0,60832206.0,63207319.0
40420,"Rockford, IL (MA)",15826773.0,16253918.0,16161341.0,14490425.0,14904989.0
40580,"Rocky Mount, NC (MA)",7016832.0,6669395.0,6360941.0,6457270.0,6724348.0
40660,"Rome, GA (MA)",4173443.0,4148705.0,4087017.0,3919567.0,4138165.0
40900,"Sacramento-Roseville-Folsom, CA (MA)",131157393.0,136933816.0,141690024.0,138496151.0,146940779.0
40980,"Saginaw, MI (MA)",8198898.0,8459769.0,8429628.0,8247600.0,8783209.0
41060,"St. Cloud, MN (MA)",10581206.0,10676022.0,10581367.0,10400127.0,10531622.0
41100,"St. George, UT (MA)",6234717.0,6619509.0,6886456.0,7219195.0,7853248.0
41140,"St. Joseph, MO-KS (MA)",6080876.0,5960083.0,5978068.0,5852448.0,5853623.0
41180,"St. Louis, MO-IL (MA)",164415211.0,166573763.0,169262441.0,165804478.0,175042138.0
41420,"Salem, OR (MA)",17085587.0,18039924.0,18591630.0,18550497.0,19730167.0
41500,"Salinas, CA (MA)",25923476.0,26770519.0,27426311.0,26964076.0,27192351.0
41540,"Salisbury, MD-DE (MA)",21115455.0,21627958.0,22495198.0,21578029.0,23200229.0
41620,"Salt Lake City, UT (MA)",91954184.0,97160079.0,102823183.0,102522704.0,111487331.0
41660,"San Angelo, TX (MA)",6333829.0,6668905.0,7301861.0,7316870.0,7351026.0
41700,"San Antonio-New Braunfels, TX (MA)",118925670.0,124531674.0,128536316.0,127093787.0,134072963.0
41740,"San Diego-Chula Vista-Carlsbad, CA (MA)",224767520.0,230518588.0,236250458.0,232701672.0,250063598.0
41860,"San Francisco-Oakland-Berkeley, CA (MA)",526582864.0,560553451.0,590717591.0,591150074.0,655887146.0
41940,"San Jose-Sunnyvale-Santa Clara, CA (MA)",282663484.0,304610321.0,320852934.0,341921437.0,388071094.0
42020,"San Luis Obispo-Paso Robles, CA (MA)",16779957.0,17200943.0,17239485.0,16943323.0,17484003.0
42100,"Santa Cruz-Watsonville, CA (MA)",13941610.0,14363961.0,15339913.0,15222100.0,16385408.0
42140,"Santa Fe, NM (MA)",6940839.0,7088694.0,7137712.0,6698952.0,7327711.0
42200,"Santa Maria-Santa Barbara, CA (MA)",27474155.0,28505410.0,28901426.0,29367094.0,31365482.0
42220,"Santa Rosa-Petaluma, CA (MA)",28853518.0,30213474.0,30422053.0,29521868.0,31391109.0
42340,"Savannah, GA (MA)",21178366.0,21468332.0,22165027.0,21701199.0,23648248.0
42540,"Scranton--Wilkes-Barre, PA (MA)",26658860.0,26778970.0,27148409.0,25901903.0,26796780.0
42660,"Seattle-Tacoma-Bellevue, WA (MA)",368193333.0,395709089.0,417984875.0,419746126.0,451641468.0
42680,"Sebastian-Vero Beach, FL (MA)",6355422.0,6668941.0,6828186.0,6937570.0,7895295.0
42700,"Sebring-Avon Park, FL (MA)",2482118.0,2420183.0,2564490.0,2453455.0,2513431.0
43100,"Sheboygan, WI (MA)",7028622.0,7126252.0,6985730.0,6835019.0,6975399.0
43300,"Sherman-Denison, TX (MA)",4703414.0,4970642.0,4989540.0,4874197.0,5225085.0
43340,"Shreveport-Bossier City, LA (MA)",20077806.0,20687072.0,21298035.0,20070559.0,20807215.0
43420,"Sierra Vista-Douglas, AZ (MA)",4585054.0,4589727.0,4693345.0,4987234.0,4878561.0
43580,"Sioux City, IA-NE-SD (MA)",8106261.0,8464099.0,8536663.0,8465810.0,9092353.0
43620,"Sioux Falls, SD (MA)",22154738.0,21889463.0,22770866.0,21966538.0,23095755.0
43780,"South Bend-Mishawaka, IN-MI (MA)",14674694.0,15340527.0,15712138.0,14793552.0,15520962.0
43900,"Spartanburg, SC (MA)",14976954.0,15365922.0,16118773.0,15726873.0,16500704.0
44060,"Spokane-Spokane Valley, WA (MA)",25479986.0,26764528.0,27522137.0,27715833.0,29994778.0
44100,"Springfield, IL (MA)",11297434.0,11623760.0,11676554.0,10904258.0,11545110.0
44140,"Springfield, MA (MA)",32559931.0,32901263.0,33540389.0,32648107.0,33684892.0
44180,"Springfield, MO (MA)",19677536.0,20071555.0,20718234.0,20331696.0,21815653.0
44220,"Springfield, OH (MA)",4661428.0,4620583.0,4702941.0,4466629.0,4650364.0
44300,"State College, PA (MA)",8878239.0,8807131.0,8867458.0,8528261.0,8799416.0
44420,"Staunton, VA (MA)",5064115.0,5135189.0,5150015.0,4919741.0,5140168.0
44700,"Stockton, CA (MA)",29141656.0,30299585.0,31216949.0,30957345.0,33356039.0
44940,"Sumter, SC (MA)",4688263.0,4838506.0,4931943.0,4774230.0,4934570.0
45060,"Syracuse, NY (MA)",39834482.0,39856281.0,41019276.0,39843117.0,40906463.0
45220,"Tallahassee, FL (MA)",17109018.0,17171301.0,17533225.0,17233905.0,18305647.0
45300,"Tampa-St. Petersburg-Clearwater, FL (MA)",152661007.0,158044077.0,163322298.0,165493071.0,179026658.0
45460,"Terre Haute, IN (MA)",7517874.0,7493200.0,7463320.0,7346568.0,7868630.0
45500,"Texarkana, TX-AR (MA)",5453731.0,5422156.0,5426987.0,5402870.0,5497979.0
45540,"The Villages, FL (MA)",3208200.0,3392818.0,3769715.0,3829805.0,4464154.0
45780,"Toledo, OH (MA)",35347722.0,35981768.0,37279062.0,34834732.0,37442281.0
45820,"Topeka, KS (MA)",11518399.0,11852731.0,11634466.0,11812597.0,12179736.0
45940,"Trenton-Princeton, NJ (MA)",32454071.0,33563841.0,37149619.0,37990291.0,40960366.0
46060,"Tucson, AZ (MA)",42330595.0,43891349.0,45085532.0,44978084.0,47065575.0
46140,"Tulsa, OK (MA)",51636504.0,53149908.0,53148398.0,50271270.0,52192047.0
46220,"Tuscaloosa, AL (MA)",11192692.0,11222678.0,11853491.0,11246406.0,11281341.0
46300,"Twin Falls, ID (MA)",4697778.0,4880650.0,4987157.0,5130187.0,5329506.0
46340,"Tyler, TX (MA)",10500988.0,11028005.0,11421754.0,11144056.0,11615626.0
46520,"Urban Honolulu, HI (MA)",65758319.0,66029819.0,65648269.0,59885935.0,62531675.0
46540,"Utica-Rome, NY (MA)",12412079.0,12588500.0,12948051.0,12608471.0,12744604.0
46660,"Valdosta, GA (MA)",5414001.0,5518372.0,5707862.0,5726436.0,5926316.0
46700,"Vallejo, CA (MA)",22725056.0,25846912.0,29784508.0,30144992.0,30523673.0
47020,"Victoria, TX (MA)",4562994.0,4866382.0,4746446.0,4567831.0,4773799.0
47220,"Vineland-Bridgeton, NJ (MA)",6267992.0,6439811.0,6441352.0,6183632.0,6426886.0
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",94944863.0,93851780.0,94854065.0,94096148.0,98382273.0
47300,"Visalia, CA (MA)",17426838.0,17686115.0,18501702.0,18133092.0,18291332.0
47380,"Waco, TX (MA)",12732714.0,13262378.0,13079824.0,12626527.0,13317838.0
47460,"Walla Walla, WA (MA)",3407116.0,3451733.0,3469095.0,3238194.0,3305840.0
47580,"Warner Robins, GA (MA)",7641333.0,7759664.0,8023683.0,7989580.0,8285062.0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",528925008.0,542396309.0,551770316.0,543129300.0,569554283.0
47940,"Waterloo-Cedar Falls, IA (MA)",9420056.0,9586012.0,9506375.0,9493121.0,10151405.0
48060,"Watertown-Fort Drum, NY (MA)",6422238.0,6376427.0,6361905.0,6162157.0,6333785.0
48140,"Wausau-Weston, WI (MA)",9711554.0,9907300.0,10361766.0,9820191.0,10111880.0
48260,"Weirton-Steubenville, WV-OH (MA)",5267564.0,5307538.0,5437583.0,5502833.0,5378564.0
48300,"Wenatchee, WA (MA)",6353998.0,6436263.0,6483516.0,6407321.0,6669335.0
48540,"Wheeling, WV-OH (MA)",9583402.0,9651377.0,9628498.0,9262538.0,8864464.0
48620,"Wichita, KS (MA)",35871059.0,35828911.0,36501383.0,35122043.0,36019714.0
48660,"Wichita Falls, TX (MA)",5924040.0,6051825.0,6267961.0,6150157.0,6170319.0
48700,"Williamsport, PA (MA)",5836494.0,5801131.0,5766772.0,5610828.0,5663667.0
48900,"Wilmington, NC (MA)",14061718.0,14486767.0,15181317.0,15191491.0,16553478.0
49020,"Winchester, VA-WV (MA)",6864875.0,7003310.0,7192529.0,7275035.0,7665904.0
49180,"Winston-Salem, NC (MA)",34907504.0,34182092.0,34801535.0,32387591.0,34268692.0
49340,"Worcester, MA-CT (MA)",47239000.0,48099536.0,48942928.0,47842426.0,50143755.0
49420,"Yakima, WA (MA)",9986455.0,10545549.0,10696037.0,10523373.0,10676322.0
49620,"York-Hanover, PA (MA)",21304241.0,21335230.0,21554288.0,20545120.0,21095422.0
49660,"Youngstown-Warren-Boardman, OH-PA (MA)",20570339.0,20514155.0,20930410.0,19772228.0,20398971.0
49700,"Yuba City, CA (MA)",6342091.0,6679728.0,6781174.0,6740300.0,7014656.0
49740,"Yuma, AZ (MA)",7543432.0,7522243.0,7747758.0,7516153.0,7658882.0
