GeoFIPS,GeoName,urban_housing,rural_housing,urban_pop,rural_pop,rural_pop_prct,rural_housing_prct
18020,"Columbus, IN (MA)",24909.0,10408.0,56975.0,25233.0,0.3069409303230829,0.2947022680295608
18140,"Columbus, OH (MA)",766037.0,136045.0,1784479.0,354447.0,0.165712605298173,0.1508122321474101
18580,"Corpus Christi, TX (MA)",164661.0,16018.0,380628.0,41305.0,0.0978946894412146,0.0886544645476231
18700,"Corvallis, OR (MA)",32537.0,7613.0,76713.0,18471.0,0.1940557236510338,0.1896139476961394
18880,"Crestview-Fort Walton Beach-Destin, FL (MA)",129115.0,28279.0,222167.0,64806.0,0.2258261230150571,0.1796701271967165
19060,"Cumberland, MD-WV (MA)",25833.0,19531.0,52569.0,42475.0,0.4468982786919742,0.430539634952826
19100,"Dallas-Fort Worth-Arlington, TX (MA)",2723839.0,223350.0,7028385.0,609002.0,0.079739575852317,0.0757840776414407
19140,"Dalton, GA (MA)",30009.0,24905.0,79780.0,63057.0,0.441461246035691,0.4535273336489784
19180,"Danville, IL (MA)",21142.0,13265.0,44856.0,29332.0,0.3953739149188548,0.3855320138343941
19300,"Daphne-Fairhope-Foley, AL (MA)",83408.0,40740.0,144654.0,87113.0,0.3758645536249768,0.3281567161774656
19340,"Davenport-Moline-Rock Island, IA-IL (MA)",139036.0,34966.0,304188.0,80136.0,0.2085115683641927,0.2009517131986988
19430,"Dayton-Kettering, OH (MA)",329127.0,40498.0,713438.0,100611.0,0.1235932972093817,0.1095650997632735
19460,"Decatur, AL (MA)",33043.0,35447.0,75983.0,80511.0,0.5144670083198077,0.5175500073003358
19500,"Decatur, IL (MA)",42057.0,7670.0,86287.0,17711.0,0.1703013519490759,0.1542421622056428
19660,"Deltona-Daytona Beach-Ormond Beach, FL (MA)",303065.0,24825.0,612835.0,56086.0,0.0838454765211437,0.0757113666168532
19740,"Denver-Aurora-Lakewood, CO (MA)",1165999.0,76493.0,2796314.0,167507.0,0.0565172458120783,0.0615641790852576
19780,"Des Moines-West Des Moines, IA (MA)",255820.0,45164.0,597527.0,111939.0,0.1577792311400405,0.1500544879462031
19820,"Detroit-Warren-Dearborn, MI (MA)",1771288.0,129968.0,4060908.0,331133.0,0.0753938772429492,0.0683590216151849
20020,"Dothan, AL (MA)",33072.0,37720.0,70563.0,80444.0,0.5327170263630163,0.5328285681997966
20100,"Dover, DE (MA)",53391.0,19317.0,133712.0,48139.0,0.2647167186322868,0.2656791549760686
20220,"Dubuque, IA (MA)",30250.0,12380.0,67774.0,31492.0,0.3172486047589306,0.2904058174994136
20260,"Duluth, MN-WI (MA)",76283.0,73303.0,161969.0,129669.0,0.4446231286732182,0.4900391747890845
20500,"Durham-Chapel Hill, NC (MA)",205859.0,76356.0,468090.0,181813.0,0.2797540556052211,0.2705596796768421
20700,"East Stroudsburg, PA (MA)",32298.0,46816.0,72784.0,95543.0,0.5676035335982939,0.591753671916475
20740,"Eau Claire, WI (MA)",46055.0,27599.0,105475.0,66532.0,0.3867982117006866,0.374711488853287
20940,"El Centro, CA (MA)",46189.0,10436.0,146627.0,33075.0,0.184054712802306,0.1843002207505518
21060,"Elizabethtown-Fort Knox, KY (MA)",32896.0,32190.0,76441.0,79131.0,0.5086455146170262,0.4945764066004978
21140,"Elkhart-Goshen, IN (MA)",63335.0,16259.0,158893.0,48154.0,0.2325752123913894,0.204274191521974
21300,"Elmira, NY (MA)",29480.0,9505.0,62348.0,21800.0,0.2590673575129533,0.2438117224573553
21340,"El Paso, TX (MA)",307392.0,11609.0,830826.0,38033.0,0.0437735006485517,0.0363917354491051
21420,"Enid, OK (MA)",22482.0,5364.0,50194.0,12652.0,0.2013175062852051,0.1926308985132514
21500,"Erie, PA (MA)",93295.0,26496.0,205913.0,64963.0,0.2398256028588727,0.2211852309438939
21660,"Eugene-Springfield, OR (MA)",135849.0,30377.0,313918.0,69053.0,0.1803086917808398,0.1827451782512964
21780,"Evansville, IN-KY (MA)",114459.0,26785.0,248507.0,65542.0,0.2086999162551067,0.189636373934468
21820,"Fairbanks, AK (MA)",30180.0,12479.0,71396.0,24259.0,0.2536093251790288,0.292529126327387
22020,"Fargo, ND-MN (MA)",98798.0,13443.0,216214.0,33629.0,0.1346005291322951,0.1197690683440097
22140,"Farmington, NM (MA)",31144.0,16600.0,78832.0,42829.0,0.352035574259623,0.3476876675603217
22180,"Fayetteville, NC (MA)",153390.0,61744.0,366162.0,154216.0,0.2963538043499149,0.2870025193600268
22220,"Fayetteville-Springdale-Rogers, AR (MA)",161635.0,59572.0,402940.0,143785.0,0.2629932781562943,0.269304316771169
22380,"Flagstaff, AZ (MA)",42035.0,27073.0,98082.0,47019.0,0.324043252630926,0.3917491462638189
22420,"Flint, MI (MA)",153897.0,29190.0,332284.0,73927.0,0.1819916250421579,0.1594324009896934
22500,"Florence, SC (MA)",50303.0,39670.0,110297.0,89667.0,0.4484157148286691,0.4409100507930157
22520,"Florence-Muscle Shoals, AL (MA)",38442.0,33809.0,78925.0,71866.0,0.4765934306424123,0.4679381600254668
22540,"Fond du Lac, WI (MA)",29659.0,16081.0,66391.0,37763.0,0.3625688883768266,0.3515741145605597
22660,"Fort Collins, CO (MA)",139171.0,19598.0,322283.0,36783.0,0.1024407769045245,0.1234371949184034
22900,"Fort Smith, AR-OK (MA)",61842.0,45953.0,140590.0,103720.0,0.4245425893332242,0.4262999211466209
23060,"Fort Wayne, IN (MA)",149089.0,28179.0,346190.0,73411.0,0.1749543018248288,0.1589627005438093
23420,"Fresno, CA (MA)",298380.0,40061.0,895029.0,113625.0,0.1126501258112296,0.1183692283145363
23460,"Gadsden, AL (MA)",27895.0,19411.0,58783.0,44653.0,0.4316968946981708,0.4103284995560817
23540,"Gainesville, FL (MA)",95632.0,56088.0,213748.0,125499.0,0.3699340008902068,0.3696809912997627
23580,"Gainesville, GA (MA)",57980.0,18885.0,150426.0,52710.0,0.2594813327032136,0.2456904963247251
23900,"Gettysburg, PA (MA)",16031.0,26976.0,38158.0,65694.0,0.6325732773562377,0.627246727276955
24020,"Glens Falls, NY (MA)",30529.0,38397.0,59619.0,67420.0,0.5307031698927102,0.557075704378609
24140,"Goldsboro, NC (MA)",25498.0,27053.0,54456.0,62877.0,0.5358850451279691,0.5147951513767578
24220,"Grand Forks, ND-MN (MA)",34933.0,13118.0,75778.0,28584.0,0.2738927962285123,0.2730016024640486
24260,"Grand Island, NE (MA)",21892.0,9680.0,55099.0,21939.0,0.2847815363846413,0.3066007855061446
24300,"Grand Junction, CO (MA)",58584.0,8823.0,135973.0,19730.0,0.1267156059934619,0.1308914504428323
24340,"Grand Rapids-Kentwood, MI (MA)",330085.0,101767.0,821173.0,266419.0,0.2449622652612376,0.2356524920574641
24420,"Grants Pass, OR (MA)",21592.0,17156.0,50086.0,38004.0,0.4314224088999887,0.4427583359141117
24500,"Great Falls, MT (MA)",30776.0,8161.0,67097.0,17317.0,0.2051436965432274,0.2095949867735059
24540,"Greeley, CO (MA)",95591.0,24371.0,263140.0,65841.0,0.2001361780771534,0.2031559993998099
24580,"Green Bay, WI (MA)",95658.0,50271.0,224156.0,104112.0,0.3171554949005081,0.3444894434964948
24660,"Greensboro-High Point, NC (MA)",244228.0,93504.0,557675.0,218891.0,0.2818704398595869,0.2768585742541423
24780,"Greenville, NC (MA)",60993.0,19522.0,124530.0,45713.0,0.2685161798135606,0.2424641371173073
24860,"Greenville-Anderson, SC (MA)",297811.0,105188.0,688222.0,239973.0,0.2585372685696432,0.2610130546229643
25060,"Gulfport-Biloxi, MS (MA)",135179.0,48404.0,296842.0,119417.0,0.2868814848447721,0.2636627574448614
25180,"Hagerstown-Martinsburg, MD-WV (MA)",77752.0,45977.0,187340.0,106504.0,0.3624508242468793,0.371594371570125
25220,"Hammond, LA (MA)",30867.0,25818.0,71922.0,61235.0,0.4598706789729417,0.4554644085736967
