GeoFIPS,GeoName,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1001,"Autauga, AL",0.08778315573352624,0.10344758495990747,0.11715425099834031,0.12165683230346835,0.12766113764718567,0.1360864593058082,0.13065570066913357,0.10206909014265908,0.0975440246741599,0.12217838795667424,0.11345820110061644,0.15684009395588538,0.15929237383311512,0.07993303492036241,0.10171014114488464,0.08826843933315498,0.1045442117912887,0.11232264519857216,0.06799930436181145,0.0938201039371045,0.08248943551337073,0.03190147173616831,0.11996334243388262,0.08556977459988002
1003,"Baldwin, AL",0.06584354732013376,0.09338343826081164,0.09513008041838189,0.08904223279324053,0.09151538929396308,0.09498834596200956,0.07531889214176246,0.06480484570394451,0.08145227051904014,0.1034882913311248,0.11838466566189454,0.08987540833875673,0.07404462852311067,0.09957246917908447,0.0632866438564541,0.02505366750343696,0.03795550259326519,0.05476541043538785,0.09390988317750848,0.07206449083904509,0.06110073116555892,0.051101501916499315,0.16086443839664244,0.07687391546095701
1005,"Barbour, AL",-0.12553931092566706,-0.17183202856447555,-0.1795725821082359,-0.18559368261486742,-0.18704832866874166,-0.19278948130880402,-0.20099247512689455,-0.15859511520309244,-0.18915413758406852,-0.18744769443952303,-0.19256262016454007,-0.21032098305140556,-0.15612268521125616,-0.20662272022924333,-0.21262455096399957,-0.2142220222213963,-0.16744065117767826,-0.23069124316721323,-0.214121352048237,-0.22806892964698877,-0.2202608028040265,-0.22553601005058366,-0.211672872853654,-0.22011095848577822
1007,"Bibb, AL",-0.08401591571568445,-0.0782286740593442,-0.08385743837027315,-0.08374035036021077,-0.0786405773735862,-0.06973611250549938,-0.06947152358090525,-0.08050864173773264,-0.05969425568644671,-0.056281272352647016,-0.04322502332364875,-0.06810208637864446,-0.11866390393789328,-0.0975799357311572,-0.10868696200158212,-0.08840027016640295,-0.1040313884688302,-0.10546072170556597,-0.08252101515660215,-0.06416262876935408,-0.0802332082419358,-0.08897278112053242,-0.0740376945543979,-0.11407592350593576
1009,"Blount, AL",0.03498944296508544,0.01583456658289406,0.011977141109006828,0.010744705950915145,0.01161148545396573,0.0184757989198836,0.011848576495125274,0.027342051339341644,0.016629595445551093,0.011747173104786235,0.03141775654948975,-0.018823204565785012,-0.0008508247799522417,-0.02689391530381091,-0.006405955323394497,-0.02105606368778057,-0.019358372593433426,0.028540414937308745,-0.02805035205557349,-0.033220278915855994,-0.02698029678688374,-0.03067583543779351,-0.023952407276825682,-0.02057567224053769
1011,"Bullock, AL",-0.2299975832396719,-0.26051260869044013,-0.272843344608104,-0.27537861549350795,-0.27501249635702096,-0.28167321209625806,-0.30083598233430187,-0.28416455015006536,-0.2751586666100817,-0.26739433303926663,-0.24808370325685847,-0.2764745368555789,-0.2641328364430229,-0.26612362106601783,-0.275267507722629,-0.283524189365726,-0.27988528023038484,-0.271903632221842,-0.19646996569579178,-0.26805500322549114,-0.27916169970499194,-0.2703348787488582,-0.2747929567782874,-0.2890430613577991
1013,"Butler, AL",-0.19628882406844783,-0.1935278546536009,-0.19503737203782678,-0.1891040317250745,-0.17748366972717344,-0.17710157433376283,-0.18820205045290916,-0.18287342403657592,-0.18184018708466754,-0.1860909140732998,-0.18461270950437547,-0.2250196045798991,-0.21109809291948667,-0.20111194505338548,-0.20805595030580204,-0.2133829381886907,-0.2009922874603841,-0.19857602020309828,-0.18205404349522514,-0.1753993654233641,-0.1851219885625066,-0.18083049147955543,-0.17338615847072425,-0.21169106905395307
1015,"Calhoun, AL",-0.04049302547136602,-0.06240347385841072,-0.06831724199880329,-0.06943984882505827,-0.06737879164090754,-0.06586204780011296,-0.05607094249405853,-0.05141026018440231,-0.06147569409182696,-0.07850025433107843,-0.059266229310295016,-0.08262231049946123,-0.08013655303618139,-0.07129353918199022,-0.08157850857502347,-0.11570573880320623,-0.08194937071501796,-0.08732384548687278,-0.09957719465956616,-0.06237785342982938,-0.088333064779338,-0.09096444688345706,-0.08156635375499655,-0.11724046447049308
1017,"Chambers, AL",-0.09263168823471579,-0.10581850149906546,-0.10763029523994716,-0.10673068762930304,-0.10364261108808759,-0.10743919831070892,-0.13063505921808694,-0.1253279078338111,-0.1366027927986504,-0.13368373538495537,-0.12402774846449505,-0.1835583899682942,-0.20254722730225516,-0.15606609388019899,-0.18326494514264624,-0.17329779244987498,-0.17915491403159245,-0.17600183261614477,-0.12890560177322352,-0.1748978437543225,-0.15467606817481017,-0.15720833196481532,-0.20662051846261187,-0.14699096212855667
1019,"Cherokee, AL",-0.08108122721180344,-0.08641493403035616,-0.09022731773637849,-0.08992995598410403,-0.08539539443089417,-0.0836499946927487,-0.07813879097678922,-0.08646483697021734,-0.05478527008864953,-0.08008349892449595,-0.08845429636896218,-0.07221478187661845,-0.13530149669883074,-0.1373435657401334,-0.1016109894386319,-0.12177387967038211,-0.12539962424972084,-0.12759691536808837,-0.10379000708412267,-0.07612955827819123,-0.1280081495504748,-0.11147636502806402,-0.08006830709440871,-0.13697341003928887
1021,"Chilton, AL",-0.03840579067338379,-0.0451094801397548,-0.04863899297940599,-0.05031669922400139,-0.04726106742593539,-0.046482480931401726,-0.0437839483311262,-0.04868918224323804,-0.06094130317408253,-0.044502513317048575,-0.05488323114412652,-0.05861907139404432,-0.07005061183206518,-0.07478341064960292,-0.07546845062279928,-0.06557360838542636,-0.07735971713184409,-0.07804048190820334,-0.06794330493003065,-0.05649287273936743,-0.06210597985431654,-0.06827161297355133,-0.05324625875821698,-0.04006909479037313
