GeoFIPS,GeoName,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1001,"Autauga, AL",-0.021846936684562612,-0.022568175622499353,-0.023064013811331163,-0.02405565590551728,-0.02450638678098027,-0.027255622633227117,-0.028652619898403286,-0.024145802868874133,-0.020674875242488122,-0.022793558008465498,-0.025452888971081333,-0.019142094258796427
1003,"Baldwin, AL",0.07241622584208263,0.08084512448772374,0.06447102061058763,0.0653692125402332,0.08648788997136991,0.08854658458602538,0.09400289221959612,0.11492301688927098,0.11661383546264159,0.10975749057081297,0.1089554045298835,0.12958319070450308
1005,"Barbour, AL",-0.035951111796626134,-0.03590607033653037,-0.03721221271261288,-0.03748243334050594,-0.03887848505673497,-0.03946388124769051,-0.037977823559968926,-0.035951111796626134,-0.03554573341955192,-0.03509529928684396,-0.035680860851558416,-0.03635647834294453
1007,"Bibb, AL",-0.02851743141903451,-0.02761614846815852,-0.032257243781877665,-0.037572505666979894,-0.03802285811249684,-0.037527469579965556,-0.037527469579965556,-0.036311438203947666,-0.03698702469723658,-0.03689694843801705,-0.037572505666979894,-0.033924104265168786
1009,"Blount, AL",-0.0286976824921793,-0.026850022597970646,-0.02788653813473707,-0.02739082065730014,-0.022072326330743297,-0.025047250664116727,-0.026444413721879,-0.02793160268349748,-0.025002179229544064,-0.02527260630591044,-0.022207559042969005,-0.027345754760373042
1011,"Bullock, AL",-0.04031941145776441,-0.040274385014794634,-0.040274385014794634,-0.03928376220935903,-0.03901357886876178,-0.03923873205042472,-0.03919370173211467,-0.039553939805860416,-0.040139304705200884,-0.03914867125461097,-0.03973405499291505,-0.03950891060701034
1013,"Butler, AL",-0.03514034334478433,-0.03527547466123604,-0.03644655817765219,-0.03887848505673497,-0.03901357886876178,-0.03914867125461097,-0.038428162113023356,-0.03730228686186299,-0.036626716068812404,-0.03572590303921008,-0.03667175517006804,-0.03815796084263923
1015,"Calhoun, AL",-0.01828550052569733,-0.021305992516642114,-0.020088823008871604,-0.018826510296597543,-0.019367509043093367,-0.021080595413295655,-0.019502756970056212,-0.018465838321389483,-0.020133904445173045,-0.020088823008871604,-0.016301708828987627,-0.014137426588529345
1017,"Chambers, AL",-0.037167175411144227,-0.03775264848693538,-0.036266397917432025,-0.03635647834294453,-0.03572590303921008,-0.03649159787299794,-0.03617631690257428,-0.03541060468780155,-0.03468989637071773,-0.03577094508171563,-0.03194187133018167,-0.03324837223694599
1019,"Cherokee, AL",-0.037527469579965556,-0.03572590303921008,-0.036626716068812404,-0.03676183292546087,-0.036626716068812404,-0.038563260643416086,-0.03761754160136643,-0.0389235164855708,-0.03982411161888333,-0.039103640618096014,-0.03928376220935903,-0.040049250350057686
1021,"Chilton, AL",-0.03045503085992174,-0.03221219096628514,-0.03333847161051062,-0.034284482037857056,-0.034915121631003965,-0.034149341412857526,-0.036581676818760345,-0.034960166258210745,-0.0330231214419181,-0.030545146306699245,-0.02639934552904255,-0.021801858488103565
1023,"Choctaw, AL",-0.03950891060701034,-0.03941885172808324,-0.03973405499291505,-0.039779083386681235,-0.03986913968933947,-0.040454489803437244,-0.04022935840825592,-0.040454489803437244,-0.040454489803437244,-0.040139304705200884,-0.04009427760904927,-0.04031941145776441
1025,"Clarke, AL",-0.03541060468780155,-0.03644655817765219,-0.03239240144141664,-0.03577094508171563,-0.03586102873055841,-0.03572590303921008,-0.036806871579233236,-0.03905860982275211,-0.037527469579965556,-0.035365561489238195,-0.02986926845315263,-0.028652619898403286
1027,"Clay, AL",-0.037662577382942874,-0.038698357764043734,-0.039103640618096014,-0.03851822795634918,-0.03802285811249684,-0.038833453469981905,-0.03725724986291323,-0.03730228686186299,-0.03739236040498051,-0.037797683808986515,-0.03838312895712925,-0.04018433163833057
1029,"Cleburne, AL",-0.038833453469981905,-0.04000422292840877,-0.04018433163833057,-0.040274385014794634,-0.03941885172808324,-0.03874338982345382,-0.037527469579965556,-0.03730228686186299,-0.03707710035543221,-0.037167175411144227,-0.03775264848693538,-0.03815796084263923
1031,"Coffee, AL",-0.023830286788813937,-0.02608386518456496,-0.02761614846815852,-0.03162649251800509,-0.0321220849425764,-0.030860546450397708,-0.030770432747984966,-0.029779149328769905,-0.026895089707578368,-0.02585851889662827,-0.02788653813473707,-0.02585851889662827
1033,"Colbert, AL",-0.032257243781877665,-0.032842918389374365,-0.032842918389374365,-0.0327528160616144,-0.029553849402934373,-0.027841473472623335,-0.02766121369429475,-0.026489481807215887,-0.026128934124776237,-0.029553849402934373,-0.030995716062910073,-0.031311107408021566
1035,"Conecuh, AL",-0.03986913968933947,-0.039643997721421353,-0.040454489803437244,-0.040409463852267846,-0.040589566670428234,-0.04049951559030851,-0.03968902643776773,-0.040049250350057686,-0.039598968844058,-0.03928376220935903,-0.03887848505673497,-0.04018433163833057
1037,"Coosa, AL",-0.04054454121269957,-0.04054454121269957,-0.04067961709116874,-0.03973405499291505,-0.039779083386681235,-0.039598968844058,-0.03950891060701034,-0.0389235164855708,-0.04000422292840877,-0.04018433163833057,-0.03986913968933947,-0.03923873205042472
1039,"Covington, AL",-0.032797867292132965,-0.032797867292132965,-0.031851763744419226,-0.030635261256914736,-0.0305902038439686,-0.032842918389374365,-0.03518538725995124,-0.036626716068812404,-0.03824802855470921,-0.03739236040498051,-0.03572590303921008,-0.0343745750916411
