GeoFIPS,GeoName,mexican,puerto_rican,cuban,other_hispanic_latino,white,black_african_american,american_indian_alaska_native,asian,native_hawaiian_other_pacific_islander,other_race_races
1001,"Autauga, AL",0.007563660090317485,0.004361338621885678,0.0016655505760744518,0.001648379951578839,0.3654853277013685,0.09842201960885318,0.0008413606002850324,0.005554697024330775,0.0,0.014457665825306066
1003,"Baldwin, AL",0.012845010148328498,0.0023422606337311948,0.0013538442572788392,0.006868283061317038,0.4128630614050922,0.04347491095447121,0.0023686771070439527,0.0047879857879373575,1.9812354984568378e-05,0.013076154289815128
1005,"Barbour, AL",0.018448869709806404,0.0015242091927629756,0.0,0.0033057524050833366,0.2230492101825092,0.23623262995367988,0.0014054396452749516,0.0020982620056217587,1.9794924581337345e-05,0.013915831980680153
1007,"Bibb, AL",0.005443512404069249,0.005108870248081385,0.0005577369266464395,0.0030340888809566305,0.37024808138497234,0.10942798500803141,0.0004684990183830091,0.0010262359450294485,0.0,0.004684990183830091
1009,"Blount, AL",0.042201616737993344,0.0007217580327423409,0.00043305481964540455,0.004296583112560288,0.4296158549011616,0.006334488146185721,0.0005943889681407513,0.0018341145302628898,0.0006283540520345086,0.013339786699273147
1011,"Bullock, AL",0.0373579818987098,0.005391873676102446,0.0,0.0,0.10186789909493549,0.34488734835355284,0.0,0.002214519545542076,0.0,0.008280377431157327
1013,"Butler, AL",0.007403159376466295,0.0,0.0,0.0006256191022365883,0.25460090714769823,0.2239716386006986,0.0012251707418799854,0.00729888952609353,0.0,0.00487461550492675
1015,"Calhoun, AL",0.012282585355379,0.003963925273781405,0.00045952329826068285,0.0032639038007300837,0.35676615847111876,0.10517500536826282,0.0008030921193901653,0.003727721709254885,0.0007945028988619282,0.012763581704960275
1017,"Chambers, AL",0.005770224493311132,0.0021243612562438998,0.000775104782683585,0.0049089969569960385,0.2740856634322788,0.2004220014927944,0.0009329964976746857,0.0051386576333467306,4.306137681575472e-05,0.0057989320778549696
1019,"Cherokee, AL",0.006386386386386386,0.0002202202202202202,0.0,0.002242242242242242,0.45467467467467465,0.023103103103103102,0.0011411411411411411,0.0005405405405405405,0.0,0.011691691691691692
1021,"Chilton, AL",0.03551285195175781,0.001627393717814388,0.0,0.0026194350937423366,0.39633724948168625,0.04412912143032303,0.0002006375816483492,0.0023407717858974072,0.0,0.017232538957130436
1023,"Choctaw, AL",0.0008208255159474672,0.0,0.00023452157598499062,0.0043386491557223265,0.2822467166979362,0.2061835522201376,0.0002736085053158224,0.0005863039399624766,0.0,0.005315822388993121
1025,"Clarke, AL",0.0021845283988691853,0.0001713355606956224,0.0,0.004626060138781804,0.2576030155058682,0.2266341129101345,0.00053542362717382,0.0022487792341300437,0.0,0.0059967446243467835
1027,"Clay, AL",0.013395375070501973,0.0,0.00017625493513818386,0.0020445572476029327,0.40207275803722503,0.06637760857304005,0.0,0.0012337845459672871,0.0,0.014699661590524535
1029,"Cleburne, AL",0.009271567193938589,0.00036554565997607336,3.323142363418849e-05,0.003555762328858168,0.46198325136248836,0.0129934866409677,0.0006978598963179582,3.323142363418849e-05,0.0,0.011066064070184766
1031,"Coffee, AL",0.016411213543728674,0.012395603566917407,0.0019606734159078485,0.009595988160548989,0.3457100842712516,0.0808683520916992,0.003421752163339178,0.0071828516486624056,5.655788699734178e-05,0.022396923250947345
1033,"Colbert, AL",0.010609449013013084,0.0005810984521650319,0.0005722939301625315,0.0036450721090352006,0.38891334589445137,0.08148585113314198,0.0017344908344925955,0.002253957632640124,0.00043142157812252373,0.009773019422775538
1035,"Conecuh, AL",0.0,0.0,0.0,0.0006792324673119375,0.25050942435048396,0.24044829342842589,0.0009763966717609102,0.0018678892851078282,0.0,0.005518763796909493
1037,"Coosa, AL",0.006176977590499904,0.0032560812104960733,0.0,0.0036870331354146714,0.32034093085615784,0.15341888527102088,0.001292855774755794,0.0,0.0,0.011827236161654856
1039,"Covington, AL",0.005641504401173647,0.00020005334755934917,0.0,0.0034009069085089356,0.41424379834622566,0.06162976793811683,0.001680448119498533,0.0025073352894105093,0.0004267804747932782,0.010269405174713257
1041,"Crenshaw, AL",0.0003007518796992481,0.002518796992481203,0.0,0.0013533834586466164,0.3511278195488722,0.1206015037593985,0.0006390977443609023,0.0065413533834586465,0.00018796992481203009,0.016729323308270677
1043,"Cullman, AL",0.017129773095065935,0.0011419848730043957,0.0006656796244648739,0.00366697655200909,0.45547980580518543,0.0056123678683331615,0.0016641990611621848,0.001784710027660136,5.1647557070550566e-05,0.012802855536044256
1045,"Dale, AL",0.0178993993082944,0.010850878789717452,0.0005865339886333758,0.005046214833242319,0.3369738891248508,0.10091418400986996,0.0030236838379548167,0.0060473676759096335,0.00016180247962300023,0.018496045951904214
1047,"Dallas, AL",0.00030641948827945457,7.660487206986364e-05,0.0,0.0002808845309228334,0.13449262039732393,0.3580001021398294,0.0007915836780552577,0.003179102190899341,0.0,0.0028726827026198864
1049,"DeKalb, AL",0.042981524443077956,0.00027950918187662465,0.0007966011683483802,0.03167537803616849,0.39817480504234565,0.007784330715263996,0.002746177711937837,0.0003843251250803589,0.00032143555915811837,0.0148559130167426
1051,"Elmore, AL",0.010660271268905055,0.0011991370803020218,8.032497188625984e-05,0.0034310237991416704,0.3650999472150185,0.10361921373327519,0.0015950244417414453,0.004917035779037477,0.0,0.009398021710692402
1053,"Escambia, AL",0.010412429838119255,0.0009219338919168091,0.0,0.0012202066216546001,0.29976409338648013,0.1555627864096098,0.01612028525719244,0.0012473223243580358,0.0,0.014750942270668945
