GeoFIPS,GeoName,Category,Value
1001,"Autauga, AL",burdens_energy,-0.10431999148111037
1003,"Baldwin, AL",burdens_energy,-0.1457629729515032
1005,"Barbour, AL",burdens_energy,0.13738718501644498
1007,"Bibb, AL",burdens_energy,0.19143291914709004
1009,"Blount, AL",burdens_energy,0.0241935254250476
1011,"Bullock, AL",burdens_energy,0.3070715274428528
1013,"Butler, AL",burdens_energy,0.22053695923925165
1015,"Calhoun, AL",burdens_energy,0.05468918936405642
1017,"Chambers, AL",burdens_energy,0.09628917214175914
1019,"Cherokee, AL",burdens_energy,0.2617976807122617
1021,"Chilton, AL",burdens_energy,0.005849002121525171
1023,"Choctaw, AL",burdens_energy,0.01135693011145178
1025,"Clarke, AL",burdens_energy,0.12151761101017522
1027,"Clay, AL",burdens_energy,0.08927465880647345
1029,"Cleburne, AL",burdens_energy,0.1357310735533237
1031,"Coffee, AL",burdens_energy,-0.061824894999868096
1033,"Colbert, AL",burdens_energy,-0.011351929507645964
1035,"Conecuh, AL",burdens_energy,0.19347231538602006
1037,"Coosa, AL",burdens_energy,0.24661447211281495
1039,"Covington, AL",burdens_energy,0.010988820062157512
1041,"Crenshaw, AL",burdens_energy,0.26104262920978627
1043,"Cullman, AL",burdens_energy,0.04224154416159198
1045,"Dale, AL",burdens_energy,-0.009662258552363578
1047,"Dallas, AL",burdens_energy,0.35871233038271466
1049,"DeKalb, AL",burdens_energy,0.05099737223009693
1051,"Elmore, AL",burdens_energy,-0.08135279550585595
1053,"Escambia, AL",burdens_energy,0.08966904388950492
1055,"Etowah, AL",burdens_energy,0.11865601274322479
1057,"Fayette, AL",burdens_energy,0.17389307353536854
1059,"Franklin, AL",burdens_energy,0.10745947003945955
1061,"Geneva, AL",burdens_energy,0.1309860270356069
1063,"Greene, AL",burdens_energy,0.5582274621767835
1065,"Hale, AL",burdens_energy,0.21050627411592404
1067,"Henry, AL",burdens_energy,0.08564905363349329
1069,"Houston, AL",burdens_energy,-0.10166763231213605
1071,"Jackson, AL",burdens_energy,0.10081003468138738
1073,"Jefferson, AL",burdens_energy,0.02436800835853692
1075,"Lamar, AL",burdens_energy,0.1307935871663113
1077,"Lauderdale, AL",burdens_energy,-0.04122566714129494
1079,"Lawrence, AL",burdens_energy,0.08741607636713322
1081,"Lee, AL",burdens_energy,-0.07110998275497837
1083,"Limestone, AL",burdens_energy,-0.1298741238664305
1085,"Lowndes, AL",burdens_energy,0.2715939551653508
1087,"Macon, AL",burdens_energy,0.20488277656939502
1089,"Madison, AL",burdens_energy,-0.19136133986319848
1091,"Marengo, AL",burdens_energy,0.1666132491841934
1093,"Marion, AL",burdens_energy,0.11682420932952975
1095,"Marshall, AL",burdens_energy,-0.0872862502207099
1097,"Mobile, AL",burdens_energy,0.037135981467674384
1099,"Monroe, AL",burdens_energy,0.1869348587157984
1101,"Montgomery, AL",burdens_energy,0.007387803126319925
1103,"Morgan, AL",burdens_energy,-0.011623522512126616
1105,"Perry, AL",burdens_energy,0.5407451787856417
1107,"Pickens, AL",burdens_energy,0.151019139306652
1109,"Pike, AL",burdens_energy,0.0331938767294071
1111,"Randolph, AL",burdens_energy,0.10441279849086493
1113,"Russell, AL",burdens_energy,0.06359078099949222
1115,"St. Clair, AL",burdens_energy,-0.04052383973937623
1117,"Shelby, AL",burdens_energy,-0.1804586684563133
1119,"Sumter, AL",burdens_energy,0.3132659166399554
1121,"Talladega, AL",burdens_energy,0.09798255802839861
1123,"Tallapoosa, AL",burdens_energy,0.08874440496463154
1125,"Tuscaloosa, AL",burdens_energy,0.00013896463730600495
1127,"Walker, AL",burdens_energy,0.1080572356904872
1129,"Washington, AL",burdens_energy,0.07089440793957547
1131,"Wilcox, AL",burdens_energy,0.3945078436009899
1133,"Winston, AL",burdens_energy,0.3070482272381947
2013,"Aleutians East Borough, AK",burdens_energy,0.04047434766486635
2016,"Aleutians West Census Area, AK",burdens_energy,0.022071969711541684
2020,"Anchorage Municipality, AK",burdens_energy,-0.19623862900024236
2050,"Bethel Census Area, AK",burdens_energy,0.3740163024568859
2060,"Bristol Bay Borough, AK",burdens_energy,0.1657200638102334
2068,"Denali Borough, AK",burdens_energy,0.04047434766486635
2070,"Dillingham Census Area, AK",burdens_energy,0.47786969682277713
2090,"Fairbanks North Star Borough, AK",burdens_energy,-0.13045165913882428
2100,"Haines Borough, AK",burdens_energy,-0.086056301539857
2110,"Juneau City and Borough, AK",burdens_energy,-0.2098704679122253
2122,"Kenai Peninsula Borough, AK",burdens_energy,0.042028521142977615
2130,"Ketchikan Gateway Borough, AK*",burdens_energy,-0.086056301539857
2150,"Kodiak Island Borough, AK",burdens_energy,-0.06193219227481894
2164,"Lake and Peninsula Borough, AK",burdens_energy,0.6646476031689965
2170,"Matanuska-Susitna Borough, AK",burdens_energy,0.010027214180523103
2180,"Nome Census Area, AK",burdens_energy,0.39139502391807923
2185,"North Slope Borough, AK",burdens_energy,-0.15448424493079427
2188,"Northwest Arctic Borough, AK",burdens_energy,0.38360654093444824
2220,"Sitka City and Borough, AK",burdens_energy,-0.008317110966339247
2240,"Southeast Fairbanks Census Area, AK",burdens_energy,0.08529640478964295
2290,"Yukon-Koyukuk Census Area, AK",burdens_energy,0.46305081448915875
4001,"Apache, AZ",burdens_energy,-0.006429839344736288
4003,"Cochise, AZ",burdens_energy,-0.05046110298841888
4005,"Coconino, AZ",burdens_energy,-0.14647215544258918
4007,"Gila, AZ",burdens_energy,0.06633170595700166
4009,"Graham, AZ",burdens_energy,-0.14403992293096157
