GeoFIPS,GeoName,Category,Value
1001,"Autauga, AL",expected_population_loss_rate,-0.042095951745282356
1003,"Baldwin, AL",expected_population_loss_rate,-0.050428199113819905
1005,"Barbour, AL",expected_population_loss_rate,-0.021950870912676335
1007,"Bibb, AL",expected_population_loss_rate,-0.011753672440657392
1009,"Blount, AL",expected_population_loss_rate,-0.013092998636618947
1011,"Bullock, AL",expected_population_loss_rate,-0.011753672440657392
1013,"Butler, AL",expected_population_loss_rate,-0.023452364199846087
1015,"Calhoun, AL",expected_population_loss_rate,0.028550590121655173
1017,"Chambers, AL",expected_population_loss_rate,-0.04619239014218157
1019,"Cherokee, AL",expected_population_loss_rate,0.035645677494853034
1021,"Chilton, AL",expected_population_loss_rate,-0.01763797592950478
1023,"Choctaw, AL",expected_population_loss_rate,0.030527454007171606
1025,"Clarke, AL",expected_population_loss_rate,-0.03319370971036706
1027,"Clay, AL",expected_population_loss_rate,-0.011753672440666274
1029,"Cleburne, AL",expected_population_loss_rate,0.0033686635804481835
1031,"Coffee, AL",expected_population_loss_rate,-0.025184047258049236
1033,"Colbert, AL",expected_population_loss_rate,-0.003661796646180271
1035,"Conecuh, AL",expected_population_loss_rate,-0.029477309189269052
1037,"Coosa, AL",expected_population_loss_rate,-0.035485888284478295
1039,"Covington, AL",expected_population_loss_rate,-0.02723453744182358
1041,"Crenshaw, AL",expected_population_loss_rate,-0.018127496908308616
1043,"Cullman, AL",expected_population_loss_rate,-0.04282968197835946
1045,"Dale, AL",expected_population_loss_rate,-0.026082542897599148
1047,"Dallas, AL",expected_population_loss_rate,-0.0255991262008608
1049,"DeKalb, AL",expected_population_loss_rate,-0.011071823045719076
1051,"Elmore, AL",expected_population_loss_rate,-0.046524818564302794
1053,"Escambia, AL",expected_population_loss_rate,-0.029772043267971227
1055,"Etowah, AL",expected_population_loss_rate,0.012903225746600855
1057,"Fayette, AL",expected_population_loss_rate,-0.03175585842115558
1059,"Franklin, AL",expected_population_loss_rate,0.05026412322296259
1061,"Geneva, AL",expected_population_loss_rate,-0.04530133810497117
1063,"Greene, AL",expected_population_loss_rate,-0.0010276803028675952
