GeoFIPS,GeoName,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1001,"Autauga County, AL",0.02034687703734006,-0.015843406338916677,-0.048311108886275655,-0.05157233032423014,-0.0652825426430731,-0.018782688706947104,-0.10957202516214914,-0.09229990519811426,-0.11709106370145406,-0.07044474365834497,-0.02873293234222618,-0.08719309025390176,-0.08510547891727138,-0.08815130576324914,-0.09331524521147638,-0.15124181853217145,-0.15842050732693436,-0.1435243952101627,-0.04424659794256258,-0.010315158869997232,-0.02912181458213181,-0.021682764048992276,-0.04265121102516012,-0.06571912606850394,-0.030501573881600352,-0.026785035079667563,-0.011450871612376234,-0.0589318495568778,-0.057789759078372804,-0.12011379875579264,-0.10392647544415412,-0.17654826494049036,-0.1732740133262679
1003,"Baldwin County, AL",-0.047713413270701,-0.08049941008153938,-0.05785818829648115,-0.05157233032423014,-0.07583545891333743,-0.06731694262441712,-0.0832717781627873,-0.11441382170555014,-0.13987457122549618,-0.10054961426614573,-0.06807267676036588,-0.0690159861315085,-0.0679520664660953,-0.0964548195065994,-0.05734759522717214,-0.1336647064979627,-0.16761514095454066,-0.1619339138793121,-0.08327109165557434,-0.010315158869997232,0.028919383182422376,0.017257446098088325,-0.007111444904144171,-0.04077054109332412,-0.008707424528170526,0.006174313021782618,0.014680845443442836,-0.03886119791316489,-0.057789759078372804,-0.12011379875579264,-0.04625757412047948,-0.16715278407248035,-0.16012189368124186
1005,"Barbour County, AL",0.0994689222300762,0.07874234385662171,0.15153197046423772,0.15357396889955144,0.00886497617051174,0.12111585542445225,0.18517029103472105,0.09713553047845958,-0.019168469113401754,-0.009903442038613597,0.11858828538271804,0.22853743234849433,0.16340607098604254,0.08726997245246881,0.12285041299331123,0.01803313242010618,0.05742233034480737,0.13735104898034955,0.2482620190031355,0.20679532433677772,0.14403383594466224,0.14965350088887353,0.23163796113156088,0.188372775881553,0.3014151680793138,0.2711850789008756,0.26921252808498086,0.1412434884820446,0.11178618456075995,0.00426463278299738,0.06962151110498782,0.08279236444681026,0.068361886004074
1007,"Bibb County, AL",0.17185087101272756,0.2293454801735879,0.17018415422755817,0.22632917444789324,0.07764641922382709,0.02984024619903236,0.05982619135166867,0.10266815689729114,0.10782693275361388,0.11095324505822002,0.0991039183019593,0.15815032064407242,0.10411342008220736,-0.01300572460310323,-0.030268634888665158,-0.09826782011309843,-0.07461565409333915,-0.06901319238787906,0.010588500267745049,0.15730937159558644,0.09723269012853364,0.09486369510382531,0.05802666101542675,0.040502381049657865,0.07111786782356666,0.09652893634713355,0.11005629354661428,-0.008701403939285868,-0.012491021776271594,-0.07511432398353912,0.0407055889296406,-0.11975136283302279,-0.1469126743485566
1009,"Blount County, AL",0.014673685936799075,-0.06561895254464778,-0.06262787209264609,-0.08664223569616669,-0.10738316545463134,-0.08343581259119182,-0.1409278633275841,-0.14189511573235414,-0.11137490435166908,-0.1304714857191006,-0.0876710926545452,-0.12336189240087836,-0.03353456427393253,-0.12128043437093639,-0.14678488886774088,-0.16872380665544484,-0.16761514095454066,-0.1619339138793121,-0.08327109165557434,0.005042806612655992,0.01836947348401763,-0.004995268907108552,-0.04265121102516012,-0.0594884542577887,-0.008707424528170526,-0.010308160813137679,0.014680845443442836,-0.048901460295627586,-0.06908463605204018,-0.13129427062588173,-0.16090493857355825,-0.2137938606672949,-0.18636462123931563
1011,"Bullock County, AL",0.34595940620076093,0.5245373889860447,0.339710146297328,0.3682424384164884,0.40790705454381593,0.5194825042162439,0.42855697498724,0.25905507985561815,0.30130940706624076,0.2908103798952866,0.38427796425870064,0.4236368341018002,0.3632028053327703,0.38484905209537157,0.4717945298802255,0.33633703168421825,0.3449927467984888,0.4134964044878118,0.37535317837759874,0.264791919095162,0.12330003059439121,0.1550879338171709,0.16331293228803445,0.13355008055898998,0.18535531084430557,0.20118707845173933,0.1443332903796164,0.04157299240953383,0.06679319450301913,-0.007095326840730332,-0.0534910629450277,-0.07179761311703858,-0.1069877086491029
1013,"Butler County, AL",0.36578321640623535,0.24346964074601662,0.21625781351362172,0.19263775619051504,0.1456965915110784,0.13175054118876006,0.16974307484643458,0.23280500011703853,0.32740410026767197,0.48069315451152916,0.33274624168102984,0.22853743234849433,0.18015136384535912,0.20994737091529636,0.319860307896245,0.08065546258893286,0.06683152720553664,0.12809224309005152,0.2260724825621978,0.29778824782553803,0.21046309952322928,0.2035393891836974,0.23163796113156088,0.188372775881553,0.16421893676623833,0.16935599328600337,0.1443332903796164,0.10160346895745076,0.06679319450301913,-0.007095326840730332,0.197627468986032,0.0442275235452374,-0.026223150106959636
1015,"Calhoun County, AL",0.06000214624236988,0.02404554885992316,0.06644281128914264,0.0841156692632894,0.0829151386217788,0.09976524542215448,0.012109536438295043,-0.003148700096263002,-0.024957387197256042,0.008293399764278009,0.06973895101843297,0.04971284153764444,0.018215546012080308,-0.01300572460310323,-0.030268634888665158,-0.08937599669348473,-0.09337325558155551,-0.08774662137762179,0.002751117257081548,0.056178218208650765,0.09723269012853364,0.08934729069431335,0.07572942032404861,0.09652000509390546,0.12150935348995096,0.1290722551038943,0.11865341264145601,0.05161078777396466,0.05549507775076279,-0.029806823045422925,0.06962151110498782,-0.062159641790718534,-0.08016979489065079
1017,"Chambers County, AL",0.06000214624236988,0.13786452633070279,0.018668012590025373,0.12890472738262004,0.10394081478568329,0.07294951710612296,-0.046263879991567,-0.053393625712409354,-0.05386914041737345,-0.015968193660577445,0.0008371117477494749,0.04058695191775441,0.078448192963811,0.028860108407437135,0.10499721377211757,0.01803313242010618,0.0762288523832495,0.1557953003004593,0.609515804559573,0.43063388124751345,0.2701181945507851,0.17133377177148357,0.13433367932853657,0.04674566456200191,0.03488498096445425,0.047346259191086926,0.023388724898858904,-0.03886119791316489,-0.02382779778422306,-0.0976639784833161,0.04794286897729405,-0.10062411431743035,-0.13365084772761915
1019,"Cherokee County, AL",0.2101209319003996,0.06882299400198177,-0.019623829464308296,-0.036498236518385685,-0.0017406083381699133,0.013636927200830318,-0.0832717781627873,-0.08675629694189024,-0.04809245614306212,-0.0038379617364434626,0.010696022465988886,-0.041667954511526384,-0.08510547891727138,-0.0964548195065994,-0.09331524521147638,-0.10714398065818109,-0.07461565409333915,-0.05962735649151141,0.002751117257081548,0.0816525276940483,0.06052112169130086,0.050597619606295385,0.02252257335401775,-0.04077054109332412,-0.030501573881600352,-0.002067064287120446,-0.011450871612376234,-0.03886119791316489,-0.057789759078372804,-0.10890277488508193,-0.11825035464755251,-0.20453602690644657,-0.1732740133262679
