GeoFIPS,GeoName,less_10k,10k_15k,15k_25k,25k_35k,35k_50k,50k_75k,75k_100k,100k_150k,150k_200k,200k_more
36007,"Broome, NY",0.061625481828177175,0.06596300548100653,0.04329565623437914,-0.04639390950783129,-0.0011748711847716642,-0.06282004810624486,-0.04924993097578623,0.009999140447671806,-0.030233590768113494,0.003961358188882658
36009,"Cattaraugus, NY",-0.008656732584771953,0.15548998827369198,0.017750217056789586,0.04553500282624845,-0.046739919547504116,0.07343971107900482,0.08155704176791434,-0.05107940810503642,-0.09692109945912997,-0.09049619094636419
36011,"Cayuga, NY",-0.04110790238942463,-0.10794702282914648,0.02797304509828158,-0.009629440149224067,-0.012573991198111312,-0.023093551310959692,-0.011852567052845764,0.11140738796063299,0.030641684559058247,-0.026166320711297875
36013,"Chautauqua, NY",0.018402750464150186,0.1350009742902889,0.12449954203867364,-0.0034968067524128177,0.015923455548831678,-0.011724199845606131,-0.04302378492224401,-0.018522649378733158,-0.09088540515659083,-0.0990284444253341
36015,"Chemung, NY",0.0454353016519673,-0.01068907049799328,-0.11975205745818407,0.021031744328062985,-0.012573991198111312,0.06211916166871889,0.05049836433906307,0.0385046694718032,-0.011974009096251348,-0.043364324809009314
36017,"Chenango, NY",-0.11103202534309475,0.05901315032287191,0.012637277230677979,-0.015761349253484713,0.03870502088618344,0.07343971107900482,0.13702622042123114,-0.03887961831852871,-0.042396196286616505,-0.05624654080715674
36019,"Clinton, NY",-0.008656732584771953,-0.09413546206515588,-0.06398648246871774,-0.05862576809391895,-0.08079683789770864,0.07909308037394869,0.1062933385469369,0.058830162549193155,0.07314626750752717,-0.030467672787132805
36021,"Columbia, NY",-0.137673628003806,-0.10794702282914648,-0.07416585127316055,-0.11944922136353753,-0.12590085757869773,-0.11919809414293114,-0.011852567052845764,0.13548290755664638,0.22754773747154222,0.2034102851501518
36023,"Cortland, NY",-0.1323599509677399,0.03813191824762163,-0.11975205745818407,-0.07084004849174819,0.01022455416254342,0.11850440105745141,0.025577984072517213,0.11944854047992548,0.006293561778975887,-0.008952813550247574
36025,"Delaware, NY",-0.030297095410168895,0.07290646658982758,0.06369292593105413,-0.015761349253484713,0.08412420225080264,0.045109233282182526,-0.03679429526323286,-0.07948014508750778,-0.024148703106664837,-0.034767896708221224
36027,"Dutchess, NY",-0.10568323192740114,-0.13544036276805782,-0.20435168877082777,-0.2088953290508192,-0.23064481738389808,-0.19130507535606833,-0.061690266798316906,0.19883507386637733,0.34475535171490224,0.37256164430096406
36029,"Erie, NY",-0.008656732584771953,-0.03161032589743529,-0.048693089984087834,-0.05862576809391895,-0.0977597930400077,-0.034456932483074465,-0.01809059597062901,0.058830162549193155,0.11538678171271455,0.07270980779727032
36031,"Essex, NY",-0.12703865533392134,-0.05945915199646601,-0.06398648246871774,-0.021892073029190606,0.004524988493950666,0.05645270354328358,0.03181227390106267,0.09528227152148849,0.018470361554200787,0.025479915468767267
36033,"Franklin, NY",0.13130183436150378,-0.038578831977921446,0.02797304509828158,-0.04027252820250238,-0.0864568514572176,0.07343971107900482,0.056719859932285566,0.0018496882247538426,-0.09088540515659083,-0.034767896708221224
36035,"Fulton, NY",-0.046509857068138594,-0.038578831977921446,0.022862228701130638,0.014900826397453049,0.06712274179785416,0.011020658518969384,0.04427294699969764,0.030364594861689964,-0.0666801703255705,-0.047660211849634315
36037,"Genesee, NY",-0.046509857068138594,-0.0664086170327719,-0.10460303676976623,-0.08912057923828631,-0.06946152538743244,0.10165215566190855,0.13089876645484155,0.07910699508441432,0.09732571857821726,-0.043364324809009314
36039,"Greene, NY",-0.07885352312877492,-0.017664767574540052,-0.012931986878964685,0.0026360896830517344,-0.13150631625993892,-0.034456932483074465,0.056719859932285566,0.005924512706677598,0.11538678171271455,0.07699049373699607
36041,"Hamilton, NY",-0.12171003712134842,-0.18303168717891638,-0.09447620755769703,0.05165341805403667,0.11234666678666216,-0.11919809414293114,0.28570187319939944,0.07505632040190524,0.05495349674088934,-0.06053666707736427
36043,"Herkimer, NY",-0.12703865533392134,-0.024638745390775374,0.06878460763029404,-0.021892073029190606,-0.012573991198111312,-0.10797202741597745,0.22743733332921234,0.05476842278466387,0.04888052014151967,-0.08622499735585576
36045,"Jefferson, NY",-0.03570354343121229,-0.07335164520626336,-0.12478972042277536,0.06998359065384174,0.02162132255325555,0.11289407707637533,0.11245812273147826,0.03443520327009564,-0.011974009096251348,-0.07339300561148243
36047,"Kings, NY",0.08316058997069109,0.045096934821898804,-0.0792498795271479,-0.1435553942872867,-0.1925376367695626,-0.24544131087709298,-0.11738014093899707,0.026292979001623307,0.18087438442387538,0.31953305588428305
36049,"Lewis, NY",-0.11103202534309475,-0.12171703959879177,-0.012931986878964685,-0.04639390950783129,-0.012573991198111312,0.17964412186137624,0.11861426172498635,0.05070486966475607,0.04888052014151967,-0.09049619094636419
36051,"Livingston, NY",-0.0680873498565654,-0.1010461110235591,-0.114708220356733,-0.13152175117764164,0.01022455416254342,0.07909308037394869,0.08775175479583108,0.11944854047992548,0.06708681528516958,0.003961358188882658
36053,"Madison, NY",-0.07347257710839439,-0.09413546206515588,-0.012931986878964685,-0.1254901318457856,-0.05810824778011148,0.0847413666947403,0.03181227390106267,0.06694766794636098,0.09129048827666919,0.038381000321954906
36055,"Monroe, NY",-0.03570354343121229,-0.05250391863267845,-0.06398648246871774,-0.0952013856588364,-0.11466613573184281,-0.06282004810624486,0.0006257732497796376,0.0993185789495612,0.13934803376204608,0.10260961312333672
36057,"Montgomery, NY",0.034628043800634556,0.02419144001777851,0.012637277230677979,-0.021892073029190606,0.11234666678666216,-0.017409438344214934,-0.1050557682117621,0.022220490578569674,0.012382420736137156,-0.07339300561148243
36059,"Nassau, NY",-0.17463156171540906,-0.22978035290691168,-0.3046763866479709,-0.3552784347599527,-0.3946254661945483,-0.4168683956329292,-0.16020770724526878,0.1909949642930271,0.5127984157326733,0.7498199918103214
36061,"New York, NY",0.09390035326416468,-0.01068907049799328,-0.16980977767286354,-0.261028921234326,-0.3504598555350157,-0.4026740142871722,-0.22032184135567745,-0.018522649378733158,0.2333137881024745,0.7009818381264432
36063,"Niagara, NY",-0.008656732584771953,-0.05250391863267845,-0.028267569843543283,-0.08912057923828631,0.01022455416254342,-0.034456932483074465,-0.00561361543099792,0.06694766794636098,0.10937429772578455,-0.00034343163298522494
36065,"Oneida, NY",-0.05730529560337316,-0.04554358771102773,-0.023156830470516643,-0.03414812237182974,-0.08079683789770864,0.022390282897055247,0.06293695355842766,0.06694766794636098,0.06102241029751099,0.003961358188882658
36067,"Onondaga, NY",0.012991741875242102,-0.08028757047155166,-0.0792498795271479,-0.1254901318457856,-0.109037570848037,-0.040135467664626834,0.0068651132082493405,0.0993185789495612,0.14531406294998894,0.09834827079069242
36069,"Ontario, NY",-0.1323599509677399,-0.16951125311901638,-0.114708220356733,-0.10734126542586231,-0.0977597930400077,0.0167060107483743,0.08155704176791434,0.1314806256022243,0.16906858096481026,0.12385683775331202
36071,"Orange, NY",-0.11103202534309475,-0.10794702282914648,-0.1548720413600475,-0.22642186905978623,-0.24140939540245676,-0.21854133917036944,-0.024327216826500186,0.20664981589699494,0.3660350268589585,0.31566247220741395
36073,"Orleans, NY",-0.008656732584771953,0.0032647661571845177,-0.09954219978338874,0.04553500282624845,0.08978098222133069,0.039432949033290976,-0.00561361543099792,0.005924512706677598,0.06708681528516958,-0.09049619094636419
