GeoFIPS,GeoName,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1001,"Autauga, AL",-0.09542541981988928,-0.06475432364292966,-0.08387971980064446,-0.08507060927304444,-0.10277032221894267,-0.100317144264359,-0.07019559405401177,-0.1257824995783311,-0.07850834220334901,-0.12542215383621302,-0.12492653763180916,-0.13203560232741884,-0.12990822444938754,-0.06058680062759059,-0.11426464166713324,-0.09425983422760686,-0.09686274911275417,-0.09259165698879668,-0.06380069317334525,-0.05309615507682375,-0.037427049477504304,-0.06830213709295196,-0.07853736965950653,-0.11513608214069093
1003,"Baldwin, AL",-0.10379508538934079,-0.09215574295921436,-0.10754475090007287,-0.07644931257838616,-0.0909437626697025,-0.11038124569119201,-0.12171464491637274,-0.10046427642347955,-0.11837726824852901,-0.12805813040574698,-0.1466315746714696,-0.07823053437233407,-0.09283921973357379,-0.09896028535535417,-0.08400254106698524,-0.07661467003364941,-0.09943284195814084,-0.08746754788066391,-0.1111778229299617,-0.1399301982036789,-0.14553095060544774,-0.12535193308731818,-0.14836428614950803,-0.11222683747516538
1005,"Barbour, AL",0.2217729075700272,0.26278108123350785,0.25919081881673933,0.2934511245522762,0.28565380522947637,0.2909878897593645,0.31808452344677995,0.17936095000330754,0.3418521191167341,0.28628849135861034,0.2504360565836412,0.40276133261663105,0.22475346954431252,0.3052333704421326,0.2916853741642582,0.2717410335927164,0.21845110673584167,0.3847820142756566,0.3550277242802593,0.44497652869453996,0.40454691800256537,0.3484136607618611,0.34635258897209575,0.24197744872409643
1007,"Bibb, AL",0.062004139962346994,0.10934439759921655,0.13307922101633074,0.1280721919908654,0.11719063803872176,0.11593302361275026,0.108049212810303,0.03255312179204184,0.0901956011547036,0.0826875653132475,0.08978314589988523,0.045966110852968756,0.11022696841557589,0.12662636088267143,0.10894265153576854,0.14813817119603812,0.032575710656643775,0.15135511432666382,0.11074651857096174,0.12689819098706256,0.17886469951808248,0.16621964623667318,0.12373670447460161,0.17433821008787365
1009,"Blount, AL",-0.050587600673153266,-0.03725490565097611,-0.03927270279028272,-0.004282488971046883,-0.03447322759978544,-0.0497289435629803,-0.04427733177620985,-0.10046427642347955,-0.07050015242639407,-0.053701074694318174,-0.059172409035190277,-0.04467220969053731,-0.007303415594075324,-0.06058680062759059,-0.025612636840195324,-0.0005848580396030645,0.01701504156745437,-0.041174408865813916,-0.047933428153810076,-0.06898335203534445,-0.05376171566866228,0.0525158028705035,-0.020236124919413512,-0.07717975472916638
1011,"Bullock, AL",0.35824130181831015,0.38065947490125307,0.42708074344018776,0.5035113732513707,0.4828025311229771,0.4182074826493436,0.4911342049906615,0.527416138013526,0.43733381913892133,0.4669483220650261,0.4679332074556233,0.44317746601040486,0.3663288062862833,0.38016599880934865,0.3665751850211252,0.4272245640458132,0.44122669396063285,0.5384487626290992,0.4159731724872957,0.46603813209120926,0.6324819936398367,0.4195666273039289,0.4810637157118576,0.4738946984794987
1013,"Butler, AL",0.24044372462444885,0.2513364046082176,0.21695301475697182,0.22330275119739684,0.19575815877576108,0.22129066873286263,0.23100105573688223,0.1966792650967053,0.19527343454367196,0.21349208772499573,0.19262840819601013,0.3264338312762969,0.29472710473828223,0.17443152713454202,0.22758052634828485,0.28579273942627426,0.208543986337707,0.24069799636345834,0.2316080744875939,0.1555490217965798,0.24911627981665507,0.2023870685770981,0.20747036596327972,0.2336355349556125
1015,"Calhoun, AL",0.039520267625539285,0.08506798832483553,0.05321113097913588,0.07368524875733873,0.06094710935376524,0.10252561298834872,0.101619453863387,0.04023725500217745,0.058163927327872234,0.05335694695762583,0.06505569238661524,0.06921068018906484,0.17846065398021338,0.09356103197822674,0.10642511323255066,0.10567150484566645,0.09458587451365097,0.09541001037503172,0.03160569541324487,0.06106429326329188,0.1175160553095147,0.07832613717635484,0.022833343416328145,0.1340627546470703
1017,"Chambers, AL",0.059196625126349156,0.09418506031402152,0.06213814943961493,0.07368524875733873,0.0698627737100661,0.09916773642239063,0.11126073999008668,0.02230177844191017,0.07686789725685572,0.013221727919480397,0.09526421905754257,0.11289273186976923,0.3044896858489399,0.1644275206372927,0.10894265153576854,0.13320392411395687,0.11511761412046373,0.1563987741997439,0.10550279963056819,0.07429235480464502,0.09594013589760331,0.14655131999653936,0.07806185643500307,0.14850500013030965
1019,"Cherokee, AL",0.039520267625539285,0.05763722785102687,0.06808406507244325,0.09092314059345963,0.07580044389977636,0.06547712840488829,0.07582070371464478,0.02230177844191017,0.0715288435853445,0.10128141347739184,0.06780769879210191,0.05372108454342173,0.11816612754039446,0.1669317804949093,0.06090683250788409,0.07292635253572066,0.04553120239697539,0.08003160273863008,0.02365317147213397,0.047814746640705286,0.030750187327867273,0.041019910432106066,0.028982936331374054,0.10501273384038279
1021,"Chilton, AL",0.03670649775089996,0.05763722785102687,0.0591635101757646,0.07368524875733873,0.06392014907449428,0.05195459740331776,0.033695726881445065,0.019738125304186394,0.09551792085724076,0.04266570598899655,0.051281643157647716,0.061469583411832396,0.09696421366574381,0.026880483481210193,0.07358444543608811,0.07797611222359113,0.032575710656643775,0.10052640951104186,0.06336577756000494,0.037202755576108526,0.057976565147475734,0.043895021296176395,0.00437605602312563,0.025817494756935844
