GeoFIPS,GeoName,year,total_obligated_amount
1131,"Wilcox, AL",2020,315000.0
1131,"Wilcox, AL",2021,478253.0
1133,"Winston, AL",2011,180361.0
1133,"Winston, AL",2012,446884.0
1133,"Winston, AL",2013,1204278.0
1133,"Winston, AL",2014,446884.0
1133,"Winston, AL",2015,317197.0
1133,"Winston, AL",2016,496373.0
1133,"Winston, AL",2017,419599.0
1133,"Winston, AL",2019,80361.0
1133,"Winston, AL",2020,593180.0
1133,"Winston, AL",2021,208219.0
2013,"Aleutians East Borough, AK",2017,83568.89
2013,"Aleutians East Borough, AK",2018,182380.78
2013,"Aleutians East Borough, AK",2019,201825.42
2013,"Aleutians East Borough, AK",2020,135389.41
2013,"Aleutians East Borough, AK",2021,90349.78
2020,"Anchorage Municipality, AK",2015,94152875.18
2020,"Anchorage Municipality, AK",2016,71299308.83
2020,"Anchorage Municipality, AK",2017,599749474.58
2020,"Anchorage Municipality, AK",2018,413221109.98
2020,"Anchorage Municipality, AK",2019,347058254.72
2020,"Anchorage Municipality, AK",2020,609576258.5
2020,"Anchorage Municipality, AK",2021,1058259860.71
2050,"Bethel Census Area, AK",2017,14696255.45
2050,"Bethel Census Area, AK",2018,21159963.65
2050,"Bethel Census Area, AK",2019,25342443.03
2050,"Bethel Census Area, AK",2020,23198036.95
2050,"Bethel Census Area, AK",2021,7429196.4
2060,"Bristol Bay Borough, AK",2017,263876.72
2070,"Dillingham Census Area, AK",2017,449376.46
2070,"Dillingham Census Area, AK",2018,1741005.15
2070,"Dillingham Census Area, AK",2019,1578389.25
2070,"Dillingham Census Area, AK",2020,1191054.05
2070,"Dillingham Census Area, AK",2021,549763.11
2090,"Fairbanks North Star Borough, AK",2015,47437016.48
2090,"Fairbanks North Star Borough, AK",2016,13264780.0
2090,"Fairbanks North Star Borough, AK",2017,40163872.56
2090,"Fairbanks North Star Borough, AK",2018,21943661.96
2090,"Fairbanks North Star Borough, AK",2019,36158986.92
2090,"Fairbanks North Star Borough, AK",2020,69676354.97
2090,"Fairbanks North Star Borough, AK",2021,38797561.92
2100,"Haines Borough, AK",2017,2496847.38
2100,"Haines Borough, AK",2018,3826184.51
2100,"Haines Borough, AK",2019,3805157.28
2100,"Haines Borough, AK",2020,2901171.49
2100,"Haines Borough, AK",2021,1232746.26
2110,"Juneau City and Borough, AK",2011,938408520.33
2110,"Juneau City and Borough, AK",2012,1540399570.07
2110,"Juneau City and Borough, AK",2013,1898940037.39
2110,"Juneau City and Borough, AK",2014,1910821903.36
2110,"Juneau City and Borough, AK",2015,1736318249.38
2110,"Juneau City and Borough, AK",2016,1587965554.7
2110,"Juneau City and Borough, AK",2017,1502938669.9
2110,"Juneau City and Borough, AK",2018,1926301405.52
2110,"Juneau City and Borough, AK",2019,2236880369.98
2110,"Juneau City and Borough, AK",2020,2922042630.54
2110,"Juneau City and Borough, AK",2021,2937490072.98
2122,"Kenai Peninsula Borough, AK",2011,7685821.0
2122,"Kenai Peninsula Borough, AK",2012,3128605.0
2122,"Kenai Peninsula Borough, AK",2013,3903244.29
2122,"Kenai Peninsula Borough, AK",2014,4565044.0
2122,"Kenai Peninsula Borough, AK",2015,4855638.0
2122,"Kenai Peninsula Borough, AK",2016,15084459.37
2122,"Kenai Peninsula Borough, AK",2017,5905320.75
2122,"Kenai Peninsula Borough, AK",2018,22910533.7
2122,"Kenai Peninsula Borough, AK",2019,13166169.25
2122,"Kenai Peninsula Borough, AK",2020,15776849.19
2122,"Kenai Peninsula Borough, AK",2021,16323733.21
2130,"Ketchikan Gateway Borough, AK*",2011,1086314.0
2130,"Ketchikan Gateway Borough, AK*",2016,53348.0
2130,"Ketchikan Gateway Borough, AK*",2017,3424485.11
2130,"Ketchikan Gateway Borough, AK*",2018,9262127.64
2130,"Ketchikan Gateway Borough, AK*",2019,4821151.58
2130,"Ketchikan Gateway Borough, AK*",2020,5792747.28
2130,"Ketchikan Gateway Borough, AK*",2021,2592199.7800000003
2150,"Kodiak Island Borough, AK",2021,102000.0
2158,"Kusilvak Census Area, AK*",2017,31230.95
2158,"Kusilvak Census Area, AK*",2018,566638.77
2158,"Kusilvak Census Area, AK*",2019,242063.61
2158,"Kusilvak Census Area, AK*",2020,23268927.86
2158,"Kusilvak Census Area, AK*",2021,191140.21
2164,"Lake and Peninsula Borough, AK",2017,164966.53
2164,"Lake and Peninsula Borough, AK",2018,657491.7
2164,"Lake and Peninsula Borough, AK",2019,487776.33
2164,"Lake and Peninsula Borough, AK",2020,683090.3400000001
2164,"Lake and Peninsula Borough, AK",2021,222749.03
