GeoFIPS,GeoName,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1001,"Autauga, AL",-0.30440938511326865,-0.31816343042071193,-0.33697411003236255,-0.37621359223300976,-0.35396440129449847,-0.31796116504854377,-0.31310679611650494,-0.3503236245954693,-0.3683252427184466,-0.35760517799352753,-0.4496359223300972,-0.3675161812297735
1003,"Baldwin, AL",0.0044630377198041195,0.003913710694282894,0.003851153879988662,0.0045119102309714885,0.005260637102055578,0.005987860068226026,0.0061755305111087224,0.007487268710840901,0.00697703969425357,0.007522456918881407,0.00911179098204424,0.009641569003098517
1005,"Barbour, AL",-0.43365695792880266,-0.45347896440129454,-0.5554207119741101,-0.5598705501618124,-0.6015372168284789,-0.6205501618122977,-0.5924352750809061,-0.5734223300970874,-0.5786812297734629,-0.6078074433656958,-0.5770631067961165,-0.5598705501618124
1007,"Bibb, AL",-0.6423948220064726,-0.6929611650485438,-0.6860841423948221,-0.6765776699029127,-0.700242718446602,-0.6735436893203884,-0.6427993527508091,-0.66039644012945,-0.6935679611650486,-0.7133899676375406,-0.7550566343042072,-0.7756877022653722
1009,"Blount, AL",-0.16140776699029136,-0.19296116504854377,-0.16059870550161814,-0.2028721682847896,-0.212378640776699,-0.2825647249190939,-0.3199838187702265,-0.3594255663430421,-0.29146440129449847,-0.23948220064724923,-0.19741100323624605,-0.16464401294498376
1011,"Bullock, AL",-0.839401294498382,-0.8539644012944985,-0.8389967637540454,-0.8406148867313917,-0.843648867313916,-0.8432443365695794,-0.7821601941747574,-0.7352346278317152,-0.7309870550161813,-0.683252427184466,-0.6838592233009709,-0.6707119741100325
1013,"Butler, AL",-0.630663430420712,-0.6545307443365695,-0.7024676375404532,-0.7133899676375406,-0.6798139158576052,-0.6860841423948221,-0.6751618122977346,-0.6551375404530745,-0.6167071197411003,-0.5987055016181231,-0.5881877022653722,-0.6205501618122977
1015,"Calhoun, AL",0.007520502018434711,0.007745315569804609,0.0071725297389230456,0.006308463741483966,0.005970265964205774,0.00635538135220464,0.005823648430703667,0.006003499271799584,0.006934031884426286,0.006941851486213065,0.007256590458130921,0.007672984253276902
1017,"Chambers, AL",-0.329490291262136,-0.3697411003236246,-0.4205097087378642,-0.41808252427184467,-0.38814724919093857,-0.29510517799352753,-0.23078478964401306,-0.1721278317152104,-0.13936084142394833,-0.05380258899676382,-0.09607605177993528,-0.03863268608414239
1019,"Cherokee, AL",-0.4708737864077671,-0.49352750809061496,-0.5570388349514563,-0.5681634304207119,-0.5633090614886731,-0.5685679611650486,-0.533373786407767,-0.5131472491909386,-0.47896440129449847,-0.5091019417475728,-0.5380258899676376,-0.5920307443365695
1021,"Chilton, AL",-0.477953074433657,-0.5232605177993528,-0.5097087378640777,-0.5016181229773463,-0.5218446601941749,-0.48685275080906154,-0.5214401294498382,-0.5020226537216829,-0.5078883495145632,-0.47390776699029136,-0.4785598705501619,-0.4775485436893204
1023,"Choctaw, AL",-0.860032362459547,-0.8606391585760519,-0.8337378640776699,-0.8213996763754046,-0.8108818770226538,-0.8323220064724919,-0.8317152103559872,-0.8398058252427185,-0.8527508090614887,-0.8661003236245954,-0.8507281553398058,-0.8466828478964402
1025,"Clarke, AL",-0.676779935275081,-0.654126213592233,-0.6470469255663431,-0.6409789644012944,-0.6577669902912622,-0.6387540453074434,-0.6387540453074434,-0.6454288025889967,-0.6284385113268609,-0.6021440129449839,-0.659789644012945,-0.7625404530744337
1027,"Clay, AL",-0.6247977346278317,-0.6875,-0.6966019417475728,-0.6872977346278317,-0.6660598705501618,-0.6757686084142396,-0.6219660194174758,-0.6225728155339807,-0.6310679611650486,-0.665453074433657,-0.672532362459547,-0.6974110032362459
1029,"Cleburne, AL",-0.7864077669902914,-0.78539644012945,-0.7882281553398058,-0.7744741100323624,-0.7732605177993528,-0.7576860841423949,-0.7819579288025891,-0.7710355987055016,-0.7795307443365697,-0.7526294498381877,-0.7558656957928803,-0.7548543689320388
1031,"Coffee, AL",-0.5406553398058254,-0.5299352750809061,-0.5616909385113269,-0.5277103559870551,-0.5675566343042071,-0.4947411003236246,-0.4546925566343043,-0.44902912621359226,-0.4904935275080907,-0.47046925566343045,-0.5030339805825244,-0.5661407766990292
1033,"Colbert, AL",-0.22148058252427194,-0.19073624595469263,-0.20186084142394833,-0.1798139158576052,-0.212378640776699,-0.203074433656958,-0.1747572815533981,-0.1438106796116505,-0.11812297734627841,-0.1019417475728156,-0.0831310679611651,-0.027508090614886793
1035,"Conecuh, AL",-0.8147249190938513,-0.8311084142394822,-0.8133090614886731,-0.8438511326860841,-0.8780339805825244,-0.8715614886731391,-0.8618527508090614,-0.8476941747572816,-0.8636731391585761,-0.8416262135922331,-0.8169498381877023,-0.7855987055016181
1037,"Coosa, AL",-0.7449433656957929,-0.7263349514563107,-0.7107605177993528,-0.7783171521035599,-0.8096682847896441,-0.8250404530744337,-0.8460760517799353,-0.8713592233009709,-0.8323220064724919,-0.8161407766990292,-0.8171521035598706,-0.8005663430420712
1039,"Covington, AL",-0.45934466019417475,-0.5192152103559871,-0.5133495145631068,-0.5358009708737865,-0.5564320388349515,-0.5402508090614888,-0.5493527508090617,-0.5432847896440129,-0.5707928802588997,-0.5366100323624596,-0.5835355987055016,-0.5604773462783172
1041,"Crenshaw, AL",-0.8213996763754046,-0.8276699029126213,-0.8153317152103561,-0.808252427184466,-0.7730582524271845,-0.7518203883495147,-0.7750809061488673,-0.7894417475728155,-0.799757281553398,-0.787621359223301,-0.813915857605178,-0.7603155339805826
1043,"Cullman, AL",0.0026410705034846105,0.0021660296949377856,0.0015991085653963074,0.0008464718934188276,0.0007643660746576481,0.0005923348353485099,0.0007389523688506164,0.0012081284760573569,0.0014133930229603057,0.0017457260988984137,0.0015091831448483487,0.002148435590917533
1045,"Dale, AL",-0.5641181229773463,-0.6146844660194175,-0.6021440129449839,-0.626415857605178,-0.5906148867313916,-0.6011326860841424,-0.5629045307443366,-0.5877831715210355,-0.5805016181229774,-0.604368932038835,-0.5952669902912622,-0.6247977346278317
1047,"Dallas, AL",-0.3434466019417477,-0.40635113268608414,-0.45064724919093857,-0.4702669902912622,-0.4237459546925567,-0.4470064724919094,-0.39421521035598706,-0.3474919093851133,-0.24393203883495151,-0.24696601941747576,-0.2216828478964401,-0.2716423948220066
1049,"DeKalb, AL",0.00809915255065636,0.006703353631716306,0.005647707390501139,0.005252817500268799,0.004826649202889343,0.005307554712776252,0.005772821019089604,0.006503953786153441,0.0062478618276364285,0.006324102945057524,0.006478540080346409,0.005723948507922235
1051,"Elmore, AL",-0.17111650485436902,-0.18527508090614897,-0.12540453074433655,-0.13491100323624594,-0.14542880258899682,-0.18224110032362473,-0.14704692556634313,-0.1909385113268609,-0.2139967637540453,-0.20691747572815544,-0.3169498381877023,-0.16666666666666674
